sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3812348932978594,1789633732816110592,3812348932985861,7267
1,3812348932985935,1789633732816117760,3812348932993233,7298
2,3812348932993307,1789633732816124928,3812348933000427,7120
3,3812348933000496,1789633732816132096,3812348933007643,7147
4,3812348933007717,1789633732816139264,3812348933014864,7147
5,3812348933014938,1789633732816147456,3812348933022083,7145
6,3812348933022157,1789633732816154624,3812348933029307,7150
7,3812348933029381,1789633732816161792,3812348933036518,7137
8,3812348933036594,1789633732816168960,3812348933043744,7150
9,3812348933043819,1789633732816176128,3812348933050957,7138
10,3812348933051030,1789633732816183296,3812348933058164,7134
11,3812348933058234,1789633732816190464,3812348933065417,7183
12,3812348933065489,1789633732816197632,3812348933072659,7170
13,3812348933072732,1789633732816204800,3812348933079897,7165
14,3812348933079970,1789633732816211968,3812348933087107,7137
15,3812348933087182,1789633732816219136,3812348933094349,7167
16,3812348933094422,1789633732816226304,3812348933101542,7120
17,3812348933101617,1789633732816233472,3812348933108787,7170
18,3812348933108861,1789633732816240640,3812348933116134,7273
19,3812348933116207,1789633732816247808,3812348933123366,7159
20,3812348933123441,1789633732816254976,3812348933130579,7138
21,3812348933130649,1789633732816263168,3812348933137793,7144
22,3812348933137867,1789633732816270336,3812348933145007,7140
23,3812348933145079,1789633732816277504,3812348933152224,7145
24,3812348933152297,1789633732816284672,3812348933159444,7147
25,3812348933159517,1789633732816291840,3812348933166656,7139
26,3812348933166726,1789633732816299008,3812348933173827,7101
27,3812348933173901,1789633732816306176,3812348933181044,7143
28,3812348933181117,1789633732816313344,3812348933188323,7206
29,3812348933188398,1789633732816320512,3812348933195547,7149
30,3812348933195617,1789633732816327680,3812348933202764,7147
31,3812348933202840,1789633732816334848,3812348933209987,7147
32,3812348933210062,1789633732816342016,3812348933217187,7125
33,3812348933217261,1789633732816349184,3812348933224406,7145
34,3812348933224477,1789633732816356352,3812348933231596,7119
35,3812348933231670,1789633732816363520,3812348933238781,7111
36,3812348933238851,1789633732816370688,3812348933245974,7123
37,3812348933246046,1789633732816377856,3812348933253166,7120
38,3812348933253241,1789633732816385024,3812348933260507,7266
39,3812348933260582,1789633732816392192,3812348933267726,7144
40,3812348933267797,1789633732816399360,3812348933274923,7126
41,3812348933274999,1789633732816406528,3812348933282126,7127
42,3812348933282197,1789633732816413696,3812348933289344,7147
43,3812348933289419,1789633732816421888,3812348933296539,7120
44,3812348933296609,1789633732816429056,3812348933303719,7110
45,3812348933303792,1789633732816436224,3812348933310964,7172
46,3812348933311038,1789633732816443392,3812348933318156,7118
47,3812348933318227,1789633732816450560,3812348933325331,7104
48,3812348933325401,1789633732816457728,3812348933332673,7272
49,3812348933332747,1789633732816464896,3812348933339909,7162
50,3812348933339984,1789633732816472064,3812348933347090,7106
51,3812348933347164,1789633732816479232,3812348933354264,7100
52,3812348933354334,1789633732816486400,3812348933361441,7107
53,3812348933361515,1789633732816493568,3812348933368748,7233
54,3812348933368819,1789633732816500736,3812348933375943,7124
55,3812348933376014,1789633732816507904,3812348933383143,7129
56,3812348933383214,1789633732816515072,3812348933390353,7139
57,3812348933390427,1789633732816522240,3812348933397549,7122
58,3812348933397619,1789633732816529408,3812348933404863,7244
59,3812348933404937,1789633732816536576,3812348933412085,7148
60,3812348933412159,1789633732816543744,3812348933419271,7112
61,3812348933419347,1789633732816550912,3812348933426456,7109
62,3812348933426526,1789633732816558080,3812348933433703,7177
63,3812348933433773,1789633732816566272,3812348933440871,7098
64,3812348933440943,1789633732816573440,3812348933448051,7108
65,3812348933448125,1789633732816580608,3812348933455254,7129
66,3812348933455329,1789633732816587776,3812348933462456,7127
67,3812348933462527,1789633732816594944,3812348933469649,7122
68,3812348933469722,1789633732816602112,3812348933476843,7121
69,3812348933476917,1789633732816609280,3812348933484044,7127
70,3812348933484118,1789633732816616448,3812348933491264,7146
71,3812348933491337,1789633732816623616,3812348933498637,7300
72,3812348933498707,1789633732816630784,3812348933505833,7126
73,3812348933505907,1789633732816637952,3812348933513126,7219
74,3812348933513196,1789633732816645120,3812348933520366,7170
75,3812348933520442,1789633732816652288,3812348933527589,7147
76,3812348933527664,1789633732816659456,3812348933534803,7139
77,3812348933534873,1789633732816666624,3812348933542016,7143
78,3812348933542087,1789633732816673792,3812348933549361,7274
79,3812348933549435,1789633732816680960,3812348933556613,7178
80,3812348933556684,1789633732816689152,3812348933563827,7143
81,3812348933563896,1789633732816696320,3812348933571044,7148
82,3812348933571121,1789633732816703488,3812348933578256,7135
83,3812348933578326,1789633732816710656,3812348933591216,12890
84,3812348933591349,1789633732816722944,3812348933598142,6793
85,3812348933598212,1789633732816730112,3812348933605389,7177
86,3812348933605459,1789633732816737280,3812348933612594,7135
87,3812348933612664,1789633732816744448,3812348933619807,7143
88,3812348933619876,1789633732816751616,3812348933627004,7128
89,3812348933627076,1789633732816758784,3812348933634224,7148
90,3812348933634294,1789633732816765952,3812348933641436,7142
91,3812348933641514,1789633732816773120,3812348933648847,7333
92,3812348933648917,1789633732816781312,3812348933656067,7150
93,3812348933656139,1789633732816788480,3812348933663274,7135
94,3812348933663347,1789633732816795648,3812348933670478,7131
95,3812348933670551,1789633732816802816,3812348933677693,7142
96,3812348933677764,1789633732816809984,3812348933684910,7146
97,3812348933684984,1789633732816817152,3812348933692124,7140
98,3812348933692194,1789633732816824320,3812348933699429,7235
99,3812348933699501,1789633732816831488,3812348933706667,7166
100,3812348933706743,1789633732816838656,3812348933713874,7131
101,3812348933713947,1789633732816845824,3812348933721094,7147
102,3812348933721167,1789633732816852992,3812348933728302,7135
103,3812348933728373,1789633732816860160,3812348933735516,7143
104,3812348933735593,1789633732816867328,3812348933742726,7133
105,3812348933742802,1789633732816874496,3812348933749937,7135
106,3812348933750011,1789633732816881664,3812348933757144,7133
107,3812348933757219,1789633732816888832,3812348933764369,7150
108,3812348933764442,1789633732816896000,3812348933771613,7171
109,3812348933771688,1789633732816903168,3812348933778844,7156
110,3812348933778915,1789633732816911360,3812348933786064,7149
111,3812348933786136,1789633732816918528,3812348933793287,7151
112,3812348933793357,1789633732816925696,3812348933800494,7137
113,3812348933800567,1789633732816932864,3812348933807704,7137
114,3812348933807775,1789633732816940032,3812348933814924,7149
115,3812348933814999,1789633732816947200,3812348933822144,7145
116,3812348933822218,1789633732816954368,3812348933829354,7136
117,3812348933829427,1789633732816961536,3812348933836556,7129
118,3812348933836627,1789633732816968704,3812348933843937,7310
119,3812348933844007,1789633732816975872,3812348933851124,7117
120,3812348933851197,1789633732816983040,3812348933858337,7140
121,3812348933858406,1789633732816990208,3812348933865536,7130
122,3812348933865610,1789633732816997376,3812348933872713,7103
123,3812348933872789,1789633732817004544,3812348933879924,7135
124,3812348933879994,1789633732817011712,3812348933887114,7120
125,3812348933887187,1789633732817018880,3812348933894294,7107
126,3812348933894367,1789633732817026048,3812348933901545,7178
127,3812348933901615,1789633732817033216,3812348933908734,7119
128,3812348933908806,1789633732817040384,3812348933915984,7178
129,3812348933916054,1789633732817047552,3812348933923160,7106
130,3812348933923232,1789633732817055744,3812348933930354,7122
131,3812348933930425,1789633732817062912,3812348933937566,7141
132,3812348933937636,1789633732817070080,3812348933944740,7104
133,3812348933944814,1789633732817077248,3812348933951936,7122
134,3812348933952006,1789633732817084416,3812348933959109,7103
135,3812348933959184,1789633732817091584,3812348933966288,7104
136,3812348933966360,1789633732817098752,3812348933973493,7133
137,3812348933973563,1789633732817105920,3812348933980670,7107
138,3812348933980742,1789633732817113088,3812348933987907,7165
139,3812348933987980,1789633732817120256,3812348933995099,7119
140,3812348933995172,1789633732817127424,3812348934002293,7121
141,3812348934002368,1789633732817134592,3812348934009613,7245
142,3812348934009690,1789633732817141760,3812348934016853,7163
143,3812348934016926,1789633732817148928,3812348934024056,7130
144,3812348934024126,1789633732817156096,3812348934031224,7098
145,3812348934031299,1789633732817163264,3812348934038427,7128
146,3812348934038500,1789633732817170432,3812348934045608,7108
147,3812348934045679,1789633732817177600,3812348934052784,7105
148,3812348934052853,1789633732817184768,3812348934059959,7106
149,3812348934060032,1789633732817191936,3812348934067166,7134
150,3812348934067240,1789633732817199104,3812348934074344,7104
151,3812348934074415,1789633732817206272,3812348934081544,7129
152,3812348934081615,1789633732817213440,3812348934088744,7129
153,3812348934088815,1789633732817220608,3812348934095944,7129
154,3812348934096015,1789633732817227776,3812348934103267,7252
155,3812348934103341,1789633732817234944,3812348934110484,7143
156,3812348934110552,1789633732817242112,3812348934117670,7118
157,3812348934117744,1789633732817249280,3812348934124860,7116
158,3812348934124935,1789633732817256448,3812348934132114,7179
159,3812348934132187,1789633732817264640,3812348934139323,7136
160,3812348934139397,1789633732817271808,3812348934146500,7103
161,3812348934146569,1789633732817278976,3812348934153718,7149
162,3812348934153793,1789633732817286144,3812348934160934,7141
163,3812348934161003,1789633732817293312,3812348934168147,7144
164,3812348934168220,1789633732817300480,3812348934175459,7239
165,3812348934175532,1789633732817307648,3812348934182667,7135
166,3812348934182740,1789633732817314816,3812348934189880,7140
167,3812348934189950,1789633732817321984,3812348934197053,7103
168,3812348934197124,1789633732817329152,3812348934204243,7119
169,3812348934204315,1789633732817336320,3812348934211547,7232
170,3812348934211616,1789633732817343488,3812348934218739,7123
171,3812348934218809,1789633732817350656,3812348934225936,7127
172,3812348934226009,1789633732817357824,3812348934233137,7128
173,3812348934233209,1789633732817364992,3812348934240314,7105
174,3812348934240390,1789633732817372160,3812348934247616,7226
175,3812348934247690,1789633732817379328,3812348934254854,7164
176,3812348934254928,1789633732817386496,3812348934262094,7166
177,3812348934262167,1789633732817393664,3812348934269270,7103
178,3812348934269344,1789633732817400832,3812348934276464,7120
179,3812348934276537,1789633732817409024,3812348934283676,7139
180,3812348934283753,1789633732817416192,3812348934290854,7101
181,3812348934290927,1789633732817423360,3812348934298090,7163
182,3812348934298163,1789633732817430528,3812348934305295,7132
183,3812348934305367,1789633732817437696,3812348934312486,7119
184,3812348934312556,1789633732817444864,3812348934319803,7247
185,3812348934319877,1789633732817452032,3812348934327027,7150
186,3812348934327100,1789633732817459200,3812348934334209,7109
187,3812348934334279,1789633732817466368,3812348934341407,7128
188,3812348934341479,1789633732817473536,3812348934348644,7165
189,3812348934348720,1789633732817480704,3812348934355845,7125
190,3812348934355920,1789633732817487872,3812348934363107,7187
191,3812348934363177,1789633732817495040,3812348934370279,7102
192,3812348934370352,1789633732817502208,3812348934377474,7122
193,3812348934377544,1789633732817509376,3812348934384643,7099
194,3812348934384713,1789633732817516544,3812348934391984,7271
195,3812348934392058,1789633732817523712,3812348934399210,7152
196,3812348934399284,1789633732817530880,3812348934406414,7130
197,3812348934406487,1789633732817538048,3812348934413593,7106
198,3812348934413664,1789633732817545216,3812348934420824,7160
199,3812348934420894,1789633732817552384,3812348934427998,7104
