sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3812349029042569,1789633732912312320,3812349029190444,147875
1,3812349029190519,1789633732912320512,3812349029198129,7610
2,3812349029198207,1789633732912328704,3812349029205841,7634
3,3812349029205915,1789633732912336896,3812349029213541,7626
4,3812349029213564,1789633732912344064,3812349029221239,7675
5,3812349029221309,1789633732912352256,3812349029228936,7627
6,3812349029229013,1789633732912359424,3812349029236653,7640
7,3812349029236722,1789633732912367616,3812349029244359,7637
8,3812349029244429,1789633732912374784,3812349029252017,7588
9,3812349029252093,1789633732912382976,3812349029259728,7635
10,3812349029259802,1789633732912390144,3812349029267422,7620
11,3812349029267494,1789633732912398336,3812349029275128,7634
12,3812349029275202,1789633732912405504,3812349029282823,7621
13,3812349029282901,1789633732912413696,3812349029290602,7701
14,3812349029290676,1789633732912420864,3812349029298399,7723
15,3812349029298475,1789633732912429056,3812349029306195,7720
16,3812349029306269,1789633732912437248,3812349029314007,7738
17,3812349029314082,1789633732912444416,3812349029321801,7719
18,3812349029321875,1789633732912452608,3812349029329617,7742
19,3812349029329693,1789633732912459776,3812349029337414,7721
20,3812349029337489,1789633732912467968,3812349029345223,7734
21,3812349029345299,1789633732912476160,3812349029353019,7720
22,3812349029353089,1789633732912483328,3812349029360839,7750
23,3812349029360909,1789633732912491520,3812349029368623,7714
24,3812349029368701,1789633732912498688,3812349029376443,7742
25,3812349029376519,1789633732912506880,3812349029384223,7704
26,3812349029384299,1789633732912515072,3812349029392043,7744
27,3812349029392119,1789633732912522240,3812349029399823,7704
28,3812349029399901,1789633732912530432,3812349029407619,7718
29,3812349029407688,1789633732912538624,3812349029415409,7721
30,3812349029415487,1789633732912545792,3812349029423252,7765
31,3812349029423329,1789633732912553984,3812349029431039,7710
32,3812349029431119,1789633732912561152,3812349029438830,7711
33,3812349029438906,1789633732912569344,3812349029446663,7757
34,3812349029446739,1789633732912577536,3812349029454459,7720
35,3812349029454528,1789633732912584704,3812349029462245,7717
36,3812349029462319,1789633732912592896,3812349029470064,7745
37,3812349029470141,1789633732912601088,3812349029477861,7720
38,3812349029477936,1789633732912608256,3812349029485654,7718
39,3812349029485732,1789633732912616448,3812349029493486,7754
40,3812349029493555,1789633732912623616,3812349029501261,7706
41,3812349029501335,1789633732912631808,3812349029509055,7720
42,3812349029509129,1789633732912640000,3812349029516886,7757
43,3812349029516955,1789633732912647168,3812349029524675,7720
44,3812349029524748,1789633732912655360,3812349029532463,7715
45,3812349029532541,1789633732912662528,3812349029540292,7751
46,3812349029540369,1789633732912670720,3812349029548083,7714
47,3812349029548159,1789633732912678912,3812349029555879,7720
48,3812349029555959,1789633732912686080,3812349029563701,7742
49,3812349029563782,1789633732912694272,3812349029571564,7782
50,3812349029571640,1789633732912702464,3812349029579290,7650
51,3812349029579366,1789633732912709632,3812349029592642,13276
52,3812349029592719,1789633732912721920,3812349029599301,6582
53,3812349029599379,1789633732912730112,3812349029606960,7581
54,3812349029607036,1789633732912737280,3812349029614624,7588
55,3812349029614700,1789633732912745472,3812349029622273,7573
56,3812349029622342,1789633732912752640,3812349029630021,7679
57,3812349029630095,1789633732912760832,3812349029637817,7722
58,3812349029637889,1789633732912768000,3812349029645626,7737
59,3812349029645702,1789633732912776192,3812349029653422,7720
60,3812349029653499,1789633732912784384,3812349029661049,7550
61,3812349029661126,1789633732912791552,3812349029668846,7720
62,3812349029668915,1789633732912799744,3812349029676642,7727
63,3812349029676719,1789633732912806912,3812349029684444,7725
64,3812349029684516,1789633732912815104,3812349029692246,7730
65,3812349029692322,1789633732912823296,3812349029700067,7745
66,3812349029700142,1789633732912830464,3812349029707865,7723
67,3812349029707942,1789633732912838656,3812349029715662,7720
68,3812349029715739,1789633732912845824,3812349029723466,7727
69,3812349029723542,1789633732912854016,3812349029731291,7749
70,3812349029731366,1789633732912862208,3812349029739071,7705
71,3812349029739146,1789633732912869376,3812349029746906,7760
72,3812349029746982,1789633732912877568,3812349029754680,7698
73,3812349029754755,1789633732912885760,3812349029762482,7727
74,3812349029762559,1789633732912892928,3812349029770282,7723
75,3812349029770359,1789633732912901120,3812349029778099,7740
76,3812349029778179,1789633732912908288,3812349029785901,7722
77,3812349029785969,1789633732912916480,3812349029793711,7742
78,3812349029793782,1789633732912924672,3812349029801566,7784
79,3812349029801646,1789633732912931840,3812349029809306,7660
80,3812349029809382,1789633732912940032,3812349029817102,7720
81,3812349029817179,1789633732912947200,3812349029824931,7752
82,3812349029825006,1789633732912955392,3812349029832729,7723
83,3812349029832806,1789633732912963584,3812349029840531,7725
84,3812349029840609,1789633732912970752,3812349029848326,7717
85,3812349029848396,1789633732912978944,3812349029856139,7743
86,3812349029856216,1789633732912987136,3812349029863956,7740
87,3812349029864029,1789633732912994304,3812349029871736,7707
88,3812349029871809,1789633732913002496,3812349029879531,7722
89,3812349029879607,1789633732913009664,3812349029887344,7737
90,3812349029887421,1789633732913017856,3812349029895153,7732
91,3812349029895229,1789633732913026048,3812349029902951,7722
92,3812349029903022,1789633732913033216,3812349029910746,7724
