schema_version,trial,sample,gpu_ns,cpu_observed_ns
2,0,0,1789633732829467648,3812348946343994
2,0,1,1789633732829478912,3812348946354794
2,0,2,1789633732829490176,3812348946365674
2,0,3,1789633732829500416,3812348946376438
2,0,4,1789633732829511680,3812348946387281
2,0,5,1789633732829522944,3812348946398126
2,0,6,1789633732829533184,3812348946408932
2,0,7,1789633732829544448,3812348946419801
2,0,8,1789633732829554688,3812348946430838
2,0,9,1789633732829565952,3812348946441609
2,0,10,1789633732829577216,3812348946452454
2,0,11,1789633732829587456,3812348946463306
2,0,12,1789633732829598720,3812348946474178
2,0,13,1789633732829608960,3812348946485057
2,0,14,1789633732829620224,3812348946495866
2,0,15,1789633732829631488,3812348946506737
2,0,16,1789633732829641728,3812348946517612
2,0,17,1789633732829652992,3812348946528354
2,0,18,1789633732829663232,3812348946539186
2,0,19,1789633732829674496,3812348946549946
2,0,20,1789633732829685760,3812348946560794
2,0,21,1789633732829696000,3812348946571586
2,0,22,1789633732829707264,3812348946582394
2,0,23,1789633732829717504,3812348946593169
2,0,24,1789633732829728768,3812348946604029
2,0,25,1789633732829739008,3812348946614884
2,0,26,1789633732829750272,3812348946625772
2,0,27,1789633732829760512,3812348946636526
2,0,28,1789633732829771776,3812348946647301
2,0,29,1789633732829783040,3812348946658118
2,0,30,1789633732829793280,3812348946668889
2,0,31,1789633732829804544,3812348946679734
2,0,32,1789633732829814784,3812348946690492
2,0,33,1789633732829826048,3812348946701238
2,0,34,1789633732829836288,3812348946712092
2,0,35,1789633732829847552,3812348946722869
2,0,36,1789633732829857792,3812348946733626
2,0,37,1789633732829869056,3812348946744494
2,0,38,1789633732829879296,3812348946755346
2,0,39,1789633732829890560,3812348946766232
2,0,40,1789633732829901824,3812348946777012
2,0,41,1789633732829912064,3812348946787854
2,0,42,1789633732829923328,3812348946798661
2,0,43,1789633732829933568,3812348946809517
2,0,44,1789633732829944832,3812348946820301
2,0,45,1789633732829956096,3812348946831074
2,0,46,1789633732829966336,3812348946841889
2,0,47,1789633732829977600,3812348946852749
2,0,48,1789633732829987840,3812348946863564
2,0,49,1789633732829999104,3812348946874377
2,0,50,1789633732830009344,3812348946885381
2,0,51,1789633732830020608,3812348946896255
2,0,52,1789633732830031872,3812348946907001
2,0,53,1789633732830042112,3812348946917844
2,0,54,1789633732830053376,3812348946928598
2,0,55,1789633732830063616,3812348946939412
2,0,56,1789633732830074880,3812348946950170
2,0,57,1789633732830085120,3812348946961029
2,0,58,1789633732830096384,3812348946971794
2,0,59,1789633732830106624,3812348946982721
2,0,60,1789633732830117888,3812348946993554
2,0,61,1789633732830129152,3812348947004318
2,0,62,1789633732830139392,3812348947015158
2,0,63,1789633732830150656,3812348947025906
2,0,64,1789633732830160896,3812348947036706
2,0,65,1789633732830172160,3812348947047461
2,0,66,1789633732830182400,3812348947058221
2,0,67,1789633732830193664,3812348947069077
2,0,68,1789633732830203904,3812348947079866
2,0,69,1789633732830215168,3812348947090621
2,0,70,1789633732830225408,3812348947101494
2,0,71,1789633732830236672,3812348947112272
2,0,72,1789633732830247936,3812348947123181
2,0,73,1789633732830258176,3812348947134032
2,0,74,1789633732830269440,3812348947144798
2,0,75,1789633732830279680,3812348947155549
2,0,76,1789633732830290944,3812348947166358
2,0,77,1789633732830301184,3812348947177237
2,0,78,1789633732830312448,3812348947188021
2,0,79,1789633732830323712,3812348947198877
2,0,80,1789633732830333952,3812348947209637
2,0,81,1789633732830345216,3812348947220489
2,0,82,1789633732830355456,3812348947231309
2,0,83,1789633732830366720,3812348947242204
2,0,84,1789633732830377984,3812348947253052
2,0,85,1789633732830388224,3812348947263829
2,0,86,1789633732830399488,3812348947274681
2,0,87,1789633732830409728,3812348947285452
2,0,88,1789633732830420992,3812348947296266
2,0,89,1789633732830431232,3812348947307077
2,0,90,1789633732830442496,3812348947317852
2,0,91,1789633732830452736,3812348947328601
2,0,92,1789633732830464000,3812348947339381
2,0,93,1789633732830474240,3812348947350198
2,0,94,1789633732830485504,3812348947360957
2,0,95,1789633732830495744,3812348947371735
2,0,96,1789633732830507008,3812348947382641
2,0,97,1789633732830518272,3812348947393492
2,0,98,1789633732830528512,3812348947404254
2,0,99,1789633732830539776,3812348947415021
2,0,100,1789633732830550016,3812348947425781
2,0,101,1789633732830561280,3812348947436609
2,0,102,1789633732830571520,3812348947447374
2,0,103,1789633732830582784,3812348947458157
2,0,104,1789633732830593024,3812348947468906
2,0,105,1789633732830604288,3812348947479798
2,0,106,1789633732830615552,3812348947490674
2,0,107,1789633732830625792,3812348947501446
2,0,108,1789633732830637056,3812348947512232
2,0,109,1789633732830647296,3812348947523124
2,0,110,1789633732830658560,3812348947533992
2,0,111,1789633732830668800,3812348947544770
2,0,112,1789633732830680064,3812348947555617
2,0,113,1789633732830691328,3812348947566426
2,0,114,1789633732830701568,3812348947577194
2,0,115,1789633732830712832,3812348947587997
2,0,116,1789633732830723072,3812348947598886
2,0,117,1789633732830734336,3812348947609726
2,0,118,1789633732830744576,3812348947620649
2,0,119,1789633732830755840,3812348947631492
2,0,120,1789633732830767104,3812348947642244
2,0,121,1789633732830777344,3812348947653089
2,0,122,1789633732830788608,3812348947663849
2,0,123,1789633732830798848,3812348947674652
2,0,124,1789633732830810112,3812348947685398
2,0,125,1789633732830820352,3812348947696237
2,0,126,1789633732830831616,3812348947707014
2,0,127,1789633732830841856,3812348947717774
2,0,128,1789633732830853120,3812348947728524
2,0,129,1789633732830863360,3812348947739269
2,0,130,1789633732830874624,3812348947750121
2,0,131,1789633732830884864,3812348947760877
2,0,132,1789633732830896128,3812348947771724
2,0,133,1789633732830907392,3812348947782604
2,0,134,1789633732830917632,3812348947793367
2,0,135,1789633732830928896,3812348947804146
2,0,136,1789633732830939136,3812348947815004
2,0,137,1789633732830950400,3812348947825806
2,0,138,1789633732830960640,3812348947836572
2,0,139,1789633732830971904,3812348947847334
2,0,140,1789633732830983168,3812348947858229
2,0,141,1789633732830993408,3812348947869066
2,0,142,1789633732831004672,3812348947879858
2,0,143,1789633732831014912,3812348947890706
2,0,144,1789633732831026176,3812348947901597
2,0,145,1789633732831036416,3812348947912457
2,0,146,1789633732831047680,3812348947923261
2,0,147,1789633732831058944,3812348947934114
2,0,148,1789633732831069184,3812348947944881
2,0,149,1789633732831080448,3812348947955649
2,0,150,1789633732831090688,3812348947966466
2,0,151,1789633732831101952,3812348947977238
2,0,152,1789633732831112192,3812348947988092
2,0,153,1789633732831123456,3812348947998866
2,0,154,1789633732831133696,3812348948009638
2,0,155,1789633732831144960,3812348948020593
2,0,156,1789633732831156224,3812348948031437
2,0,157,1789633732831166464,3812348948042186
2,0,158,1789633732831177728,3812348948053037
2,0,159,1789633732831187968,3812348948063786
2,0,160,1789633732831199232,3812348948074561
2,0,161,1789633732831209472,3812348948085413
2,0,162,1789633732831220736,3812348948096172
2,0,163,1789633732831230976,3812348948106918
2,0,164,1789633732831242240,3812348948117684
2,0,165,1789633732831252480,3812348948128433
2,0,166,1789633732831263744,3812348948139192
2,0,167,1789633732831273984,3812348948149946
2,0,168,1789633732831285248,3812348948160801
2,0,169,1789633732831296512,3812348948171577
2,0,170,1789633732831306752,3812348948182484
2,0,171,1789633732831318016,3812348948193338
2,0,172,1789633732831328256,3812348948204092
2,0,173,1789633732831339520,3812348948214946
2,0,174,1789633732831349760,3812348948225726
2,0,175,1789633732831361024,3812348948236577
2,0,176,1789633732831372288,3812348948247358
2,0,177,1789633732831382528,3812348948258186
2,0,178,1789633732831393792,3812348948268949
2,0,179,1789633732831404032,3812348948279801
2,0,180,1789633732831415296,3812348948290558
