sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3812371017532155,1789633754900253696,3812371017539053,6898
1,3812371017539140,1789633754900261888,3812371017546813,7673
2,3812371017546900,1789633754900270080,3812371017554554,7654
3,3812371017554640,1789633754900277248,3812371017562331,7691
4,3812371017562407,1789633754900285440,3812371017570100,7693
5,3812371017570183,1789633754900293632,3812371017577889,7706
6,3812371017577973,1789633754900300800,3812371017585660,7687
7,3812371017585743,1789633754900308992,3812371017593431,7688
8,3812371017593515,1789633754900316160,3812371017601184,7669
9,3812371017601267,1789633754900324352,3812371017608972,7705
10,3812371017609055,1789633754900332544,3812371017627133,18078
11,3812371017627208,1789633754900349952,3812371017635014,7806
12,3812371017635100,1789633754900358144,3812371017642784,7684
13,3812371017642870,1789633754900366336,3812371017650547,7677
14,3812371017650621,1789633754900373504,3812371017658314,7693
15,3812371017658398,1789633754900381696,3812371017666117,7719
16,3812371017666193,1789633754900388864,3812371017673922,7729
17,3812371017674005,1789633754900397056,3812371017681731,7726
18,3812371017681807,1789633754900405248,3812371017689527,7720
19,3812371017689610,1789633754900412416,3812371017697329,7719
20,3812371017697413,1789633754900420608,3812371017705139,7726
21,3812371017705215,1789633754900427776,3812371017712937,7722
22,3812371017713015,1789633754900435968,3812371017720749,7734
23,3812371017720833,1789633754900444160,3812371017728551,7718
24,3812371017728635,1789633754900451328,3812371017736354,7719
25,3812371017736440,1789633754900459520,3812371017744149,7709
26,3812371017744233,1789633754900467712,3812371017752011,7778
27,3812371017752100,1789633754900474880,3812371017759784,7684
28,3812371017759870,1789633754900483072,3812371017767557,7687
29,3812371017767643,1789633754900490240,3812371017775380,7737
30,3812371017775463,1789633754900498432,3812371017783164,7701
31,3812371017783248,1789633754900506624,3812371017790979,7731
32,3812371017791063,1789633754900513792,3812371017798789,7726
33,3812371017798873,1789633754900521984,3812371017806582,7709
34,3812371017806665,1789633754900530176,3812371017814379,7714
35,3812371017814463,1789633754900537344,3812371017822220,7757
36,3812371017822303,1789633754900545536,3812371017829981,7678
37,3812371017830065,1789633754900552704,3812371017837789,7724
38,3812371017837867,1789633754900560896,3812371017845586,7719
39,3812371017845673,1789633754900569088,3812371017853399,7726
40,3812371017853475,1789633754900576256,3812371017861199,7724
41,3812371017861275,1789633754900584448,3812371017868996,7721
42,3812371017869083,1789633754900591616,3812371017876809,7726
43,3812371017876893,1789633754900599808,3812371017884611,7718
44,3812371017884700,1789633754900608000,3812371017892410,7710
45,3812371017892493,1789633754900615168,3812371017900269,7776
46,3812371017900353,1789633754900623360,3812371017908072,7719
47,3812371017908155,1789633754900631552,3812371017915849,7694
48,3812371017915933,1789633754900638720,3812371017923616,7683
49,3812371017923700,1789633754900646912,3812371017931424,7724
50,3812371017931506,1789633754900654080,3812371017939229,7723
51,3812371017939305,1789633754900662272,3812371017947026,7721
52,3812371017947110,1789633754900670464,3812371017954834,7724
53,3812371017954917,1789633754900677632,3812371017962642,7725
54,3812371017962725,1789633754900685824,3812371017970450,7725
55,3812371017970533,1789633754900694016,3812371017978249,7716
56,3812371017978333,1789633754900701184,3812371017986049,7716
57,3812371017986133,1789633754900709376,3812371017993849,7716
58,3812371017993933,1789633754900716544,3812371018001656,7723
59,3812371018001740,1789633754900724736,3812371018009454,7714
60,3812371018009538,1789633754900732928,3812371018017286,7748
61,3812371018017365,1789633754900740096,3812371018025072,7707
62,3812371018025155,1789633754900748288,3812371018032869,7714
63,3812371018032953,1789633754900755456,3812371018040676,7723
64,3812371018040760,1789633754900763648,3812371018048479,7719
65,3812371018048563,1789633754900771840,3812371018056286,7723
66,3812371018056365,1789633754900779008,3812371018064100,7735
67,3812371018064183,1789633754900787200,3812371018071903,7720
68,3812371018071990,1789633754900795392,3812371018079681,7691
69,3812371018079758,1789633754900802560,3812371018087494,7736
70,3812371018087578,1789633754900810752,3812371018095301,7723
71,3812371018095385,1789633754900817920,3812371018103102,7717
72,3812371018103185,1789633754900826112,3812371018110909,7724
73,3812371018110993,1789633754900834304,3812371018118712,7719
74,3812371018118797,1789633754900841472,3812371018126509,7712
75,3812371018126593,1789633754900849664,3812371018134316,7723
76,3812371018134400,1789633754900857856,3812371018142126,7726
77,3812371018142203,1789633754900865024,3812371018149913,7710
78,3812371018149998,1789633754900873216,3812371018157727,7729
79,3812371018157803,1789633754900880384,3812371018165533,7730
80,3812371018165620,1789633754900888576,3812371018173331,7711
81,3812371018173415,1789633754900896768,3812371018181144,7729
82,3812371018181228,1789633754900903936,3812371018188940,7712
83,3812371018189022,1789633754900912128,3812371018196736,7714
84,3812371018196823,1789633754900920320,3812371018204549,7726
85,3812371018204625,1789633754900927488,3812371018212371,7746
86,3812371018212447,1789633754900935680,3812371018220156,7709
87,3812371018220233,1789633754900942848,3812371018227959,7726
88,3812371018228043,1789633754900951040,3812371018235761,7718
89,3812371018235851,1789633754900959232,3812371018243564,7713
90,3812371018243650,1789633754900966400,3812371018251370,7720
91,3812371018251453,1789633754900974592,3812371018259173,7720
92,3812371018259257,1789633754900981760,3812371018266979,7722
93,3812371018267055,1789633754900989952,3812371018274776,7721
94,3812371018274860,1789633754900998144,3812371018282579,7719
95,3812371018282655,1789633754901005312,3812371018290376,7721
96,3812371018290460,1789633754901013504,3812371018298191,7731
97,3812371018298275,1789633754901021696,3812371018305990,7715
98,3812371018306073,1789633754901028864,3812371018313791,7718
99,3812371018313875,1789633754901037056,3812371018321596,7721
100,3812371018321680,1789633754901044224,3812371018329414,7734
101,3812371018329498,1789633754901052416,3812371018337221,7723
102,3812371018337305,1789633754901060608,3812371018344999,7694
103,3812371018345083,1789633754901067776,3812371018352822,7739
104,3812371018352905,1789633754901075968,3812371018360621,7716
105,3812371018360705,1789633754901084160,3812371018368422,7717
106,3812371018368505,1789633754901091328,3812371018376222,7717
107,3812371018376306,1789633754901099520,3812371018384029,7723
108,3812371018384113,1789633754901106688,3812371018391826,7713
109,3812371018391910,1789633754901114880,3812371018399632,7722
110,3812371018399707,1789633754901123072,3812371018407433,7726
111,3812371018407518,1789633754901130240,3812371018415236,7718
112,3812371018415315,1789633754901138432,3812371018423035,7720
113,3812371018423117,1789633754901145600,3812371018430836,7719
114,3812371018430915,1789633754901153792,3812371018438639,7724
115,3812371018438715,1789633754901161984,3812371018446444,7729
116,3812371018446527,1789633754901169152,3812371018454251,7724
117,3812371018454335,1789633754901177344,3812371018462059,7724
118,3812371018462143,1789633754901185536,3812371018469857,7714
119,3812371018469940,1789633754901192704,3812371018477661,7721
120,3812371018477747,1789633754901200896,3812371018485460,7713
121,3812371018485543,1789633754901208064,3812371018493266,7723
122,3812371018493350,1789633754901216256,3812371018500886,7536
123,3812371018500965,1789633754901224448,3812371018508551,7586
124,3812371018508635,1789633754901231616,3812371018516202,7567
125,3812371018516286,1789633754901238784,3812371018523911,7625
126,3812371018524000,1789633754901246976,3812371018531589,7589
127,3812371018531673,1789633754901255168,3812371018539289,7616
128,3812371018539365,1789633754901262336,3812371018546964,7599
129,3812371018547048,1789633754901270528,3812371018554644,7596
130,3812371018554728,1789633754901277696,3812371018562313,7585
131,3812371018562400,1789633754901285888,3812371018569966,7566
132,3812371018570050,1789633754901293056,3812371018577613,7563
133,3812371018577700,1789633754901300224,3812371018585266,7566
134,3812371018585350,1789633754901308416,3812371018592956,7606
135,3812371018593040,1789633754901315584,3812371018600753,7713
136,3812371018600837,1789633754901323776,3812371018608572,7735
137,3812371018608655,1789633754901331968,3812371018616376,7721
138,3812371018616460,1789633754901339136,3812371018624182,7722
139,3812371018624258,1789633754901347328,3812371018631986,7728
140,3812371018632065,1789633754901355520,3812371018639789,7724
141,3812371018639866,1789633754901362688,3812371018647576,7710
142,3812371018647660,1789633754901370880,3812371018655394,7734
143,3812371018655478,1789633754901378048,3812371018663201,7723
144,3812371018663286,1789633754901386240,3812371018671011,7725
145,3812371018671097,1789633754901394432,3812371018678810,7713
146,3812371018678893,1789633754901401600,3812371018686603,7710
147,3812371018686685,1789633754901409792,3812371018694406,7721
148,3812371018694490,1789633754901417984,3812371018702210,7720
149,3812371018702293,1789633754901425152,3812371018710026,7733
150,3812371018710103,1789633754901433344,3812371018717834,7731
151,3812371018717920,1789633754901440512,3812371018725632,7712
152,3812371018725713,1789633754901448704,3812371018733432,7719
153,3812371018733515,1789633754901456896,3812371018741232,7717
154,3812371018741315,1789633754901464064,3812371018749036,7721
155,3812371018749122,1789633754901472256,3812371018756859,7737
156,3812371018756943,1789633754901479424,3812371018764665,7722
157,3812371018764750,1789633754901487616,3812371018772461,7711
158,3812371018772550,1789633754901495808,3812371018780263,7713
159,3812371018780350,1789633754901502976,3812371018788061,7711
160,3812371018788150,1789633754901511168,3812371018795860,7710
161,3812371018795943,1789633754901519360,3812371018803672,7729
162,3812371018803747,1789633754901526528,3812371018811484,7737
163,3812371018811567,1789633754901534720,3812371018819283,7716
164,3812371018819367,1789633754901541888,3812371018827076,7709
165,3812371018827160,1789633754901550080,3812371018834869,7709
166,3812371018834952,1789633754901558272,3812371018842676,7724
167,3812371018842760,1789633754901565440,3812371018850476,7716
168,3812371018850560,1789633754901573632,3812371018858290,7730
169,3812371018858372,1789633754901581824,3812371018866091,7719
170,3812371018866175,1789633754901588992,3812371018873889,7714
171,3812371018873973,1789633754901597184,3812371018881700,7727
172,3812371018881777,1789633754901604352,3812371018889500,7723
173,3812371018889582,1789633754901612544,3812371018897311,7729
174,3812371018897398,1789633754901620736,3812371018905093,7695
175,3812371018905180,1789633754901627904,3812371018912899,7719
176,3812371018912983,1789633754901636096,3812371018920736,7753
