schema_version,trial,sample,gpu_ns,cpu_observed_ns
2,0,0,1789633754914826240,3812371032111760
2,0,1,1789633754914837504,3812371032122668
2,0,2,1789633754914848768,3812371032133625
2,0,3,1789633754914859008,3812371032144536
2,0,4,1789633754914870272,3812371032155400
2,0,5,1789633754914881536,3812371032166369
2,0,6,1789633754914891776,3812371032177276
2,0,7,1789633754914903040,3812371032188237
2,0,8,1789633754914914304,3812371032199196
2,0,9,1789633754914925568,3812371032210088
2,0,10,1789633754914935808,3812371032221065
2,0,11,1789633754914947072,3812371032232029
2,0,12,1789633754914958336,3812371032243005
2,0,13,1789633754914968576,3812371032253905
2,0,14,1789633754914979840,3812371032264805
2,0,15,1789633754914991104,3812371032275688
2,0,16,1789633754915001344,3812371032286620
2,0,17,1789633754915012608,3812371032297597
2,0,18,1789633754915023872,3812371032308553
2,0,19,1789633754915034112,3812371032319509
2,0,20,1789633754915045376,3812371032330357
2,0,21,1789633754915056640,3812371032341340
2,0,22,1789633754915066880,3812371032352213
2,0,23,1789633754915078144,3812371032363193
2,0,24,1789633754915089408,3812371032374193
2,0,25,1789633754915099648,3812371032385302
2,0,26,1789633754915110912,3812371032396189
2,0,27,1789633754915122176,3812371032407180
2,0,28,1789633754915133440,3812371032418149
2,0,29,1789633754915143680,3812371032429037
2,0,30,1789633754915154944,3812371032440029
2,0,31,1789633754915166208,3812371032451009
2,0,32,1789633754915176448,3812371032461980
2,0,33,1789633754915187712,3812371032472862
2,0,34,1789633754915198976,3812371032483822
2,0,35,1789633754915209216,3812371032494717
2,0,36,1789633754915220480,3812371032505693
2,0,37,1789633754915231744,3812371032516605
2,0,38,1789633754915241984,3812371032527502
2,0,39,1789633754915253248,3812371032538496
2,0,40,1789633754915264512,3812371032549480
2,0,41,1789633754915275776,3812371032560385
2,0,42,1789633754915286016,3812371032571362
2,0,43,1789633754915297280,3812371032582262
2,0,44,1789633754915308544,3812371032593233
2,0,45,1789633754915318784,3812371032604222
2,0,46,1789633754915330048,3812371032615136
2,0,47,1789633754915341312,3812371032626122
2,0,48,1789633754915351552,3812371032637113
2,0,49,1789633754915362816,3812371032648005
2,0,50,1789633754915374080,3812371032658968
2,0,51,1789633754915385344,3812371032669937
2,0,52,1789633754915395584,3812371032680829
2,0,53,1789633754915406848,3812371032691782
2,0,54,1789633754915418112,3812371032702649
2,0,55,1789633754915428352,3812371032713608
2,0,56,1789633754915439616,3812371032724477
2,0,57,1789633754915450880,3812371032735437
2,0,58,1789633754915461120,3812371032746316
2,0,59,1789633754915472384,3812371032757305
2,0,60,1789633754915483648,3812371032768282
2,0,61,1789633754915493888,3812371032779288
2,0,62,1789633754915505152,3812371032790316
2,0,63,1789633754915516416,3812371032801177
2,0,64,1789633754915526656,3812371032812160
2,0,65,1789633754915537920,3812371032823113
2,0,66,1789633754915549184,3812371032834082
2,0,67,1789633754915560448,3812371032845033
2,0,68,1789633754915570688,3812371032856008
2,0,69,1789633754915581952,3812371032866949
2,0,70,1789633754915593216,3812371032877822
2,0,71,1789633754915603456,3812371032888793
2,0,72,1789633754915614720,3812371032899700
2,0,73,1789633754915625984,3812371032910597
2,0,74,1789633754915636224,3812371032921577
2,0,75,1789633754915647488,3812371032932449
2,0,76,1789633754915658752,3812371032943405
2,0,77,1789633754915668992,3812371032954269
2,0,78,1789633754915680256,3812371032965229
2,0,79,1789633754915691520,3812371032976097
2,0,80,1789633754915701760,3812371032986928
2,0,81,1789633754915713024,3812371032997897
2,0,82,1789633754915724288,3812371033008748
2,0,83,1789633754915734528,3812371033019565
2,0,84,1789633754915745792,3812371033030385
2,0,85,1789633754915756032,3812371033041136
2,0,86,1789633754915767296,3812371033052085
2,0,87,1789633754915777536,3812371033062913
2,0,88,1789633754915788800,3812371033073888
2,0,89,1789633754915800064,3812371033084709
2,0,90,1789633754915810304,3812371033095536
2,0,91,1789633754915821568,3812371033106380
2,0,92,1789633754915831808,3812371033117208
2,0,93,1789633754915843072,3812371033128033
2,0,94,1789633754915854336,3812371033138857
2,0,95,1789633754915864576,3812371033149676
2,0,96,1789633754915875840,3812371033160505
2,0,97,1789633754915886080,3812371033171473
2,0,98,1789633754915897344,3812371033182309
2,0,99,1789633754915908608,3812371033193076
2,0,100,1789633754915918848,3812371033203905
2,0,101,1789633754915930112,3812371033214740
2,0,102,1789633754915940352,3812371033225505
2,0,103,1789633754915951616,3812371033236329
2,0,104,1789633754915961856,3812371033247145
2,0,105,1789633754915973120,3812371033257977
2,0,106,1789633754915983360,3812371033269000
2,0,107,1789633754915994624,3812371033279816
2,0,108,1789633754916005888,3812371033290640
2,0,109,1789633754916016128,3812371033301452
2,0,110,1789633754916027392,3812371033312280
2,0,111,1789633754916038656,3812371033323116
2,0,112,1789633754916048896,3812371033333937
2,0,113,1789633754916060160,3812371033344832
2,0,114,1789633754916070400,3812371033355680
2,0,115,1789633754916081664,3812371033366642
2,0,116,1789633754916092928,3812371033377476
2,0,117,1789633754916103168,3812371033388312
2,0,118,1789633754916114432,3812371033399140
2,0,119,1789633754916124672,3812371033409962
2,0,120,1789633754916135936,3812371033420789
2,0,121,1789633754916146176,3812371033431629
2,0,122,1789633754916157440,3812371033442602
2,0,123,1789633754916168704,3812371033453456
2,0,124,1789633754916178944,3812371033464296
2,0,125,1789633754916190208,3812371033475172
2,0,126,1789633754916201472,3812371033486049
2,0,127,1789633754916211712,3812371033496897
2,0,128,1789633754916222976,3812371033507756
2,0,129,1789633754916233216,3812371033518765
2,0,130,1789633754916244480,3812371033529656
2,0,131,1789633754916255744,3812371033540502
2,0,132,1789633754916265984,3812371033551342
