sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3812371104867154,1789633754987730944,3812371105017223,150069
1,3812371105017307,1789633754987739136,3812371105024961,7654
2,3812371105025045,1789633754987746304,3812371105032749,7704
3,3812371105032835,1789633754987754496,3812371105040511,7676
4,3812371105040534,1789633754987761664,3812371105048269,7735
5,3812371105048345,1789633754987769856,3812371105056057,7712
6,3812371105056145,1789633754987777024,3812371105063811,7666
7,3812371105063895,1789633754987785216,3812371105071581,7686
8,3812371105071661,1789633754987793408,3812371105079346,7685
9,3812371105079422,1789633754987800576,3812371105087109,7687
10,3812371105087195,1789633754987808768,3812371105094921,7726
11,3812371105095005,1789633754987815936,3812371105102736,7731
12,3812371105102810,1789633754987824128,3812371105110534,7724
13,3812371105110617,1789633754987832320,3812371105118311,7694
14,3812371105118394,1789633754987839488,3812371105126119,7725
15,3812371105126202,1789633754987847680,3812371105133924,7722
16,3812371105134000,1789633754987855872,3812371105141734,7734
17,3812371105141817,1789633754987863040,3812371105149544,7727
18,3812371105149627,1789633754987871232,3812371105157337,7710
19,3812371105157420,1789633754987878400,3812371105165134,7714
20,3812371105165217,1789633754987886592,3812371105172944,7727
21,3812371105173020,1789633754987894784,3812371105180744,7724
22,3812371105180827,1789633754987901952,3812371105188514,7687
23,3812371105188597,1789633754987910144,3812371105196319,7722
24,3812371105196403,1789633754987917312,3812371105204099,7696
25,3812371105204183,1789633754987925504,3812371105211936,7753
26,3812371105212020,1789633754987933696,3812371105219714,7694
27,3812371105219797,1789633754987940864,3812371105227521,7724
28,3812371105227605,1789633754987949056,3812371105235307,7702
29,3812371105235395,1789633754987957248,3812371105243117,7722
30,3812371105243197,1789633754987964416,3812371105250921,7724
31,3812371105251004,1789633754987972608,3812371105258719,7715
32,3812371105258802,1789633754987979776,3812371105266537,7735
33,3812371105266620,1789633754987987968,3812371105274336,7716
34,3812371105274420,1789633754987996160,3812371105282144,7724
35,3812371105282225,1789633754988003328,3812371105289931,7706
36,3812371105290017,1789633754988011520,3812371105297729,7712
37,3812371105297812,1789633754988018688,3812371105305577,7765
38,3812371105305652,1789633754988026880,3812371105313341,7689
39,3812371105313425,1789633754988035072,3812371105321169,7744
40,3812371105321254,1789633754988042240,3812371105328967,7713
41,3812371105329050,1789633754988050432,3812371105336768,7718
42,3812371105336854,1789633754988058624,3812371105344574,7720
43,3812371105344657,1789633754988065792,3812371105352379,7722
44,3812371105352462,1789633754988073984,3812371105360157,7695
45,3812371105360243,1789633754988081152,3812371105368007,7764
46,3812371105368092,1789633754988089344,3812371105375784,7692
47,3812371105375860,1789633754988097536,3812371105383569,7709
48,3812371105383654,1789633754988104704,3812371105391201,7547
49,3812371105391285,1789633754988112896,3812371105398985,7700
50,3812371105399067,1789633754988120064,3812371105406794,7727
51,3812371105406877,1789633754988128256,3812371105414559,7682
52,3812371105414644,1789633754988136448,3812371105422201,7557
53,3812371105422277,1789633754988143616,3812371105429865,7588
54,3812371105429947,1789633754988151808,3812371105437537,7590
55,3812371105437620,1789633754988158976,3812371105445220,7600
56,3812371105445305,1789633754988167168,3812371105452901,7596
57,3812371105452985,1789633754988174336,3812371105460594,7609
58,3812371105460670,1789633754988182528,3812371105468266,7596
59,3812371105468342,1789633754988189696,3812371105475964,7622
60,3812371105476047,1789633754988197888,3812371105483607,7560
