sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3812370696917095,1789633754579645440,3812370696924847,7752
1,3812370696924937,1789633754579653632,3812370696932593,7656
2,3812370696932683,1789633754579661824,3812370696940362,7679
3,3812370696940453,1789633754579668992,3812370696948146,7693
4,3812370696948233,1789633754579677184,3812370696955933,7700
5,3812370696956023,1789633754579685376,3812370696963710,7687
6,3812370696963796,1789633754579692544,3812370696971463,7667
7,3812370696971543,1789633754579700736,3812370696979243,7700
8,3812370696979333,1789633754579707904,3812370696987013,7680
9,3812370696987103,1789633754579716096,3812370696994785,7682
10,3812370696994867,1789633754579724288,3812370697002555,7688
11,3812370697002637,1789633754579731456,3812370697010326,7689
12,3812370697010408,1789633754579739648,3812370697018108,7700
13,3812370697018197,1789633754579746816,3812370697025895,7698
14,3812370697025978,1789633754579755008,3812370697033665,7687
15,3812370697033748,1789633754579763200,3812370697041443,7695
16,3812370697041525,1789633754579770368,3812370697049180,7655
17,3812370697049270,1789633754579778560,3812370697056920,7650
18,3812370697057009,1789633754579785728,3812370697064683,7674
19,3812370697064772,1789633754579793920,3812370697072453,7681
20,3812370697072537,1789633754579801088,3812370697080282,7745
21,3812370697080368,1789633754579809280,3812370697088073,7705
22,3812370697088160,1789633754579817472,3812370697095853,7693
23,3812370697095937,1789633754579824640,3812370697103617,7680
24,3812370697103709,1789633754579832832,3812370697111396,7687
25,3812370697111477,1789633754579841024,3812370697119183,7706
26,3812370697119269,1789633754579848192,3812370697126938,7669
27,3812370697127025,1789633754579856384,3812370697134720,7695
28,3812370697134803,1789633754579863552,3812370697142497,7694
29,3812370697142587,1789633754579871744,3812370697150280,7693
30,3812370697150369,1789633754579879936,3812370697158078,7709
31,3812370697158170,1789633754579887104,3812370697165850,7680
32,3812370697165939,1789633754579895296,3812370697173645,7706
33,3812370697173728,1789633754579902464,3812370697181475,7747
34,3812370697181557,1789633754579910656,3812370697189260,7703
35,3812370697189343,1789633754579918848,3812370697197077,7734
36,3812370697197170,1789633754579926016,3812370697204873,7703
37,3812370697204963,1789633754579934208,3812370697212667,7704
38,3812370697212759,1789633754579941376,3812370697220482,7723
39,3812370697220570,1789633754579949568,3812370697228275,7705
40,3812370697228357,1789633754579957760,3812370697236075,7718
41,3812370697236157,1789633754579964928,3812370697243887,7730
42,3812370697243978,1789633754579973120,3812370697251698,7720
43,3812370697251787,1789633754579981312,3812370697259488,7701
44,3812370697259578,1789633754579988480,3812370697267318,7740
45,3812370697267407,1789633754579996672,3812370697275103,7696
46,3812370697275188,1789633754580003840,3812370697282909,7721
47,3812370697282999,1789633754580012032,3812370697290707,7708
48,3812370697290795,1789633754580020224,3812370697298497,7702
49,3812370697298587,1789633754580027392,3812370697306297,7710
50,3812370697306389,1789633754580035584,3812370697314163,7774
51,3812370697314252,1789633754580043776,3812370697321935,7683
52,3812370697322018,1789633754580050944,3812370697329719,7701
53,3812370697329803,1789633754580059136,3812370697337533,7730
54,3812370697337623,1789633754580066304,3812370697345326,7703
55,3812370697345415,1789633754580074496,3812370697353150,7735
56,3812370697353232,1789633754580082688,3812370697360936,7704
57,3812370697361018,1789633754580089856,3812370697368743,7725
58,3812370697368825,1789633754580098048,3812370697376530,7705
59,3812370697376618,1789633754580105216,3812370697384350,7732
