sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3812343019826789,1789633726903211008,3812343019978031,151242
1,3812343019978161,1789633726903219200,3812343019985309,7148
2,3812343019985441,1789633726903226368,3812343019992609,7168
3,3812343019992737,1789633726903233536,3812343019999939,7202
4,3812343019999961,1789633726903240704,3812343020007249,7288
5,3812343020007381,1789633726903247872,3812343020014563,7182
6,3812343020014694,1789633726903255040,3812343020021885,7191
7,3812343020022014,1789633726903262208,3812343020029201,7187
8,3812343020029325,1789633726903270400,3812343020036528,7203
9,3812343020036659,1789633726903277568,3812343020043843,7184
10,3812343020043973,1789633726903284736,3812343020051137,7164
11,3812343020051266,1789633726903291904,3812343020058449,7183
12,3812343020058577,1789633726903299072,3812343020065775,7198
13,3812343020065904,1789633726903306240,3812343020073064,7160
14,3812343020073193,1789633726903313408,3812343020080349,7156
15,3812343020080482,1789633726903321600,3812343020087664,7182
16,3812343020087796,1789633726903328768,3812343020094969,7173
17,3812343020095101,1789633726903335936,3812343020102274,7173
18,3812343020102406,1789633726903343104,3812343020109564,7158
19,3812343020109691,1789633726903350272,3812343020116873,7182
20,3812343020117007,1789633726903357440,3812343020124181,7174
21,3812343020124312,1789633726903364608,3812343020131481,7169
22,3812343020131613,1789633726903371776,3812343020138794,7181
23,3812343020138928,1789633726903379968,3812343020146090,7162
24,3812343020146221,1789633726903387136,3812343020153452,7231
25,3812343020153581,1789633726903394304,3812343020160749,7168
26,3812343020160881,1789633726903401472,3812343020168064,7183
27,3812343020168196,1789633726903408640,3812343020175355,7159
28,3812343020175487,1789633726903415808,3812343020182649,7162
29,3812343020182778,1789633726903422976,3812343020189927,7149
30,3812343020190056,1789633726903431168,3812343020197309,7253
31,3812343020197441,1789633726903438336,3812343020204612,7171
32,3812343020204745,1789633726903445504,3812343020211927,7182
33,3812343020212059,1789633726903452672,3812343020219218,7159
34,3812343020219348,1789633726903459840,3812343020226575,7227
35,3812343020226705,1789633726903467008,3812343020233889,7184
36,3812343020234017,1789633726903474176,3812343020241209,7192
37,3812343020241338,1789633726903482368,3812343020248529,7191
38,3812343020248657,1789633726903489536,3812343020255848,7191
39,3812343020255980,1789633726903496704,3812343020263132,7152
40,3812343020263261,1789633726903503872,3812343020270448,7187
41,3812343020270580,1789633726903511040,3812343020277781,7201
42,3812343020277913,1789633726903518208,3812343020285103,7190
43,3812343020285233,1789633726903526400,3812343020292357,7124
44,3812343020292488,1789633726903533568,3812343020299683,7195
45,3812343020299813,1789633726903540736,3812343020306981,7168
46,3812343020307112,1789633726903547904,3812343020314375,7263
47,3812343020314506,1789633726903555072,3812343020321664,7158
48,3812343020321796,1789633726903562240,3812343020328975,7179
49,3812343020329106,1789633726903569408,3812343020336264,7158
50,3812343020336395,1789633726903576576,3812343020343620,7225
51,3812343020343751,1789633726903584768,3812343020350929,7178
52,3812343020351061,1789633726903591936,3812343020358239,7178
53,3812343020358371,1789633726903599104,3812343020365539,7168
54,3812343020365671,1789633726903606272,3812343020372893,7222
55,3812343020373025,1789633726903613440,3812343020380188,7163
56,3812343020380316,1789633726903620608,3812343020387518,7202
57,3812343020387650,1789633726903628800,3812343020394785,7135
58,3812343020394915,1789633726903635968,3812343020402154,7239
59,3812343020402285,1789633726903643136,3812343020409449,7164
60,3812343020409577,1789633726903650304,3812343020416774,7197
61,3812343020416905,1789633726903657472,3812343020424063,7158
62,3812343020424194,1789633726903664640,3812343020431419,7225
63,3812343020431549,1789633726903671808,3812343020438735,7186
64,3812343020438868,1789633726903680000,3812343020446029,7161
65,3812343020446161,1789633726903687168,3812343020453329,7168
66,3812343020453461,1789633726903694336,3812343020460688,7227
67,3812343020460819,1789633726903701504,3812343020467989,7170
68,3812343020468117,1789633726903708672,3812343020475303,7186
69,3812343020475433,1789633726903715840,3812343020482589,7156
70,3812343020482721,1789633726903723008,3812343020489944,7223
71,3812343020490075,1789633726903731200,3812343020497238,7163
72,3812343020497369,1789633726903738368,3812343020504560,7191
73,3812343020504690,1789633726903745536,3812343020511878,7188
74,3812343020512010,1789633726903752704,3812343020519204,7194
75,3812343020519339,1789633726903759872,3812343020526501,7162
76,3812343020526630,1789633726903767040,3812343020533809,7179
77,3812343020533941,1789633726903774208,3812343020541101,7160
78,3812343020541232,1789633726903782400,3812343020548474,7242
79,3812343020548608,1789633726903789568,3812343020555783,7175
80,3812343020555915,1789633726903796736,3812343020563101,7186
81,3812343020563232,1789633726903803904,3812343020570394,7162
82,3812343020570527,1789633726903811072,3812343020577764,7237
83,3812343020577895,1789633726903818240,3812343020585044,7149
84,3812343020585175,1789633726903825408,3812343020592360,7185
85,3812343020592491,1789633726903833600,3812343020599634,7143
86,3812343020599764,1789633726903840768,3812343020606987,7223
87,3812343020607120,1789633726903847936,3812343020614289,7169
88,3812343020614417,1789633726903855104,3812343020621612,7195
89,3812343020621744,1789633726903862272,3812343020628900,7156
90,3812343020629031,1789633726903869440,3812343020636249,7218
91,3812343020636380,1789633726903876608,3812343020643554,7174
92,3812343020643683,1789633726903884800,3812343020650869,7186
93,3812343020651001,1789633726903891968,3812343020658194,7193
94,3812343020658326,1789633726903899136,3812343020665504,7178
95,3812343020665635,1789633726903906304,3812343020672814,7179
96,3812343020672947,1789633726903913472,3812343020680132,7185
97,3812343020680261,1789633726903920640,3812343020687419,7158
98,3812343020687551,1789633726903927808,3812343020694781,7230
99,3812343020694913,1789633726903936000,3812343020702078,7165
100,3812343020702210,1789633726903943168,3812343020709404,7194
101,3812343020709534,1789633726903950336,3812343020716695,7161
102,3812343020716828,1789633726903957504,3812343020724028,7200
103,3812343020724155,1789633726903964672,3812343020731329,7174
104,3812343020731461,1789633726903971840,3812343020738649,7188
105,3812343020738781,1789633726903979008,3812343020745943,7162
106,3812343020746075,1789633726903987200,3812343020753292,7217
107,3812343020753425,1789633726903994368,3812343020760599,7174
108,3812343020760730,1789633726904001536,3812343020767911,7181
109,3812343020768041,1789633726904008704,3812343020775219,7178
110,3812343020775350,1789633726904015872,3812343020782559,7209
111,3812343020782692,1789633726904023040,3812343020789860,7168
112,3812343020789990,1789633726904030208,3812343020797191,7201
