schema_version,trial,sample,gpu_ns,cpu_observed_ns
2,0,0,1789633743952228352,3812360069309843
2,0,1,1789633743952239616,3812360069320655
2,0,2,1789633743952250880,3812360069331366
2,0,3,1789633743952261120,3812360069342141
2,0,4,1789633743952272384,3812360069352831
2,0,5,1789633743952282624,3812360069363554
2,0,6,1789633743952293888,3812360069374235
2,0,7,1789633743952304128,3812360069385071
2,0,8,1789633743952315392,3812360069395754
2,0,9,1789633743952325632,3812360069406475
2,0,10,1789633743952336896,3812360069417206
2,0,11,1789633743952347136,3812360069427941
2,0,12,1789633743952358400,3812360069438674
2,0,13,1789633743952368640,3812360069449383
2,0,14,1789633743952379904,3812360069460094
2,0,15,1789633743952390144,3812360069470911
2,0,16,1789633743952401408,3812360069481586
2,0,17,1789633743952411648,3812360069492314
2,0,18,1789633743952422912,3812360069503063
2,0,19,1789633743952433152,3812360069513794
2,0,20,1789633743952444416,3812360069524514
2,0,21,1789633743952454656,3812360069535223
2,0,22,1789633743952464896,3812360069545963
2,0,23,1789633743952476160,3812360069556686
2,0,24,1789633743952486400,3812360069567391
2,0,25,1789633743952497664,3812360069578154
2,0,26,1789633743952507904,3812360069588863
2,0,27,1789633743952519168,3812360069615714
2,0,28,1789633743952529408,3812360069615714
2,0,29,1789633743952540672,3812360069621058
2,0,30,1789633743952550912,3812360069631766
2,0,31,1789633743952562176,3812360069642518
2,0,32,1789633743952572416,3812360069653263
2,0,33,1789633743952583680,3812360069663983
2,0,34,1789633743952593920,3812360069674714
2,0,35,1789633743952605184,3812360069685466
2,0,36,1789633743952615424,3812360069696151
2,0,37,1789633743952626688,3812360069706949
2,0,38,1789633743952636928,3812360069717638
2,0,39,1789633743952648192,3812360069728363
2,0,40,1789633743952658432,3812360069739055
2,0,41,1789633743952668672,3812360069749866
2,0,42,1789633743952679936,3812360069760558
2,0,43,1789633743952690176,3812360069771286
2,0,44,1789633743952701440,3812360069782003
2,0,45,1789633743952711680,3812360069792754
2,0,46,1789633743952722944,3812360069803509
2,0,47,1789633743952733184,3812360069814198
2,0,48,1789633743952744448,3812360069824931
2,0,49,1789633743952754688,3812360069835655
2,0,50,1789633743952765952,3812360069846378
2,0,51,1789633743952776192,3812360069857166
2,0,52,1789633743952787456,3812360069867878
2,0,53,1789633743952797696,3812360069878571
2,0,54,1789633743952808960,3812360069889278
2,0,55,1789633743952819200,3812360069900091
2,0,56,1789633743952830464,3812360069910809
2,0,57,1789633743952840704,3812360069921503
2,0,58,1789633743952851968,3812360069932194
2,0,59,1789633743952862208,3812360069943009
2,0,60,1789633743952873472,3812360069953671
2,0,61,1789633743952883712,3812360069964469
2,0,62,1789633743952894976,3812360069975135
2,0,63,1789633743952905216,3812360069985929
2,0,64,1789633743952916480,3812360069996609
2,0,65,1789633743952926720,3812360070007323
2,0,66,1789633743952936960,3812360070018043
2,0,67,1789633743952948224,3812360070028843
2,0,68,1789633743952958464,3812360070039535
2,0,69,1789633743952969728,3812360070050258
