sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3812359731233928,1789633743614166016,3812359731240843,6915
1,3812359731240923,1789633743614173184,3812359731247673,6750
2,3812359731247748,1789633743614180352,3812359731254513,6765
3,3812359731254588,1789633743614187520,3812359731261400,6812
4,3812359731261478,1789633743614193664,3812359731268288,6810
5,3812359731268358,1789633743614200832,3812359731275168,6810
6,3812359731275243,1789633743614208000,3812359731282191,6948
7,3812359731282263,1789633743614215168,3812359731289081,6818
8,3812359731289161,1789633743614221312,3812359731295971,6810
9,3812359731296041,1789633743614228480,3812359731302851,6810
10,3812359731302931,1789633743614235648,3812359731309705,6774
11,3812359731309782,1789633743614242816,3812359731316621,6839
12,3812359731316699,1789633743614248960,3812359731323475,6776
13,3812359731323551,1789633743614256128,3812359731330358,6807
14,3812359731330428,1789633743614263296,3812359731337251,6823
15,3812359731337321,1789633743614269440,3812359731344121,6800
16,3812359731344191,1789633743614276608,3812359731351003,6812
17,3812359731351080,1789633743614283776,3812359731357883,6803
18,3812359731357953,1789633743614290944,3812359731364773,6820
19,3812359731364850,1789633743614297088,3812359731371625,6775
20,3812359731371701,1789633743614304256,3812359731378511,6810
21,3812359731378591,1789633743614311424,3812359731385368,6777
22,3812359731385445,1789633743614317568,3812359731392231,6786
23,3812359731392308,1789633743614324736,3812359731399208,6900
24,3812359731399278,1789633743614331904,3812359731406101,6823
25,3812359731406170,1789633743614339072,3812359731413025,6855
26,3812359731413101,1789633743614345216,3812359731419900,6799
27,3812359731419970,1789633743614352384,3812359731426771,6801
28,3812359731426841,1789633743614359552,3812359731433660,6819
29,3812359731433738,1789633743614366720,3812359731440540,6802
30,3812359731440618,1789633743614372864,3812359731447436,6818
31,3812359731447511,1789633743614380032,3812359731454311,6800
32,3812359731454379,1789633743614387200,3812359731461191,6812
33,3812359731461271,1789633743614394368,3812359731468074,6803
34,3812359731468143,1789633743614400512,3812359731474961,6818
35,3812359731475036,1789633743614407680,3812359731481818,6782
36,3812359731481895,1789633743614414848,3812359731488681,6786
37,3812359731488758,1789633743614420992,3812359731495571,6813
38,3812359731495651,1789633743614428160,3812359731502425,6774
39,3812359731502500,1789633743614435328,3812359731509318,6818
40,3812359731509393,1789633743614442496,3812359731516258,6865
41,3812359731516335,1789633743614448640,3812359731523116,6781
42,3812359731523193,1789633743614455808,3812359731530061,6868
43,3812359731530131,1789633743614462976,3812359731536931,6800
44,3812359731537000,1789633743614469120,3812359731543801,6801
45,3812359731543871,1789633743614476288,3812359731550671,6800
46,3812359731550740,1789633743614483456,3812359731557541,6801
47,3812359731557618,1789633743614490624,3812359731564487,6869
48,3812359731564555,1789633743614496768,3812359731571351,6796
49,3812359731571431,1789633743614503936,3812359731578234,6803
50,3812359731578303,1789633743614511104,3812359731585111,6808
51,3812359731585181,1789633743614518272,3812359731591998,6817
52,3812359731592073,1789633743614524416,3812359731598880,6807
53,3812359731598951,1789633743614531584,3812359731605768,6817
54,3812359731605843,1789633743614538752,3812359731612651,6808
55,3812359731612720,1789633743614544896,3812359731619521,6801
56,3812359731619590,1789633743614552064,3812359731626391,6801
57,3812359731626468,1789633743614559232,3812359731633321,6853
58,3812359731633390,1789633743614566400,3812359731640191,6801
59,3812359731640268,1789633743614572544,3812359731647121,6853
60,3812359731647190,1789633743614579712,3812359731653991,6801
61,3812359731654068,1789633743614586880,3812359731660932,6864
62,3812359731661010,1789633743614594048,3812359731667821,6811
63,3812359731667891,1789633743614600192,3812359731674701,6810
64,3812359731674780,1789633743614607360,3812359731681561,6781
65,3812359731681631,1789633743614614528,3812359731688453,6822
66,3812359731688523,1789633743614620672,3812359731695331,6808
67,3812359731695402,1789633743614627840,3812359731702201,6799
68,3812359731702271,1789633743614635008,3812359731709071,6800
69,3812359731709140,1789633743614642176,3812359731715941,6801
70,3812359731716018,1789633743614648320,3812359731722835,6817
71,3812359731722910,1789633743614655488,3812359731729711,6801
72,3812359731729780,1789633743614662656,3812359731736686,6906
73,3812359731736755,1789633743614669824,3812359731743570,6815
74,3812359731743641,1789633743614675968,3812359731750506,6865
