sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3812366585676545,1789633750468622336,3812366585824767,148222
1,3812366585824847,1789633750468630528,3812366585832292,7445
2,3812366585832375,1789633750468637696,3812366585839812,7437
3,3812366585839895,1789633750468645888,3812366585847328,7433
4,3812366585847351,1789633750468653056,3812366585854892,7541
5,3812366585854977,1789633750468660224,3812366585862448,7471
6,3812366585862525,1789633750468668416,3812366585869980,7455
7,3812366585870055,1789633750468675584,3812366585877510,7455
8,3812366585877585,1789633750468682752,3812366585885042,7457
9,3812366585885127,1789633750468690944,3812366585892585,7458
10,3812366585892660,1789633750468698112,3812366585900127,7467
11,3812366585900205,1789633750468705280,3812366585907724,7519
12,3812366585907802,1789633750468713472,3812366585915392,7590
13,3812366585915475,1789633750468720640,3812366585922913,7438
14,3812366585922995,1789633750468728832,3812366585930425,7430
15,3812366585930505,1789633750468736000,3812366585937961,7456
16,3812366585938035,1789633750468743168,3812366585945492,7457
17,3812366585945578,1789633750468751360,3812366585953048,7470
18,3812366585953125,1789633750468758528,3812366585960562,7437
19,3812366585960645,1789633750468765696,3812366585968222,7577
20,3812366585968297,1789633750468773888,3812366585975845,7548
21,3812366585975925,1789633750468781056,3812366585983362,7437
22,3812366585983445,1789633750468789248,3812366585990902,7457
23,3812366585990977,1789633750468796416,3812366585998410,7433
24,3812366585998485,1789633750468803584,3812366586005962,7477
25,3812366586006037,1789633750468811776,3812366586013492,7455
26,3812366586013575,1789633750468818944,3812366586021014,7439
27,3812366586021090,1789633750468827136,3812366586028544,7454
28,3812366586028620,1789633750468834304,3812366586036087,7467
29,3812366586036164,1789633750468841472,3812366586043620,7456
30,3812366586043695,1789633750468849664,3812366586051173,7478
31,3812366586051248,1789633750468856832,3812366586058702,7454
32,3812366586058777,1789633750468864000,3812366586066248,7471
33,3812366586066322,1789633750468872192,3812366586073792,7470
34,3812366586073874,1789633750468879360,3812366586081348,7474
35,3812366586081427,1789633750468886528,3812366586088772,7345
36,3812366586088852,1789633750468894720,3812366586096224,7372
37,3812366586096300,1789633750468901888,3812366586103680,7380
38,3812366586103754,1789633750468909056,3812366586111100,7346
39,3812366586111180,1789633750468916224,3812366586118525,7345
40,3812366586118604,1789633750468924416,3812366586126060,7456
41,3812366586126135,1789633750468931584,3812366586133480,7345
42,3812366586133559,1789633750468938752,3812366586140948,7389
43,3812366586141022,1789633750468946944,3812366586148404,7382
