sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3812366174062094,1789633750056875008,3812366174073421,11327
1,3812366174073501,1789633750056887296,3812366174084876,11375
2,3812366174084959,1789633750056898560,3812366174096479,11520
3,3812366174096553,1789633750056910848,3812366174107956,11403
4,3812366174108036,1789633750056922112,3812366174119431,11395
5,3812366174119511,1789633750056933376,3812366174130909,11398
6,3812366174130991,1789633750056944640,3812366174142359,11368
7,3812366174142439,1789633750056956928,3812366174153836,11397
8,3812366174153919,1789633750056968192,3812366174165294,11375
9,3812366174165374,1789633750056979456,3812366174176761,11387
10,3812366174176841,1789633750056990720,3812366174188191,11350
11,3812366174188271,1789633750057001984,3812366174199661,11390
12,3812366174199744,1789633750057013248,3812366174211131,11387
13,3812366174211207,1789633750057025536,3812366174222576,11369
14,3812366174222658,1789633750057036800,3812366174234046,11388
15,3812366174234127,1789633750057048064,3812366174245491,11364
16,3812366174245571,1789633750057059328,3812366174256991,11420
17,3812366174257074,1789633750057070592,3812366174268464,11390
18,3812366174268544,1789633750057082880,3812366174279931,11387
19,3812366174280011,1789633750057094144,3812366174291342,11331
20,3812366174291424,1789633750057105408,3812366174302799,11375
21,3812366174302879,1789633750057116672,3812366174314274,11395
22,3812366174314354,1789633750057127936,3812366174325764,11410
23,3812366174325844,1789633750057140224,3812366174337231,11387
24,3812366174337311,1789633750057151488,3812366174348704,11393
25,3812366174348778,1789633750057162752,3812366174360154,11376
26,3812366174360236,1789633750057174016,3812366174371631,11395
27,3812366174371706,1789633750057185280,3812366174383241,11535
28,3812366174383316,1789633750057197568,3812366174394711,11395
29,3812366174394791,1789633750057208832,3812366174406224,11433
30,3812366174406304,1789633750057220096,3812366174417691,11387
31,3812366174417771,1789633750057231360,3812366174429141,11370
32,3812366174429217,1789633750057243648,3812366174440611,11394
33,3812366174440691,1789633750057254912,3812366174452064,11373
34,3812366174452144,1789633750057266176,3812366174463519,11375
35,3812366174463601,1789633750057277440,3812366174475011,11410
36,3812366174475086,1789633750057288704,3812366174486474,11388
37,3812366174486554,1789633750057300992,3812366174497927,11373
