sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3812377299671594,1789633761182277632,3812377299679403,7809
1,3812377299679486,1789633761182284800,3812377299686854,7368
2,3812377299686930,1789633761182291968,3812377299694331,7401
3,3812377299694409,1789633761182300160,3812377299701821,7412
4,3812377299701901,1789633761182307328,3812377299709304,7403
5,3812377299709386,1789633761182314496,3812377299716771,7385
6,3812377299716856,1789633761182322688,3812377299724249,7393
7,3812377299724326,1789633761182329856,3812377299731734,7408
8,3812377299731811,1789633761182337024,3812377299739214,7403
9,3812377299739296,1789633761182345216,3812377299746711,7415
10,3812377299746789,1789633761182352384,3812377299754174,7385
11,3812377299754251,1789633761182359552,3812377299761614,7363
12,3812377299761691,1789633761182366720,3812377299769101,7410
13,3812377299769183,1789633761182374912,3812377299776564,7381
14,3812377299776646,1789633761182382080,3812377299784074,7428
15,3812377299784158,1789633761182389248,3812377299791604,7446
16,3812377299791687,1789633761182397440,3812377299799076,7389
17,3812377299799154,1789633761182404608,3812377299806564,7410
18,3812377299806646,1789633761182411776,3812377299814021,7375
19,3812377299814101,1789633761182419968,3812377299821511,7410
20,3812377299821594,1789633761182427136,3812377299828961,7367
21,3812377299829041,1789633761182434304,3812377299836456,7415
22,3812377299836533,1789633761182441472,3812377299843946,7413
23,3812377299844026,1789633761182449664,3812377299851434,7408
24,3812377299851511,1789633761182456832,3812377299858924,7413
25,3812377299859008,1789633761182464000,3812377299866412,7404
26,3812377299866488,1789633761182472192,3812377299873974,7486
27,3812377299874056,1789633761182479360,3812377299881421,7365
28,3812377299881508,1789633761182486528,3812377299888878,7370
29,3812377299888964,1789633761182494720,3812377299896346,7382
30,3812377299896434,1789633761182501888,3812377299903817,7383
31,3812377299903899,1789633761182509056,3812377299911311,7412
32,3812377299911391,1789633761182517248,3812377299918848,7457
33,3812377299918933,1789633761182524416,3812377299926338,7405
34,3812377299926421,1789633761182531584,3812377299933824,7403
35,3812377299933906,1789633761182539776,3812377299941291,7385
36,3812377299941368,1789633761182546944,3812377299948798,7430
37,3812377299948876,1789633761182554112,3812377299956289,7413
38,3812377299956374,1789633761182561280,3812377299963756,7382
39,3812377299963838,1789633761182569472,3812377299971378,7540
40,3812377299971464,1789633761182576640,3812377299978851,7387
41,3812377299978928,1789633761182584832,3812377299986339,7411
42,3812377299986421,1789633761182592000,3812377299993824,7403
43,3812377299993906,1789633761182599168,3812377300001314,7408
44,3812377300001391,1789633761182606336,3812377300008794,7403
45,3812377300008876,1789633761182614528,3812377300016414,7538
46,3812377300016489,1789633761182621696,3812377300024041,7552
47,3812377300024123,1789633761182629888,3812377300031596,7473
48,3812377300031676,1789633761182637056,3812377300039081,7405
49,3812377300039168,1789633761182644224,3812377300046534,7366
50,3812377300046616,1789633761182652416,3812377300054001,7385
51,3812377300054078,1789633761182659584,3812377300061488,7410
52,3812377300061571,1789633761182666752,3812377300069054,7483
53,3812377300069131,1789633761182674944,3812377300076539,7408
54,3812377300076616,1789633761182682112,3812377300083999,7383
55,3812377300084084,1789633761182689280,3812377300091496,7412
56,3812377300091571,1789633761182697472,3812377300098984,7413
57,3812377300099068,1789633761182704640,3812377300106438,7370
58,3812377300106524,1789633761182711808,3812377300113911,7387
59,3812377300113989,1789633761182718976,3812377300121416,7427
60,3812377300121501,1789633761182727168,3812377300128888,7387
61,3812377300128966,1789633761182734336,3812377300136354,7388
62,3812377300136429,1789633761182741504,3812377300143846,7417
63,3812377300143928,1789633761182749696,3812377300151314,7386
64,3812377300151391,1789633761182756864,3812377300158804,7413
65,3812377300158888,1789633761182764032,3812377300166291,7403
66,3812377300166372,1789633761182772224,3812377300173764,7392
67,3812377300173846,1789633761182779392,3812377300181231,7385
68,3812377300181308,1789633761182786560,3812377300188736,7428
69,3812377300188821,1789633761182793728,3812377300196221,7400
70,3812377300196301,1789633761182801920,3812377300203711,7410
71,3812377300203786,1789633761182809088,3812377300211191,7405
72,3812377300211271,1789633761182816256,3812377300218680,7409
73,3812377300218764,1789633761182824448,3812377300226136,7372
74,3812377300226218,1789633761182831616,3812377300233734,7516
75,3812377300233816,1789633761182838784,3812377300241226,7410
76,3812377300241308,1789633761182846976,3812377300248696,7388
77,3812377300248783,1789633761182854144,3812377300256188,7405
78,3812377300256272,1789633761182861312,3812377300263721,7449
79,3812377300263808,1789633761182869504,3812377300271198,7390
80,3812377300271284,1789633761182876672,3812377300278698,7414
81,3812377300278783,1789633761182883840,3812377300286170,7387
82,3812377300286256,1789633761182892032,3812377300293700,7444
83,3812377300293779,1789633761182899200,3812377300301187,7408
84,3812377300301263,1789633761182906368,3812377300308631,7368
85,3812377300308711,1789633761182914560,3812377300316124,7413
86,3812377300316209,1789633761182921728,3812377300323581,7372
87,3812377300323658,1789633761182928896,3812377300331046,7388
88,3812377300331128,1789633761182936064,3812377300338561,7433
89,3812377300338644,1789633761182944256,3812377300346059,7415
90,3812377300346136,1789633761182951424,3812377300353546,7410
91,3812377300353634,1789633761182958592,3812377300361021,7387
92,3812377300361104,1789633761182966784,3812377300368474,7370
93,3812377300368559,1789633761182973952,3812377300375971,7412
94,3812377300376046,1789633761182981120,3812377300383458,7412
95,3812377300383544,1789633761182989312,3812377300390948,7404
96,3812377300391030,1789633761182996480,3812377300398421,7391
97,3812377300398500,1789633761183003648,3812377300405901,7401
98,3812377300405979,1789633761183011840,3812377300413384,7405
99,3812377300413468,1789633761183019008,3812377300420858,7390
100,3812377300420941,1789633761183026176,3812377300428346,7405
101,3812377300428426,1789633761183033344,3812377300435797,7371
102,3812377300435881,1789633761183041536,3812377300443291,7410
103,3812377300443366,1789633761183048704,3812377300450729,7363
104,3812377300450806,1789633761183055872,3812377300458221,7415
105,3812377300458303,1789633761183064064,3812377300465674,7371
106,3812377300465758,1789633761183071232,3812377300473164,7406
107,3812377300473246,1789633761183078400,3812377300480691,7445
108,3812377300480766,1789633761183086592,3812377300488179,7413
109,3812377300488254,1789633761183093760,3812377300495661,7407
110,3812377300495738,1789633761183100928,3812377300503151,7413
111,3812377300503231,1789633761183109120,3812377300510641,7410
112,3812377300510716,1789633761183116288,3812377300518130,7414
113,3812377300518210,1789633761183123456,3812377300525621,7411
114,3812377300525700,1789633761183130624,3812377300533238,7538
115,3812377300533320,1789633761183138816,3812377300540724,7404
116,3812377300540806,1789633761183145984,3812377300548216,7410
117,3812377300548298,1789633761183154176,3812377300555689,7391
118,3812377300555768,1789633761183161344,3812377300563171,7403
119,3812377300563258,1789633761183168512,3812377300570664,7406
120,3812377300570739,1789633761183175680,3812377300578231,7492
121,3812377300578313,1789633761183183872,3812377300585716,7403
122,3812377300585798,1789633761183191040,3812377300593189,7391
123,3812377300593273,1789633761183198208,3812377300600658,7385
124,3812377300600744,1789633761183206400,3812377300608130,7386
125,3812377300608208,1789633761183213568,3812377300615621,7413
126,3812377300615700,1789633761183220736,3812377300623089,7389
127,3812377300623170,1789633761183228928,3812377300630580,7410
128,3812377300630656,1789633761183236096,3812377300638064,7408
129,3812377300638141,1789633761183243264,3812377300645551,7410
130,3812377300645634,1789633761183251456,3812377300653046,7412
131,3812377300653126,1789633761183258624,3812377300660489,7363
132,3812377300660570,1789633761183265792,3812377300667976,7406
133,3812377300668058,1789633761183272960,3812377300675461,7403
134,3812377300675544,1789633761183281152,3812377300682931,7387
135,3812377300683013,1789633761183288320,3812377300690396,7383
136,3812377300690476,1789633761183295488,3812377300697891,7415
