sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3812350725976741,1789633734609075200,3812350725983970,7229
1,3812350725984048,1789633734609083392,3812350725990938,6890
2,3812350725991018,1789633734609089536,3812350725998058,7040
3,3812350725998131,1789633734609096704,3812350726005044,6913
4,3812350726005126,1789633734609103872,3812350726012038,6912
5,3812350726012111,1789633734609111040,3812350726019011,6900
6,3812350726019091,1789633734609118208,3812350726026003,6912
7,3812350726026083,1789633734609125376,3812350726032994,6911
8,3812350726033066,1789633734609131520,3812350726039969,6903
9,3812350726040041,1789633734609138688,3812350726047091,7050
10,3812350726047166,1789633734609145856,3812350726054074,6908
11,3812350726054154,1789633734609153024,3812350726061066,6912
12,3812350726061146,1789633734609160192,3812350726068054,6908
13,3812350726068134,1789633734609167360,3812350726075141,7007
14,3812350726075216,1789633734609174528,3812350726082188,6972
15,3812350726082266,1789633734609181696,3812350726089168,6902
16,3812350726089241,1789633734609187840,3812350726096148,6907
17,3812350726096223,1789633734609195008,3812350726103116,6893
18,3812350726103191,1789633734609202176,3812350726110091,6900
19,3812350726110165,1789633734609209344,3812350726117104,6939
20,3812350726117183,1789633734609216512,3812350726124081,6898
21,3812350726124154,1789633734609222656,3812350726131051,6897
22,3812350726131128,1789633734609229824,3812350726138026,6898
23,3812350726138104,1789633734609236992,3812350726145006,6902
24,3812350726145078,1789633734609244160,3812350726151988,6910
25,3812350726152061,1789633734609251328,3812350726158974,6913
26,3812350726159051,1789633734609258496,3812350726166081,7030
27,3812350726166154,1789633734609264640,3812350726173061,6907
28,3812350726173141,1789633734609271808,3812350726180044,6903
29,3812350726180118,1789633734609278976,3812350726187024,6906
30,3812350726187101,1789633734609286144,3812350726194008,6907
31,3812350726194088,1789633734609293312,3812350726200993,6905
32,3812350726201066,1789633734609300480,3812350726208006,6940
33,3812350726208078,1789633734609306624,3812350726214982,6904
34,3812350726215054,1789633734609313792,3812350726221951,6897
35,3812350726222028,1789633734609320960,3812350726228921,6893
36,3812350726229001,1789633734609328128,3812350726235908,6907
37,3812350726235986,1789633734609335296,3812350726242931,6945
38,3812350726243011,1789633734609341440,3812350726249958,6947
39,3812350726250038,1789633734609348608,3812350726256941,6903
40,3812350726257016,1789633734609355776,3812350726263918,6902
41,3812350726263991,1789633734609362944,3812350726270893,6902
42,3812350726270965,1789633734609370112,3812350726277870,6905
43,3812350726277941,1789633734609377280,3812350726284846,6905
44,3812350726284923,1789633734609383424,3812350726291833,6910
45,3812350726291905,1789633734609390592,3812350726298841,6936
46,3812350726298911,1789633734609397760,3812350726305733,6822
47,3812350726305811,1789633734609404928,3812350726312624,6813
48,3812350726312696,1789633734609412096,3812350726319511,6815
49,3812350726319588,1789633734609418240,3812350726326368,6780
50,3812350726326448,1789633734609425408,3812350726333251,6803
51,3812350726333328,1789633734609432576,3812350726340128,6800
52,3812350726340205,1789633734609438720,3812350726346981,6776
53,3812350726347054,1789633734609445888,3812350726353871,6817
54,3812350726353954,1789633734609453056,3812350726360888,6934
55,3812350726360966,1789633734609460224,3812350726367786,6820
56,3812350726367858,1789633734609466368,3812350726374761,6903
57,3812350726374833,1789633734609473536,3812350726381646,6813
58,3812350726381718,1789633734609480704,3812350726388521,6803
59,3812350726388601,1789633734609487872,3812350726395424,6823
60,3812350726395495,1789633734609494016,3812350726402281,6786
61,3812350726402358,1789633734609501184,3812350726409166,6808
62,3812350726409248,1789633734609508352,3812350726416036,6788
63,3812350726416114,1789633734609515520,3812350726422971,6857
64,3812350726423044,1789633734609521664,3812350726429862,6818
65,3812350726429941,1789633734609528832,3812350726436764,6823
66,3812350726436844,1789633734609536000,3812350726443657,6813
67,3812350726443728,1789633734609543168,3812350726450631,6903
68,3812350726450703,1789633734609549312,3812350726457524,6821
69,3812350726457603,1789633734609556480,3812350726464501,6898
70,3812350726464578,1789633734609563648,3812350726471468,6890
71,3812350726471545,1789633734609570816,3812350726478346,6801
72,3812350726478424,1789633734609576960,3812350726485201,6777
73,3812350726485278,1789633734609584128,3812350726492081,6803
74,3812350726492155,1789633734609591296,3812350726498981,6826
75,3812350726499061,1789633734609598464,3812350726505821,6760
76,3812350726505901,1789633734609604608,3812350726512711,6810
77,3812350726512781,1789633734609611776,3812350726519606,6825
78,3812350726519686,1789633734609618944,3812350726526501,6815
79,3812350726526573,1789633734609625088,3812350726533391,6818
80,3812350726533466,1789633734609632256,3812350726540368,6902
81,3812350726540441,1789633734609639424,3812350726547261,6820
82,3812350726547333,1789633734609646592,3812350726554241,6908
83,3812350726554323,1789633734609653760,3812350726561128,6805
84,3812350726561201,1789633734609659904,3812350726568008,6807
85,3812350726568086,1789633734609667072,3812350726574906,6820
86,3812350726574984,1789633734609674240,3812350726581771,6787
87,3812350726581848,1789633734609680384,3812350726588666,6818
