sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3812351144042056,1789633735027273728,3812351144190558,148502
1,3812351144190630,1789633735027281920,3812351144197528,6898
2,3812351144197608,1789633735027289088,3812351144204514,6906
3,3812351144204586,1789633735027296256,3812351144211489,6903
4,3812351144211561,1789633735027302400,3812351144218486,6925
5,3812351144218559,1789633735027309568,3812351144225453,6894
6,3812351144225526,1789633735027316736,3812351144232433,6907
7,3812351144232513,1789633735027323904,3812351144239413,6900
8,3812351144239490,1789633735027331072,3812351144246393,6903
9,3812351144246466,1789633735027337216,3812351144253369,6903
10,3812351144253441,1789633735027344384,3812351144260343,6902
11,3812351144260423,1789633735027351552,3812351144267326,6903
12,3812351144267399,1789633735027358720,3812351144274303,6904
13,3812351144274386,1789633735027365888,3812351144281286,6900
14,3812351144281363,1789633735027373056,3812351144288266,6903
15,3812351144288338,1789633735027379200,3812351144295241,6903
16,3812351144295313,1789633735027386368,3812351144302211,6898
17,3812351144302289,1789633735027393536,3812351144309191,6902
18,3812351144309263,1789633735027400704,3812351144316165,6902
19,3812351144316243,1789633735027407872,3812351144323146,6903
20,3812351144323226,1789633735027414016,3812351144330129,6903
21,3812351144330209,1789633735027421184,3812351144337121,6912
22,3812351144337198,1789633735027428352,3812351144344096,6898
23,3812351144344176,1789633735027435520,3812351144351079,6903
24,3812351144351148,1789633735027442688,3812351144358129,6981
25,3812351144358200,1789633735027449856,3812351144365126,6926
26,3812351144365198,1789633735027456000,3812351144372100,6902
27,3812351144372173,1789633735027463168,3812351144379083,6910
28,3812351144379156,1789633735027470336,3812351144386076,6920
29,3812351144386153,1789633735027477504,3812351144393068,6915
30,3812351144393148,1789633735027484672,3812351144400013,6865
31,3812351144400093,1789633735027490816,3812351144406991,6898
32,3812351144407063,1789633735027497984,3812351144413971,6908
33,3812351144414046,1789633735027505152,3812351144420949,6903
34,3812351144421021,1789633735027512320,3812351144427926,6905
35,3812351144428004,1789633735027519488,3812351144434893,6889
36,3812351144434971,1789633735027526656,3812351144441859,6888
37,3812351144441931,1789633735027532800,3812351144448863,6932
38,3812351144448943,1789633735027539968,3812351144455928,6985
39,3812351144456001,1789633735027547136,3812351144462909,6908
40,3812351144462988,1789633735027554304,3812351144469899,6911
41,3812351144469978,1789633735027561472,3812351144476876,6898
42,3812351144476948,1789633735027568640,3812351144483851,6903
43,3812351144483923,1789633735027574784,3812351144490824,6901
44,3812351144490899,1789633735027581952,3812351144497796,6897
45,3812351144497879,1789633735027589120,3812351144504786,6907
46,3812351144504856,1789633735027596288,3812351144511758,6902
47,3812351144511830,1789633735027603456,3812351144518726,6896
48,3812351144518803,1789633735027609600,3812351144525713,6910
49,3812351144525793,1789633735027616768,3812351144532706,6913
50,3812351144532778,1789633735027623936,3812351144539683,6905
51,3812351144539761,1789633735027631104,3812351144546628,6867
52,3812351144546706,1789633735027638272,3812351144553616,6910
53,3812351144553689,1789633735027644416,3812351144560591,6902
54,3812351144560663,1789633735027651584,3812351144567573,6910
55,3812351144567646,1789633735027658752,3812351144574676,7030
56,3812351144574749,1789633735027665920,3812351144581661,6912
57,3812351144581739,1789633735027673088,3812351144588641,6902
58,3812351144588713,1789633735027680256,3812351144595628,6915
59,3812351144595708,1789633735027687424,3812351144602576,6868
60,3812351144602649,1789633735027693568,3812351144609551,6902
61,3812351144609623,1789633735027700736,3812351144616535,6912
62,3812351144616605,1789633735027707904,3812351144623506,6901
63,3812351144623586,1789633735027715072,3812351144630491,6905
64,3812351144630563,1789633735027722240,3812351144637466,6903
65,3812351144637539,1789633735027728384,3812351144644446,6907
