schema_version,trial,sample,gpu_ns,cpu_observed_ns
2,0,0,1789633734943897600,3812351060812288
2,0,1,1789633734943908864,3812351060823185
2,0,2,1789633734943920128,3812351060834021
2,0,3,1789633734943930368,3812351060844846
2,0,4,1789633734943941632,3812351060855676
2,0,5,1789633734943951872,3812351060866520
2,0,6,1789633734943963136,3812351060877386
2,0,7,1789633734943974400,3812351060888222
2,0,8,1789633734943984640,3812351060899086
2,0,9,1789633734943995904,3812351060909931
2,0,10,1789633734944006144,3812351060920746
2,0,11,1789633734944017408,3812351060931584
2,0,12,1789633734944027648,3812351060942386
2,0,13,1789633734944038912,3812351060953188
2,0,14,1789633734944050176,3812351060963969
2,0,15,1789633734944060416,3812351060974821
2,0,16,1789633734944071680,3812351060985711
2,0,17,1789633734944081920,3812351060996538
2,0,18,1789633734944093184,3812351061007364
2,0,19,1789633734944103424,3812351061018171
2,0,20,1789633734944114688,3812351061029009
2,0,21,1789633734944125952,3812351061039846
2,0,22,1789633734944136192,3812351061050639
2,0,23,1789633734944147456,3812351061061515
2,0,24,1789633734944157696,3812351061072319
2,0,25,1789633734944168960,3812351061083269
2,0,26,1789633734944180224,3812351061094056
2,0,27,1789633734944190464,3812351061104879
2,0,28,1789633734944201728,3812351061115656
2,0,29,1789633734944211968,3812351061126506
2,0,30,1789633734944223232,3812351061137340
2,0,31,1789633734944233472,3812351061148169
2,0,32,1789633734944244736,3812351061159060
2,0,33,1789633734944256000,3812351061169844
2,0,34,1789633734944266240,3812351061180674
2,0,35,1789633734944277504,3812351061191526
2,0,36,1789633734944287744,3812351061202384
2,0,37,1789633734944299008,3812351061213149
2,0,38,1789633734944309248,3812351061223868
2,0,39,1789633734944320512,3812351061234621
2,0,40,1789633734944330752,3812351061245338
2,0,41,1789633734944342016,3812351061256109
2,0,42,1789633734944352256,3812351061266829
2,0,43,1789633734944363520,3812351061277594
2,0,44,1789633734944373760,3812351061288319
2,0,45,1789633734944385024,3812351061299039
2,0,46,1789633734944395264,3812351061309758
2,0,47,1789633734944406528,3812351061320490
2,0,48,1789633734944416768,3812351061331214
2,0,49,1789633734944428032,3812351061341909
2,0,50,1789633734944438272,3812351061352606
2,0,51,1789633734944449536,3812351061363448
2,0,52,1789633734944459776,3812351061374174
2,0,53,1789633734944471040,3812351061384900
2,0,54,1789633734944481280,3812351061395629
2,0,55,1789633734944492544,3812351061406401
2,0,56,1789633734944502784,3812351061417149
2,0,57,1789633734944514048,3812351061427870
2,0,58,1789633734944524288,3812351061438611
2,0,59,1789633734944535552,3812351061449321
2,0,60,1789633734944545792,3812351061460026
2,0,61,1789633734944557056,3812351061470780
2,0,62,1789633734944567296,3812351061481531
2,0,63,1789633734944578560,3812351061492284
2,0,64,1789633734944588800,3812351061502986
2,0,65,1789633734944600064,3812351061513749
2,0,66,1789633734944610304,3812351061524449
2,0,67,1789633734944620544,3812351061535160
2,0,68,1789633734944631808,3812351061545860
2,0,69,1789633734944642048,3812351061556611
2,0,70,1789633734944653312,3812351061567321
2,0,71,1789633734944663552,3812351061578069
2,0,72,1789633734944674816,3812351061597838
2,0,73,1789633734944685056,3812351061599584
2,0,74,1789633734944696320,3812351061610298
2,0,75,1789633734944706560,3812351061621014
2,0,76,1789633734944717824,3812351061631748
2,0,77,1789633734944728064,3812351061642498
2,0,78,1789633734944739328,3812351061653234
2,0,79,1789633734944749568,3812351061663975
2,0,80,1789633734944760832,3812351061674758
2,0,81,1789633734944771072,3812351061685448
2,0,82,1789633734944782336,3812351061696202
2,0,83,1789633734944792576,3812351061706904
2,0,84,1789633734944803840,3812351061717605
2,0,85,1789633734944814080,3812351061728351
2,0,86,1789633734944825344,3812351061739035
2,0,87,1789633734944835584,3812351061749738
2,0,88,1789633734944846848,3812351061760494
2,0,89,1789633734944857088,3812351061771250
2,0,90,1789633734944867328,3812351061781945
2,0,91,1789633734944878592,3812351061792654
2,0,92,1789633734944888832,3812351061803375
2,0,93,1789633734944900096,3812351061814624
2,0,94,1789633734944910336,3812351061824844
2,0,95,1789633734944921600,3812351061835572
2,0,96,1789633734944931840,3812351061846324
2,0,97,1789633734944943104,3812351061857067
2,0,98,1789633734944953344,3812351061867769
2,0,99,1789633734944964608,3812351061878472
2,0,100,1789633734944974848,3812351061889174
2,0,101,1789633734944986112,3812351061899877
2,0,102,1789633734944996352,3812351061910572
2,0,103,1789633734945007616,3812351061921267
2,0,104,1789633734945017856,3812351061932004
2,0,105,1789633734945028096,3812351061942740
2,0,106,1789633734945039360,3812351061953502
2,0,107,1789633734945049600,3812351061964242
2,0,108,1789633734945060864,3812351061975072
2,0,109,1789633734945072128,3812351061985827
2,0,110,1789633734945082368,3812351061996569
2,0,111,1789633734945093632,3812351062007309
2,0,112,1789633734945103872,3812351062018029
2,0,113,1789633734945114112,3812351062028742
2,0,114,1789633734945125376,3812351062039487
2,0,115,1789633734945135616,3812351062050180
2,0,116,1789633734945146880,3812351062060932
2,0,117,1789633734945157120,3812351062071672
2,0,118,1789633734945168384,3812351062082389
2,0,119,1789633734945178624,3812351062093122
2,0,120,1789633734945189888,3812351062103824
2,0,121,1789633734945200128,3812351062114594
2,0,122,1789633734945211392,3812351062125297
2,0,123,1789633734945221632,3812351062136040
2,0,124,1789633734945232896,3812351062146769
2,0,125,1789633734945243136,3812351062157540
2,0,126,1789633734945254400,3812351062168247
2,0,127,1789633734945264640,3812351062178967
2,0,128,1789633734945275904,3812351062189677
2,0,129,1789633734945286144,3812351062200435
2,0,130,1789633734945297408,3812351062211127
2,0,131,1789633734945307648,3812351062221881
2,0,132,1789633734945318912,3812351062232622
2,0,133,1789633734945329152,3812351062243355
2,0,134,1789633734945339392,3812351062254001
2,0,135,1789633734945350656,3812351062264753
2,0,136,1789633734945360896,3812351062275477
2,0,137,1789633734945372160,3812351062286203
2,0,138,1789633734945382400,3812351062296941
2,0,139,1789633734945393664,3812351062307667
2,0,140,1789633734945403904,3812351062318406
2,0,141,1789633734945415168,3812351062329169
2,0,142,1789633734945425408,3812351062339932
2,0,143,1789633734945436672,3812351062350649
2,0,144,1789633734945446912,3812351062361382
2,0,145,1789633734945458176,3812351062372100
2,0,146,1789633734945468416,3812351062382811
2,0,147,1789633734945479680,3812351062393497
2,0,148,1789633734945489920,3812351062404231
2,0,149,1789633734945501184,3812351062414962
2,0,150,1789633734945511424,3812351062425649
2,0,151,1789633734945522688,3812351062436420
2,0,152,1789633734945532928,3812351062447154
2,0,153,1789633734945544192,3812351062457929
2,0,154,1789633734945554432,3812351062468632
2,0,155,1789633734945565696,3812351062479404
2,0,156,1789633734945575936,3812351062490127
2,0,157,1789633734945587200,3812351062500853
2,0,158,1789633734945597440,3812351062511540
2,0,159,1789633734945607680,3812351062522309
2,0,160,1789633734945618944,3812351062532989
2,0,161,1789633734945629184,3812351062543767
2,0,162,1789633734945640448,3812351062554489
2,0,163,1789633734945650688,3812351062565180
2,0,164,1789633734945661952,3812351062575884
2,0,165,1789633734945672192,3812351062586595
2,0,166,1789633734945683456,3812351062597280
2,0,167,1789633734945693696,3812351062607993
2,0,168,1789633734945704960,3812351062618731
2,0,169,1789633734945715200,3812351062629480
2,0,170,1789633734945726464,3812351062640217
2,0,171,1789633734945736704,3812351062651002
2,0,172,1789633734945747968,3812351062661741
2,0,173,1789633734945758208,3812351062672467
2,0,174,1789633734945769472,3812351062683222
2,0,175,1789633734945779712,3812351062693977
2,0,176,1789633734945790976,3812351062704717
2,0,177,1789633734945801216,3812351062715455
2,0,178,1789633734945812480,3812351062726164
2,0,179,1789633734945822720,3812351062736847
2,0,180,1789633734945832960,3812351062747542
2,0,181,1789633734945844224,3812351062758312
2,0,182,1789633734945854464,3812351062769052
2,0,183,1789633734945865728,3812351062779762
2,0,184,1789633734945875968,3812351062790467
2,0,185,1789633734945887232,3812351062801227
2,0,186,1789633734945897472,3812351062811960
2,0,187,1789633734945908736,3812351062822734
2,0,188,1789633734945918976,3812351062833477
2,0,189,1789633734945930240,3812351062844233
2,0,190,1789633734945940480,3812351062855002
2,0,191,1789633734945951744,3812351062865757
2,0,192,1789633734945961984,3812351062876497
2,0,193,1789633734945973248,3812351062887235
2,0,194,1789633734945983488,3812351062897932
2,0,195,1789633734945994752,3812351062908745
2,0,196,1789633734946004992,3812351062919441
2,0,197,1789633734946016256,3812351062930201
2,0,198,1789633734946026496,3812351062940954
2,0,199,1789633734946037760,3812351062951674
2,0,200,1789633734946048000,3812351062962409
2,0,201,1789633734946059264,3812351062973093
2,0,202,1789633734946069504,3812351062983821
2,0,203,1789633734946080768,3812351062994580
2,0,204,1789633734946091008,3812351063005317
2,0,205,1789633734946102272,3812351063016026
