sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3812346918169308,1789633730801338368,3812346918176822,7514
1,3812346918176894,1789633730801346560,3812346918184313,7419
2,3812346918184384,1789633730801353728,3812346918191812,7428
3,3812346918191883,1789633730801360896,3812346918199313,7430
4,3812346918199384,1789633730801369088,3812346918206832,7448
5,3812346918206911,1789633730801376256,3812346918214340,7429
6,3812346918214418,1789633730801383424,3812346918221847,7429
7,3812346918221921,1789633730801391616,3812346918229408,7487
8,3812346918229486,1789633730801398784,3812346918236927,7441
9,3812346918237004,1789633730801405952,3812346918244445,7441
10,3812346918244524,1789633730801414144,3812346918251953,7429
11,3812346918252031,1789633730801421312,3812346918259445,7414
12,3812346918259524,1789633730801428480,3812346918266973,7449
13,3812346918267054,1789633730801436672,3812346918274461,7407
14,3812346918274538,1789633730801443840,3812346918282093,7555
15,3812346918282168,1789633730801451008,3812346918289592,7424
16,3812346918289668,1789633730801459200,3812346918297105,7437
17,3812346918297176,1789633730801466368,3812346918304628,7452
18,3812346918304699,1789633730801473536,3812346918312132,7433
19,3812346918312211,1789633730801481728,3812346918319635,7424
20,3812346918319707,1789633730801488896,3812346918327152,7445
21,3812346918327229,1789633730801496064,3812346918334760,7531
22,3812346918334838,1789633730801504256,3812346918342250,7412
23,3812346918342332,1789633730801511424,3812346918349752,7420
24,3812346918349831,1789633730801518592,3812346918357255,7424
25,3812346918357326,1789633730801526784,3812346918364732,7406
26,3812346918364804,1789633730801533952,3812346918372248,7444
27,3812346918372326,1789633730801541120,3812346918379752,7426
28,3812346918379831,1789633730801549312,3812346918387253,7422
29,3812346918387331,1789633730801556480,3812346918394755,7424
30,3812346918394827,1789633730801563648,3812346918402235,7408
31,3812346918402316,1789633730801571840,3812346918409752,7436
32,3812346918409831,1789633730801579008,3812346918417255,7424
33,3812346918417326,1789633730801586176,3812346918424752,7426
34,3812346918424831,1789633730801594368,3812346918432302,7471
35,3812346918432378,1789633730801601536,3812346918439780,7402
36,3812346918439856,1789633730801608704,3812346918447282,7426
37,3812346918447356,1789633730801616896,3812346918454790,7434
38,3812346918454868,1789633730801624064,3812346918462306,7438
39,3812346918462384,1789633730801631232,3812346918469792,7408
40,3812346918469863,1789633730801639424,3812346918477290,7427
41,3812346918477368,1789633730801646592,3812346918484795,7427
42,3812346918484864,1789633730801653760,3812346918492294,7430
43,3812346918492376,1789633730801661952,3812346918499780,7404
44,3812346918499856,1789633730801669120,3812346918507305,7449
45,3812346918507384,1789633730801676288,3812346918514792,7408
46,3812346918514863,1789633730801684480,3812346918522291,7428
47,3812346918522369,1789633730801691648,3812346918529844,7475
48,3812346918529916,1789633730801698816,3812346918537324,7408
49,3812346918537406,1789633730801707008,3812346918544848,7442
50,3812346918544928,1789633730801714176,3812346918552352,7424
51,3812346918552424,1789633730801721344,3812346918559850,7426
52,3812346918559923,1789633730801729536,3812346918567362,7439
53,3812346918567438,1789633730801736704,3812346918574880,7442
54,3812346918574960,1789633730801743872,3812346918582540,7580
55,3812346918582611,1789633730801752064,3812346918590024,7413
56,3812346918590096,1789633730801759232,3812346918597528,7432
57,3812346918597604,1789633730801766400,3812346918605030,7426
58,3812346918605108,1789633730801774592,3812346918612530,7422
59,3812346918612608,1789633730801781760,3812346918620052,7444
60,3812346918620131,1789633730801788928,3812346918627555,7424
61,3812346918627627,1789633730801797120,3812346918635188,7561
