schema_version,trial,sample,gpu_ns,cpu_observed_ns
2,0,0,1789633730815334400,3812346932173578
2,0,1,1789633730815345664,3812346932184598
2,0,2,1789633730815356928,3812346932195678
2,0,3,1789633730815368192,3812346932206606
2,0,4,1789633730815378432,3812346932217594
2,0,5,1789633730815389696,3812346932228657
2,0,6,1789633730815400960,3812346932239574
2,0,7,1789633730815412224,3812346932250632
2,0,8,1789633730815422464,3812346932261618
2,0,9,1789633730815433728,3812346932272681
2,0,10,1789633730815444992,3812346932283617
2,0,11,1789633730815456256,3812346932294666
2,0,12,1789633730815466496,3812346932305712
2,0,13,1789633730815477760,3812346932316786
2,0,14,1789633730815489024,3812346932327764
2,0,15,1789633730815500288,3812346932338818
2,0,16,1789633730815510528,3812346932349746
2,0,17,1789633730815521792,3812346932360806
2,0,18,1789633730815533056,3812346932371781
2,0,19,1789633730815543296,3812346932382694
2,0,20,1789633730815554560,3812346932393738
2,0,21,1789633730815565824,3812346932404649
2,0,22,1789633730815577088,3812346932415694
2,0,23,1789633730815587328,3812346932426666
2,0,24,1789633730815598592,3812346932437746
2,0,25,1789633730815609856,3812346932448789
2,0,26,1789633730815621120,3812346932459737
2,0,27,1789633730815632384,3812346932470794
2,0,28,1789633730815642624,3812346932481786
2,0,29,1789633730815653888,3812346932492754
2,0,30,1789633730815665152,3812346932503818
2,0,31,1789633730815676416,3812346932514884
2,0,32,1789633730815686656,3812346932525926
2,0,33,1789633730815697920,3812346932537021
2,0,34,1789633730815709184,3812346932548052
2,0,35,1789633730815720448,3812346932559014
2,0,36,1789633730815730688,3812346932570057
2,0,37,1789633730815741952,3812346932580998
2,0,38,1789633730815753216,3812346932592044
2,0,39,1789633730815764480,3812346932603021
2,0,40,1789633730815774720,3812346932614072
2,0,41,1789633730815785984,3812346932625014
2,0,42,1789633730815797248,3812346932636057
2,0,43,1789633730815808512,3812346932646961
2,0,44,1789633730815818752,3812346932658001
2,0,45,1789633730815830016,3812346932668906
2,0,46,1789633730815841280,3812346932679869
2,0,47,1789633730815851520,3812346932690792
2,0,48,1789633730815862784,3812346932701834
2,0,49,1789633730815874048,3812346932712769
2,0,50,1789633730815885312,3812346932723729
2,0,51,1789633730815895552,3812346932734712
2,0,52,1789633730815906816,3812346932745774
2,0,53,1789633730815918080,3812346932756701
2,0,54,1789633730815928320,3812346932767626
2,0,55,1789633730815939584,3812346932778598
2,0,56,1789633730815950848,3812346932789561
2,0,57,1789633730815962112,3812346932800611
2,0,58,1789633730815972352,3812346932811512
2,0,59,1789633730815983616,3812346932822426
2,0,60,1789633730815994880,3812346932833334
2,0,61,1789633730816005120,3812346932844386
2,0,62,1789633730816016384,3812346932855294
2,0,63,1789633730816027648,3812346932866226
2,0,64,1789633730816037888,3812346932877174
2,0,65,1789633730816049152,3812346932888218
2,0,66,1789633730816060416,3812346932899138
2,0,67,1789633730816071680,3812346932910061
2,0,68,1789633730816081920,3812346932920978
2,0,69,1789633730816093184,3812346932931977
2,0,70,1789633730816104448,3812346932943037
2,0,71,1789633730816114688,3812346932953966
2,0,72,1789633730816125952,3812346932964909
2,0,73,1789633730816137216,3812346932975972
2,0,74,1789633730816148480,3812346932986906
2,0,75,1789633730816158720,3812346932997846
2,0,76,1789633730816169984,3812346933008769
2,0,77,1789633730816181248,3812346933019681
2,0,78,1789633730816191488,3812346933030758
2,0,79,1789633730816202752,3812346933041686
2,0,80,1789633730816214016,3812346933052629
2,0,81,1789633730816224256,3812346933063721
2,0,82,1789633730816235520,3812346933074751
2,0,83,1789633730816246784,3812346933085644
2,0,84,1789633730816258048,3812346933096564
2,0,85,1789633730816268288,3812346933107609
2,0,86,1789633730816279552,3812346933118546
2,0,87,1789633730816290816,3812346933129484
2,0,88,1789633730816302080,3812346933140426
2,0,89,1789633730816312320,3812346933151604
2,0,90,1789633730816323584,3812346933162498
2,0,91,1789633730816334848,3812346933173414
2,0,92,1789633730816345088,3812346933184466
2,0,93,1789633730816356352,3812346933195374
2,0,94,1789633730816367616,3812346933206421
2,0,95,1789633730816378880,3812346933217317
2,0,96,1789633730816389120,3812346933228226
2,0,97,1789633730816400384,3812346933239294
2,0,98,1789633730816411648,3812346933250338
2,0,99,1789633730816421888,3812346933261254
2,0,100,1789633730816433152,3812346933272146
2,0,101,1789633730816444416,3812346933283077
2,0,102,1789633730816455680,3812346933294134
2,0,103,1789633730816465920,3812346933305072
2,0,104,1789633730816477184,3812346933316118
