sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3815992251626483,1789637376067867104,3815992251633439,6956
1,3815992251633576,1789637376067874272,3815992251640430,6854
2,3815992251640568,1789637376067881280,3815992251647628,7060
3,3815992251647765,1789637376067888480,3815992251654641,6876
4,3815992251654778,1789637376067895488,3815992251661639,6861
5,3815992251661776,1789637376067902464,3815992251668673,6897
6,3815992251668810,1789637376067909504,3815992251675692,6882
7,3815992251675828,1789637376067916544,3815992251682742,6914
8,3815992251682880,1789637376067923584,3815992251689748,6868
9,3815992251689886,1789637376067930592,3815992251696763,6877
10,3815992251696900,1789637376067937600,3815992251703791,6891
11,3815992251703930,1789637376067944640,3815992251710801,6871
12,3815992251710938,1789637376067951648,3815992251717887,6949
13,3815992251718026,1789637376067958720,3815992251724893,6867
14,3815992251725030,1789637376067965728,3815992251731899,6869
15,3815992251732036,1789637376067972768,3815992251738918,6882
16,3815992251739052,1789637376067979776,3815992251745942,6890
17,3815992251746079,1789637376067986784,3815992251752966,6887
18,3815992251753103,1789637376067993856,3815992251760010,6907
19,3815992251760148,1789637376068000864,3815992251767011,6863
20,3815992251767146,1789637376068007840,3815992251774021,6875
21,3815992251774158,1789637376068014880,3815992251781019,6861
22,3815992251781156,1789637376068021856,3815992251788083,6927
23,3815992251788220,1789637376068028928,3815992251795081,6861
24,3815992251795220,1789637376068035936,3815992251802059,6839
25,3815992251802196,1789637376068042912,3815992251809046,6850
26,3815992251809180,1789637376068049888,3815992251816051,6871
27,3815992251816188,1789637376068056896,3815992251823190,7002
28,3815992251823327,1789637376068064032,3815992251830190,6863
29,3815992251830324,1789637376068071040,3815992251837199,6875
30,3815992251837336,1789637376068078048,3815992251844239,6903
31,3815992251844376,1789637376068085088,3815992251851238,6862
32,3815992251851374,1789637376068092096,3815992251858305,6931
33,3815992251858440,1789637376068099136,3815992251865303,6863
34,3815992251865440,1789637376068106144,3815992251872300,6860
35,3815992251872436,1789637376068113152,3815992251879350,6914
36,3815992251879489,1789637376068120192,3815992251886349,6860
37,3815992251886487,1789637376068127200,3815992251893422,6935
38,3815992251893558,1789637376068134272,3815992251900430,6872
