sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3815992347299634,1789637376163688480,3815992347457173,157539
1,3815992347457308,1789637376163696288,3815992347464417,7109
2,3815992347464548,1789637376163703552,3815992347471688,7140
3,3815992347471819,1789637376163710816,3815992347478959,7140
4,3815992347478982,1789637376163718112,3815992347486276,7294
5,3815992347486405,1789637376163725408,3815992347493571,7166
6,3815992347493703,1789637376163732704,3815992347500835,7132
7,3815992347500965,1789637376163740000,3815992347508105,7140
8,3815992347508236,1789637376163747232,3815992347515559,7323
9,3815992347515691,1789637376163754688,3815992347522845,7154
10,3815992347522975,1789637376163761984,3815992347530115,7140
11,3815992347530245,1789637376163769280,3815992347537385,7140
12,3815992347537516,1789637376163776544,3815992347544805,7289
13,3815992347544935,1789637376163783936,3815992347552102,7167
14,3815992347552232,1789637376163791232,3815992347559376,7144
15,3815992347559506,1789637376163798528,3815992347566634,7128
16,3815992347566761,1789637376163805792,3815992347574068,7307
17,3815992347574198,1789637376163813216,3815992347581376,7178
18,3815992347581505,1789637376163820544,3815992347588659,7154
19,3815992347588791,1789637376163827808,3815992347595945,7154
20,3815992347596075,1789637376163835104,3815992347603323,7248
21,3815992347603453,1789637376163842464,3815992347610641,7188
22,3815992347610770,1789637376163849792,3815992347617965,7195
23,3815992347618096,1789637376163857120,3815992347625224,7128
24,3815992347625354,1789637376163864384,3815992347632592,7238
25,3815992347632723,1789637376163871744,3815992347639892,7169
26,3815992347640024,1789637376163879040,3815992347647168,7144
27,3815992347647297,1789637376163886304,3815992347654445,7148
28,3815992347654575,1789637376163893600,3815992347661856,7281
29,3815992347661985,1789637376163900992,3815992347669157,7172
30,3815992347669285,1789637376163908288,3815992347676439,7154
31,3815992347676568,1789637376163915584,3815992347683706,7138
32,3815992347683835,1789637376163922848,3815992347691105,7270
33,3815992347691235,1789637376163930240,3815992347698376,7141
34,3815992347698506,1789637376163937504,3815992347705648,7142
35,3815992347705776,1789637376163944800,3815992347712916,7140
36,3815992347713046,1789637376163952096,3815992347720377,7331
37,3815992347720509,1789637376163959520,3815992347727681,7172
38,3815992347727811,1789637376163966816,3815992347734957,7146
39,3815992347735089,1789637376163974112,3815992347742219,7130
40,3815992347742350,1789637376163981344,3815992347749644,7294
41,3815992347749773,1789637376163988800,3815992347756948,7175
42,3815992347757079,1789637376163996096,3815992347764219,7140
43,3815992347764351,1789637376164003360,3815992347771468,7117
44,3815992347771599,1789637376164010592,3815992347778818,7219
45,3815992347778948,1789637376164017952,3815992347786092,7144
46,3815992347786224,1789637376164025248,3815992347793370,7146
47,3815992347793498,1789637376164032512,3815992347800636,7138
48,3815992347800765,1789637376164039776,3815992347808088,7323
49,3815992347808219,1789637376164047232,3815992347815385,7166
50,3815992347815517,1789637376164054528,3815992347822660,7143
51,3815992347822791,1789637376164061792,3815992347829938,7147
52,3815992347830068,1789637376164069088,3815992347837348,7280
53,3815992347837478,1789637376164076480,3815992347844652,7174
54,3815992347844778,1789637376164083808,3815992347851928,7150
55,3815992347852056,1789637376164091072,3815992347859196,7140
56,3815992347859325,1789637376164098336,3815992347866608,7283
57,3815992347866737,1789637376164105760,3815992347873851,7114
58,3815992347873983,1789637376164112992,3815992347881137,7154
59,3815992347881265,1789637376164120288,3815992347888415,7150
60,3815992347888547,1789637376164127552,3815992347895685,7138
61,3815992347895816,1789637376164134816,3815992347902945,7129
62,3815992347903075,1789637376164142112,3815992347910225,7150
63,3815992347910356,1789637376164149376,3815992347917496,7140
