schema_version,trial,sample,gpu_ns,cpu_observed_ns
2,0,0,1789637376082062976,3815992265829803
2,0,1,1789637376082073696,3815992265840290
2,0,2,1789637376082084224,3815992265850795
2,0,3,1789637376082094720,3815992265861486
2,0,4,1789637376082105408,3815992265871973
2,0,5,1789637376082115872,3815992265882427
2,0,6,1789637376082126368,3815992265892959
2,0,7,1789637376082136864,3815992265903427
2,0,8,1789637376082147296,3815992265913893
2,0,9,1789637376082157856,3815992265924467
2,0,10,1789637376082168352,3815992265934907
2,0,11,1789637376082178848,3815992265945433
2,0,12,1789637376082189280,3815992265955850
2,0,13,1789637376082199744,3815992265966310
2,0,14,1789637376082210208,3815992265976766
2,0,15,1789637376082220672,3815992265987235
2,0,16,1789637376082231168,3815992265997787
2,0,17,1789637376082241664,3815992266008247
2,0,18,1789637376082252160,3815992266018738
2,0,19,1789637376082262656,3815992266029259
2,0,20,1789637376082273152,3815992266039713
2,0,21,1789637376082283616,3815992266050213
2,0,22,1789637376082294176,3815992266060763
2,0,23,1789637376082304672,3815992266078375
2,0,24,1789637376082315136,3815992266081735
2,0,25,1789637376082325632,3815992266092207
2,0,26,1789637376082336096,3815992266104358
2,0,27,1789637376082346592,3815992266113167
2,0,28,1789637376082357056,3815992266123627
2,0,29,1789637376082367552,3815992266134190
2,0,30,1789637376082378112,3815992266144667
2,0,31,1789637376082388608,3815992266155170
2,0,32,1789637376082399104,3815992266165806
2,0,33,1789637376082409696,3815992266176258
2,0,34,1789637376082420160,3815992266186726
2,0,35,1789637376082430624,3815992266197187
2,0,36,1789637376082441120,3815992266207695
2,0,37,1789637376082451648,3815992266218238
2,0,38,1789637376082462112,3815992266228678
2,0,39,1789637376082472576,3815992266239182
2,0,40,1789637376082483072,3815992266249687
2,0,41,1789637376082493568,3815992266260069
2,0,42,1789637376082504064,3815992266270562
2,0,43,1789637376082514560,3815992266281074
2,0,44,1789637376082525056,3815992266291576
2,0,45,1789637376082535552,3815992266302027
2,0,46,1789637376082546048,3815992266312552
2,0,47,1789637376082556544,3815992266323053
2,0,48,1789637376082567008,3815992266333514
2,0,49,1789637376082577504,3815992266344002
2,0,50,1789637376082587936,3815992266354453
2,0,51,1789637376082598432,3815992266364951
2,0,52,1789637376082608928,3815992266375442
2,0,53,1789637376082619424,3815992266385978
2,0,54,1789637376082629952,3815992266396459
2,0,55,1789637376082640416,3815992266406929
2,0,56,1789637376082650944,3815992266417442
2,0,57,1789637376082661472,3815992266427980
2,0,58,1789637376082671936,3815992266438471
2,0,59,1789637376082682432,3815992266448949
2,0,60,1789637376082692928,3815992266459441
2,0,61,1789637376082703392,3815992266470062
2,0,62,1789637376082714048,3815992266480553
2,0,63,1789637376082724544,3815992266491042
2,0,64,1789637376082735008,3815992266501507
2,0,65,1789637376082745504,3815992266512002
2,0,66,1789637376082756000,3815992266522509
2,0,67,1789637376082766496,3815992266533002
2,0,68,1789637376082776928,3815992266543442
2,0,69,1789637376082787424,3815992266553959
2,0,70,1789637376082797952,3815992266564456
2,0,71,1789637376082808448,3815992266575000
2,0,72,1789637376082818976,3815992266585499
2,0,73,1789637376082829472,3815992266595965
2,0,74,1789637376082839936,3815992266606627
2,0,75,1789637376082850560,3815992266617065
2,0,76,1789637376082861024,3815992266627519
2,0,77,1789637376082871488,3815992266637998
2,0,78,1789637376082881984,3815992266648479
2,0,79,1789637376082892480,3815992266659042
2,0,80,1789637376082903008,3815992266669529
2,0,81,1789637376082913472,3815992266679996
2,0,82,1789637376082923936,3815992266690505
2,0,83,1789637376082934496,3815992266701009
2,0,84,1789637376082944992,3815992266711551
2,0,85,1789637376082955584,3815992266722087
2,0,86,1789637376082966080,3815992266732599
2,0,87,1789637376082976576,3815992266743176
2,0,88,1789637376082987136,3815992266753658
2,0,89,1789637376082997632,3815992266764136
2,0,90,1789637376083008128,3815992266774639
2,0,91,1789637376083018624,3815992266785133
2,0,92,1789637376083029056,3815992266795599
2,0,93,1789637376083039584,3815992266806134
