sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3812361841896093,1789633745724788736,3812361841903092,6999
1,3812361841903167,1789633745724796928,3812361841910550,7383
2,3812361841910614,1789633745724804096,3812361841918027,7413
3,3812361841918103,1789633745724811264,3812361841925466,7363
4,3812361841925531,1789633745724819456,3812361841932939,7408
5,3812361841933009,1789633745724826624,3812361841940411,7402
6,3812361841940483,1789633745724833792,3812361841947891,7408
7,3812361841947956,1789633745724841984,3812361841955363,7407
8,3812361841955438,1789633745724849152,3812361841962833,7395
9,3812361841962908,1789633745724856320,3812361841970311,7403
10,3812361841970381,1789633745724864512,3812361841977786,7405
11,3812361841977851,1789633745724871680,3812361841985291,7440
12,3812361841985363,1789633745724878848,3812361841992770,7407
13,3812361841992836,1789633745724886016,3812361842000241,7405
14,3812361842000306,1789633745724894208,3812361842007730,7424
15,3812361842007804,1789633745724901376,3812361842015211,7407
16,3812361842015276,1789633745724908544,3812361842022683,7407
17,3812361842022758,1789633745724916736,3812361842030151,7393
18,3812361842030216,1789633745724923904,3812361842037641,7425
19,3812361842037714,1789633745724931072,3812361842045113,7399
20,3812361842045179,1789633745724939264,3812361842052586,7407
21,3812361842052657,1789633745724946432,3812361842060061,7404
22,3812361842060126,1789633745724953600,3812361842067531,7405
23,3812361842067596,1789633745724960768,3812361842075006,7410
24,3812361842075079,1789633745724968960,3812361842082543,7464
25,3812361842082615,1789633745724976128,3812361842090019,7404
26,3812361842090089,1789633745724983296,3812361842097491,7402
27,3812361842097564,1789633745724991488,3812361842104971,7407
28,3812361842105036,1789633745724998656,3812361842112441,7405
29,3812361842112506,1789633745725005824,3812361842119910,7404
30,3812361842119976,1789633745725014016,3812361842127401,7425
31,3812361842127474,1789633745725021184,3812361842134881,7407
32,3812361842134946,1789633745725028352,3812361842142371,7425
33,3812361842142443,1789633745725036544,3812361842149841,7398
34,3812361842149916,1789633745725043712,3812361842157323,7407
35,3812361842157399,1789633745725050880,3812361842164793,7394
36,3812361842164868,1789633745725058048,3812361842172296,7428
37,3812361842172369,1789633745725066240,3812361842179767,7398
38,3812361842179834,1789633745725073408,3812361842187233,7399
39,3812361842187309,1789633745725080576,3812361842194709,7400
40,3812361842194773,1789633745725088768,3812361842202178,7405
41,3812361842202251,1789633745725095936,3812361842209646,7395
42,3812361842209719,1789633745725103104,3812361842217121,7402
43,3812361842217191,1789633745725111296,3812361842224641,7450
44,3812361842224706,1789633745725118464,3812361842232111,7405
45,3812361842232176,1789633745725125632,3812361842239573,7397
46,3812361842239639,1789633745725133824,3812361842247049,7410
47,3812361842247121,1789633745725140992,3812361842254438,7317
48,3812361842254503,1789633745725148160,3812361842261809,7306
49,3812361842261881,1789633745725155328,3812361842269321,7440
50,3812361842269391,1789633745725163520,3812361842276731,7340
51,3812361842276801,1789633745725170688,3812361842284123,7322
52,3812361842284189,1789633745725177856,3812361842291511,7322
53,3812361842291577,1789633745725185024,3812361842298897,7320
54,3812361842298969,1789633745725192192,3812361842306393,7424
55,3812361842306469,1789633745725200384,3812361842313776,7307
56,3812361842313849,1789633745725207552,3812361842321161,7312
57,3812361842321232,1789633745725214720,3812361842328553,7321
58,3812361842328626,1789633745725221888,3812361842335886,7260
59,3812361842335959,1789633745725230080,3812361842343478,7519
60,3812361842343553,1789633745725237248,3812361842350833,7280
61,3812361842350906,1789633745725244416,3812361842358231,7325
62,3812361842358297,1789633745725251584,3812361842365608,7311
63,3812361842365681,1789633745725259776,3812361842372993,7312
64,3812361842373069,1789633745725266944,3812361842380556,7487
65,3812361842380629,1789633745725274112,3812361842387910,7281
66,3812361842387974,1789633745725281280,3812361842395313,7339
67,3812361842395389,1789633745725289472,3812361842402756,7367
68,3812361842402829,1789633745725296640,3812361842410111,7282
69,3812361842410181,1789633745725303808,3812361842417581,7400
70,3812361842417651,1789633745725310976,3812361842424966,7315
71,3812361842425032,1789633745725319168,3812361842432391,7359
72,3812361842432457,1789633745725326336,3812361842439737,7280
73,3812361842439806,1789633745725333504,3812361842447111,7305
74,3812361842447184,1789633745725340672,3812361842454653,7469
75,3812361842454724,1789633745725348864,3812361842462043,7319
76,3812361842462116,1789633745725356032,3812361842469433,7317
77,3812361842469499,1789633745725363200,3812361842476813,7314
78,3812361842476879,1789633745725370368,3812361842484161,7282
79,3812361842484234,1789633745725377536,3812361842491741,7507
80,3812361842491811,1789633745725385728,3812361842499130,7319
81,3812361842499205,1789633745725392896,3812361842506528,7323
82,3812361842506601,1789633745725400064,3812361842513916,7315
83,3812361842513981,1789633745725407232,3812361842521283,7302
84,3812361842521359,1789633745725415424,3812361842528786,7427
85,3812361842528859,1789633745725422592,3812361842536156,7297
86,3812361842536226,1789633745725429760,3812361842543548,7322
87,3812361842543613,1789633745725436928,3812361842550931,7318
88,3812361842551001,1789633745725445120,3812361842558276,7275
89,3812361842558349,1789633745725452288,3812361842565866,7517
90,3812361842565939,1789633745725459456,3812361842573243,7304
91,3812361842573319,1789633745725466624,3812361842580633,7314
92,3812361842580706,1789633745725474816,3812361842588004,7298
93,3812361842588079,1789633745725481984,3812361842595359,7280
94,3812361842595423,1789633745725489152,3812361842602916,7493
95,3812361842602989,1789633745725496320,3812361842610301,7312
96,3812361842610371,1789633745725504512,3812361842617693,7322
97,3812361842617759,1789633745725511680,3812361842625076,7317
98,3812361842625146,1789633745725518848,3812361842632499,7353
99,3812361842632564,1789633745725526016,3812361842639973,7409
100,3812361842640046,1789633745725534208,3812361842647369,7323
101,3812361842647441,1789633745725541376,3812361842654759,7318
102,3812361842654824,1789633745725548544,3812361842662141,7317
103,3812361842662211,1789633745725555712,3812361842669521,7310
104,3812361842669591,1789633745725562880,3812361842677079,7488
105,3812361842677151,1789633745725571072,3812361842684533,7382
106,3812361842684600,1789633745725578240,3812361842691911,7311
107,3812361842691983,1789633745725585408,3812361842699301,7318
108,3812361842699367,1789633745725593600,3812361842706751,7384
109,3812361842706821,1789633745725600768,3812361842714179,7358
110,3812361842714246,1789633745725607936,3812361842721599,7353
111,3812361842721663,1789633745725615104,3812361842728989,7326
112,3812361842729059,1789633745725622272,3812361842736383,7324
113,3812361842736459,1789633745725630464,3812361842743759,7300
114,3812361842743831,1789633745725637632,3812361842751266,7435
115,3812361842751339,1789633745725644800,3812361842758651,7312
