sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3812362250597041,1789633746133621760,3812362250743820,146779
1,3812362250743911,1789633746133629952,3812362250751234,7323
2,3812362250751314,1789633746133637120,3812362250758676,7362
3,3812362250758761,1789633746133644288,3812362250766121,7360
4,3812362250766145,1789633746133652480,3812362250773549,7404
5,3812362250773634,1789633746133659648,3812362250780988,7354
6,3812362250781073,1789633746133666816,3812362250788409,7336
7,3812362250788495,1789633746133673984,3812362250795844,7349
8,3812362250795923,1789633746133682176,3812362250803259,7336
9,3812362250803346,1789633746133689344,3812362250810705,7359
10,3812362250810788,1789633746133696512,3812362250818226,7438
11,3812362250818311,1789633746133704704,3812362250825634,7323
12,3812362250825714,1789633746133711872,3812362250833064,7350
13,3812362250833145,1789633746133719040,3812362250840488,7343
14,3812362250840576,1789633746133726208,3812362250847939,7363
15,3812362250848018,1789633746133734400,3812362250855368,7350
16,3812362250855455,1789633746133741568,3812362250862791,7336
17,3812362250862875,1789633746133748736,3812362250870194,7319
18,3812362250870278,1789633746133755904,3812362250877611,7333
19,3812362250877697,1789633746133764096,3812362250885038,7341
20,3812362250885126,1789633746133771264,3812362250892531,7405
21,3812362250892618,1789633746133778432,3812362250899941,7323
22,3812362250900028,1789633746133785600,3812362250907373,7345
23,3812362250907455,1789633746133793792,3812362250914775,7320
24,3812362250914863,1789633746133800960,3812362250922225,7362
25,3812362250922305,1789633746133808128,3812362250929648,7343
26,3812362250929735,1789633746133815296,3812362250937056,7321
27,3812362250937140,1789633746133823488,3812362250944461,7321
28,3812362250944543,1789633746133830656,3812362250951891,7348
29,3812362250951975,1789633746133837824,3812362250959311,7336
30,3812362250959393,1789633746133844992,3812362250966818,7425
31,3812362250966905,1789633746133853184,3812362250974258,7353
32,3812362250974345,1789633746133860352,3812362250981684,7339
33,3812362250981765,1789633746133867520,3812362250989104,7339
34,3812362250989181,1789633746133874688,3812362250996534,7353
35,3812362250996616,1789633746133882880,3812362251004011,7395
36,3812362251004093,1789633746133890048,3812362251011441,7348
37,3812362251011526,1789633746133897216,3812362251018898,7372
38,3812362251018986,1789633746133905408,3812362251026333,7347
39,3812362251026413,1789633746133912576,3812362251033761,7348
40,3812362251033846,1789633746133919744,3812362251041236,7390
41,3812362251041323,1789633746133926912,3812362251048646,7323
42,3812362251048726,1789633746133935104,3812362251056081,7355
43,3812362251056165,1789633746133942272,3812362251063483,7318
44,3812362251063567,1789633746133949440,3812362251070928,7361
45,3812362251071009,1789633746133956608,3812362251078341,7332
46,3812362251078426,1789633746133964800,3812362251085771,7345
47,3812362251085851,1789633746133971968,3812362251093191,7340
48,3812362251093275,1789633746133979136,3812362251100611,7336
49,3812362251100694,1789633746133986304,3812362251108008,7314
50,3812362251108088,1789633746133994496,3812362251115438,7350
51,3812362251115526,1789633746134001664,3812362251122873,7347
52,3812362251122953,1789633746134008832,3812362251130288,7335
