sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3812336537697009,1789633720421055488,3812336537704396,7387
1,3812336537704634,1789633720421063680,3812336537712479,7845
2,3812336537712724,1789633720421071872,3812336537720556,7832
3,3812336537720794,1789633720421080064,3812336537728636,7842
4,3812336537728878,1789633720421088256,3812336537736734,7856
5,3812336537736979,1789633720421096448,3812336537744895,7916
6,3812336537745136,1789633720421104640,3812336537752982,7846
7,3812336537753219,1789633720421112832,3812336537761058,7839
8,3812336537761307,1789633720421121024,3812336537769138,7831
9,3812336537769379,1789633720421129216,3812336537777229,7850
10,3812336537777467,1789633720421136384,3812336537785304,7837
11,3812336537785549,1789633720421144576,3812336537793486,7937
12,3812336537793732,1789633720421152768,3812336537801566,7834
13,3812336537801809,1789633720421160960,3812336537809659,7850
14,3812336537809894,1789633720421169152,3812336537817735,7841
15,3812336537817979,1789633720421177344,3812336537825857,7878
16,3812336537826106,1789633720421185536,3812336537833949,7843
17,3812336537834194,1789633720421193728,3812336537842052,7858
18,3812336537842294,1789633720421201920,3812336537850184,7890
19,3812336537850426,1789633720421210112,3812336537858312,7886
20,3812336537858547,1789633720421218304,3812336537866484,7937
21,3812336537866729,1789633720421226496,3812336537874564,7835
22,3812336537874799,1789633720421234688,3812336537882649,7850
23,3812336537882884,1789633720421241856,3812336537890732,7848
24,3812336537890976,1789633720421250048,3812336537898982,8006
25,3812336537899227,1789633720421258240,3812336537907105,7878
26,3812336537907349,1789633720421266432,3812336537915192,7843
27,3812336537915426,1789633720421274624,3812336537923299,7873
28,3812336537923534,1789633720421282816,3812336537931375,7841
29,3812336537931619,1789633720421291008,3812336537939461,7842
30,3812336537939706,1789633720421299200,3812336537947589,7883
31,3812336537947835,1789633720421307392,3812336537955675,7840
32,3812336537955919,1789633720421315584,3812336537963797,7878
33,3812336537964042,1789633720421323776,3812336537971832,7790
34,3812336537972066,1789633720421331968,3812336537979825,7759
35,3812336537980069,1789633720421339136,3812336537987835,7766
36,3812336537988079,1789633720421347328,3812336537995809,7730
37,3812336537996052,1789633720421355520,3812336538003802,7750
38,3812336538004039,1789633720421363712,3812336538011969,7930
39,3812336538012215,1789633720421371904,3812336538019949,7734
40,3812336538020194,1789633720421380096,3812336538027940,7746
41,3812336538028178,1789633720421387264,3812336538035932,7754
42,3812336538036179,1789633720421395456,3812336538043927,7748
43,3812336538044164,1789633720421403648,3812336538051917,7753
44,3812336538052159,1789633720421411840,3812336538059924,7765
45,3812336538060169,1789633720421420032,3812336538067915,7746
46,3812336538068149,1789633720421427200,3812336538075906,7757
47,3812336538076152,1789633720421435392,3812336538083912,7760
48,3812336538084146,1789633720421443584,3812336538091979,7833
49,3812336538092224,1789633720421451776,3812336538099945,7721
50,3812336538100189,1789633720421459968,3812336538107919,7730
51,3812336538108154,1789633720421467136,3812336538115889,7735
52,3812336538116134,1789633720421475328,3812336538123909,7775
53,3812336538124144,1789633720421483520,3812336538131890,7746
54,3812336538132124,1789633720421491712,3812336538139899,7775
55,3812336538140142,1789633720421499904,3812336538147899,7757
56,3812336538148144,1789633720421507072,3812336538155939,7795
57,3812336538156184,1789633720421515264,3812336538163905,7721
58,3812336538164149,1789633720421523456,3812336538171947,7798
