sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3812375336436817,1789633759219219456,3812375336585101,148284
1,3812375336585173,1789633759219227648,3812375336592048,6875
2,3812375336592114,1789633759219233792,3812375336599004,6890
3,3812375336599073,1789633759219240960,3812375336605984,6911
4,3812375336606007,1789633759219248128,3812375336612951,6944
5,3812375336613022,1789633759219255296,3812375336619998,6976
6,3812375336620060,1789633759219262464,3812375336626953,6893
7,3812375336627020,1789633759219268608,3812375336633911,6891
8,3812375336633973,1789633759219275776,3812375336640856,6883
9,3812375336640918,1789633759219282944,3812375336647821,6903
10,3812375336647885,1789633759219290112,3812375336654798,6913
11,3812375336654860,1789633759219297280,3812375336661756,6896
12,3812375336661825,1789633759219303424,3812375336668716,6891
13,3812375336668784,1789633759219310592,3812375336675748,6964
14,3812375336675814,1789633759219317760,3812375336682711,6897
15,3812375336682775,1789633759219324928,3812375336689668,6893
16,3812375336689734,1789633759219332096,3812375336696628,6894
17,3812375336696694,1789633759219338240,3812375336703645,6951
18,3812375336703707,1789633759219345408,3812375336710601,6894
19,3812375336710673,1789633759219352576,3812375336717564,6891
20,3812375336717630,1789633759219359744,3812375336724515,6885
21,3812375336724584,1789633759219366912,3812375336731475,6891
22,3812375336731540,1789633759219373056,3812375336738434,6894
23,3812375336738500,1789633759219380224,3812375336745438,6938
24,3812375336745505,1789633759219387392,3812375336752398,6893
25,3812375336752464,1789633759219394560,3812375336759361,6897
26,3812375336759425,1789633759219401728,3812375336766348,6923
27,3812375336766414,1789633759219408896,3812375336773303,6889
28,3812375336773373,1789633759219415040,3812375336780268,6895
29,3812375336780335,1789633759219422208,3812375336787228,6893
30,3812375336787295,1789633759219429376,3812375336794185,6890
31,3812375336794247,1789633759219436544,3812375336801133,6886
32,3812375336801200,1789633759219443712,3812375336808094,6894
33,3812375336808160,1789633759219449856,3812375336815053,6893
34,3812375336815120,1789633759219457024,3812375336822004,6884
35,3812375336822064,1789633759219464192,3812375336828961,6897
36,3812375336829025,1789633759219471360,3812375336835915,6890
37,3812375336835982,1789633759219477504,3812375336842894,6912
38,3812375336842960,1789633759219484672,3812375336849871,6911
39,3812375336849935,1789633759219491840,3812375336856845,6910
40,3812375336856914,1789633759219499008,3812375336863805,6891
41,3812375336863874,1789633759219506176,3812375336870768,6894
42,3812375336870830,1789633759219513344,3812375336877713,6883
43,3812375336877774,1789633759219519488,3812375336884686,6912
44,3812375336884754,1789633759219526656,3812375336891684,6930
45,3812375336891752,1789633759219533824,3812375336898646,6894
46,3812375336898708,1789633759219540992,3812375336905601,6893
47,3812375336905672,1789633759219548160,3812375336912561,6889
48,3812375336912628,1789633759219554304,3812375336919518,6890
49,3812375336919580,1789633759219561472,3812375336926463,6883
50,3812375336926524,1789633759219568640,3812375336933458,6934
51,3812375336933528,1789633759219575808,3812375336940416,6888
52,3812375336940482,1789633759219582976,3812375336947376,6894
53,3812375336947442,1789633759219589120,3812375336954351,6909
54,3812375336954422,1789633759219596288,3812375336961338,6916
55,3812375336961400,1789633759219603456,3812375336968296,6896
56,3812375336968364,1789633759219610624,3812375336975251,6887
57,3812375336975319,1789633759219617792,3812375336982228,6909
58,3812375336982295,1789633759219623936,3812375336989188,6893
59,3812375336989255,1789633759219631104,3812375336996108,6853
60,3812375336996170,1789633759219638272,3812375337003081,6911
61,3812375337003145,1789633759219645440,3812375337010038,6893
62,3812375337010105,1789633759219652608,3812375337016998,6893
63,3812375337017065,1789633759219658752,3812375337023973,6908
64,3812375337024040,1789633759219665920,3812375337030995,6955
65,3812375337031064,1789633759219673088,3812375337037954,6890
66,3812375337038020,1789633759219680256,3812375337044944,6924
67,3812375337045010,1789633759219687424,3812375337051896,6886
68,3812375337051963,1789633759219693568,3812375337058853,6890
69,3812375337058914,1789633759219700736,3812375337065811,6897
70,3812375337065874,1789633759219707904,3812375337072768,6894
71,3812375337072834,1789633759219715072,3812375337079766,6932
72,3812375337079832,1789633759219722240,3812375337086635,6803
73,3812375337086702,1789633759219728384,3812375337093611,6909
74,3812375337093678,1789633759219735552,3812375337100488,6810
75,3812375337100554,1789633759219742720,3812375337107338,6784
76,3812375337107407,1789633759219749888,3812375337114216,6809
