sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3812375325578596,1789633759208360960,3812375325726497,147901
1,3812375325726567,1789633759208369152,3812375325734064,7497
2,3812375325734137,1789633759208376320,3812375325741809,7672
3,3812375325741880,1789633759208384512,3812375325749354,7474
4,3812375325749377,1789633759208391680,3812375325756839,7462
5,3812375325756910,1789633759208398848,3812375325764354,7444
6,3812375325764425,1789633759208407040,3812375325771824,7399
7,3812375325771894,1789633759208414208,3812375325779294,7400
8,3812375325779364,1789633759208421376,3812375325786869,7505
9,3812375325786940,1789633759208429568,3812375325794467,7527
10,3812375325794537,1789633759208436736,3812375325801934,7397
11,3812375325802000,1789633759208443904,3812375325809461,7461
12,3812375325809530,1789633759208452096,3812375325816988,7458
13,3812375325817060,1789633759208459264,3812375325824491,7431
14,3812375325824565,1789633759208466432,3812375325831966,7401
15,3812375325832030,1789633759208474624,3812375325839537,7507
16,3812375325839605,1789633759208481792,3812375325847161,7556
17,3812375325847237,1789633759208489984,3812375325854626,7389
18,3812375325854700,1789633759208497152,3812375325862137,7437
19,3812375325862210,1789633759208504320,3812375325869651,7441
20,3812375325869724,1789633759208512512,3812375325877159,7435
21,3812375325877224,1789633759208519680,3812375325884619,7395
22,3812375325884694,1789633759208526848,3812375325892219,7525
23,3812375325892284,1789633759208535040,3812375325899809,7525
24,3812375325899875,1789633759208542208,3812375325907289,7414
25,3812375325907360,1789633759208549376,3812375325914847,7487
26,3812375325914912,1789633759208557568,3812375325922359,7447
27,3812375325922433,1789633759208564736,3812375325929868,7435
28,3812375325929932,1789633759208571904,3812375325937334,7402
29,3812375325937404,1789633759208580096,3812375325944908,7504
30,3812375325944980,1789633759208587264,3812375325952504,7524
31,3812375325952570,1789633759208594432,3812375325960016,7446
32,3812375325960090,1789633759208602624,3812375325967531,7441
33,3812375325967605,1789633759208609792,3812375325975039,7434
34,3812375325975112,1789633759208617984,3812375325982527,7415
35,3812375325982600,1789633759208625152,3812375325989997,7397
36,3812375325990062,1789633759208632320,3812375325997561,7499
37,3812375325997630,1789633759208639488,3812375326005179,7549
38,3812375326005250,1789633759208647680,3812375326012649,7399
39,3812375326012720,1789633759208654848,3812375326020159,7439
40,3812375326020233,1789633759208663040,3812375326027664,7431
41,3812375326027734,1789633759208670208,3812375326035167,7433
42,3812375326035240,1789633759208677376,3812375326042638,7398
43,3812375326042704,1789633759208685568,3812375326050254,7550
44,3812375326050325,1789633759208692736,3812375326057841,7516
45,3812375326057915,1789633759208699904,3812375326065319,7404
46,3812375326065385,1789633759208708096,3812375326072829,7444
47,3812375326072900,1789633759208715264,3812375326080331,7431
48,3812375326080404,1789633759208722432,3812375326087824,7420
49,3812375326087897,1789633759208730624,3812375326095297,7400
50,3812375326095362,1789633759208737792,3812375326102927,7565
51,3812375326102997,1789633759208744960,3812375326110508,7511
52,3812375326110580,1789633759208753152,3812375326117976,7396
53,3812375326118042,1789633759208760320,3812375326125484,7442
54,3812375326125550,1789633759208767488,3812375326132991,7441
55,3812375326133064,1789633759208775680,3812375326140480,7416
56,3812375326140555,1789633759208782848,3812375326147954,7399
57,3812375326148020,1789633759208790016,3812375326155584,7564
58,3812375326155654,1789633759208798208,3812375326163187,7533
59,3812375326163260,1789633759208805376,3812375326170678,7418
60,3812375326170744,1789633759208813568,3812375326178177,7433
61,3812375326178250,1789633759208820736,3812375326185694,7444
62,3812375326185760,1789633759208827904,3812375326193197,7437
63,3812375326193267,1789633759208836096,3812375326200627,7360
64,3812375326200694,1789633759208843264,3812375326208261,7567
65,3812375326208335,1789633759208850432,3812375326215857,7522
66,3812375326215930,1789633759208858624,3812375326223328,7398
67,3812375326223394,1789633759208865792,3812375326230844,7450
68,3812375326230910,1789633759208872960,3812375326238351,7441
69,3812375326238425,1789633759208881152,3812375326245845,7420
70,3812375326245917,1789633759208888320,3812375326253316,7399
71,3812375326253387,1789633759208895488,3812375326260914,7527
72,3812375326260984,1789633759208903680,3812375326268527,7543
73,3812375326268602,1789633759208910848,3812375326276111,7509
74,3812375326276180,1789633759208919040,3812375326283609,7429
75,3812375326283680,1789633759208926208,3812375326291121,7441
76,3812375326291194,1789633759208933376,3812375326298624,7430
77,3812375326298694,1789633759208940544,3812375326306091,7397
78,3812375326306165,1789633759208948736,3812375326313607,7442
79,3812375326313672,1789633759208955904,3812375326321196,7524
80,3812375326321262,1789633759208964096,3812375326328691,7429
81,3812375326328762,1789633759208971264,3812375326336241,7479
82,3812375326336314,1789633759208978432,3812375326343844,7530
83,3812375326343917,1789633759208986624,3812375326351366,7449
84,3812375326351440,1789633759208993792,3812375326358846,7406
85,3812375326358912,1789633759209000960,3812375326366341,7429
86,3812375326366412,1789633759209009152,3812375326373879,7467
87,3812375326373950,1789633759209016320,3812375326381347,7397
88,3812375326381412,1789633759209023488,3812375326388854,7442
89,3812375326388920,1789633759209031680,3812375326396361,7441
90,3812375326396434,1789633759209038848,3812375326403861,7427
91,3812375326403935,1789633759209046016,3812375326411321,7386
92,3812375326411394,1789633759209054208,3812375326418949,7555
93,3812375326419022,1789633759209061376,3812375326426547,7525
94,3812375326426620,1789633759209068544,3812375326434017,7397
95,3812375326434090,1789633759209076736,3812375326441516,7426
96,3812375326441590,1789633759209083904,3812375326449024,7434
97,3812375326449097,1789633759209091072,3812375326456524,7427
98,3812375326456597,1789633759209099264,3812375326463999,7402
99,3812375326464070,1789633759209106432,3812375326471681,7611
100,3812375326471754,1789633759209113600,3812375326479236,7482
101,3812375326479310,1789633759209121792,3812375326486711,7401
102,3812375326486780,1789633759209128960,3812375326494216,7436
103,3812375326494287,1789633759209136128,3812375326501687,7400
104,3812375326501763,1789633759209144320,3812375326509167,7404
105,3812375326509240,1789633759209151488,3812375326516637,7397
106,3812375326516705,1789633759209158656,3812375326524098,7393
107,3812375326524172,1789633759209166848,3812375326531574,7402
108,3812375326531644,1789633759209174016,3812375326539077,7433
109,3812375326539150,1789633759209181184,3812375326546584,7434
110,3812375326546657,1789633759209189376,3812375326554094,7437
111,3812375326554160,1789633759209196544,3812375326561558,7398
112,3812375326561630,1789633759209203712,3812375326569154,7524
113,3812375326569220,1789633759209211904,3812375326576767,7547
114,3812375326576840,1789633759209219072,3812375326584264,7424
115,3812375326584337,1789633759209226240,3812375326591811,7474
116,3812375326591884,1789633759209234432,3812375326599327,7443
117,3812375326599392,1789633759209241600,3812375326606826,7434
118,3812375326606892,1789633759209248768,3812375326614246,7354
119,3812375326614317,1789633759209256960,3812375326621829,7512
120,3812375326621900,1789633759209264128,3812375326629426,7526
121,3812375326629497,1789633759209272320,3812375326636897,7400
122,3812375326636967,1789633759209279488,3812375326644404,7437
123,3812375326644475,1789633759209286656,3812375326651911,7436
124,3812375326651987,1789633759209293824,3812375326659396,7409
125,3812375326659467,1789633759209302016,3812375326666869,7402
126,3812375326666942,1789633759209309184,3812375326674504,7562
127,3812375326674577,1789633759209317376,3812375326682106,7529
128,3812375326682177,1789633759209324544,3812375326689579,7402
129,3812375326689654,1789633759209331712,3812375326697076,7422
130,3812375326697147,1789633759209339904,3812375326704584,7437
131,3812375326704654,1789633759209347072,3812375326712086,7432
132,3812375326712155,1789633759209354240,3812375326719541,7386
133,3812375326719615,1789633759209362432,3812375326727187,7572
134,3812375326727260,1789633759209369600,3812375326734789,7529
135,3812375326734863,1789633759209376768,3812375326742264,7401
