schema_version,trial,sample,gpu_ns,cpu_observed_ns
2,0,0,1789633724933661696,3812341050392157
2,0,1,1789633724933672960,3812341050403723
2,0,2,1789633724933685248,3812341050415212
2,0,3,1789633724933696512,3812341050426629
2,0,4,1789633724933707776,3812341050437944
2,0,5,1789633724933719040,3812341050449303
2,0,6,1789633724933730304,3812341050460720
2,0,7,1789633724933741568,3812341050472224
2,0,8,1789633724933752832,3812341050483543
2,0,9,1789633724933764096,3812341050494927
2,0,10,1789633724933776384,3812341050506263
2,0,11,1789633724933787648,3812341050517612
2,0,12,1789633724933798912,3812341050529035
2,0,13,1789633724933810176,3812341050540515
2,0,14,1789633724933821440,3812341050552067
2,0,15,1789633724933832704,3812341050563435
2,0,16,1789633724933843968,3812341050574857
2,0,17,1789633724933856256,3812341050586203
2,0,18,1789633724933867520,3812341050597557
2,0,19,1789633724933878784,3812341050608915
2,0,20,1789633724933890048,3812341050620264
2,0,21,1789633724933901312,3812341050631627
2,0,22,1789633724933912576,3812341050642977
2,0,23,1789633724933923840,3812341050654407
2,0,24,1789633724933935104,3812341050665723
2,0,25,1789633724933946368,3812341050677077
2,0,26,1789633724933957632,3812341050688557
2,0,27,1789633724933969920,3812341050699887
2,0,28,1789633724933981184,3812341050711247
2,0,29,1789633724933992448,3812341050722683
2,0,30,1789633724934003712,3812341050734009
2,0,31,1789633724934014976,3812341050745400
2,0,32,1789633724934026240,3812341050756840
2,0,33,1789633724934037504,3812341050768183
2,0,34,1789633724934048768,3812341050779612
2,0,35,1789633724934061056,3812341050790964
2,0,36,1789633724934072320,3812341050802337
2,0,37,1789633724934083584,3812341050813675
2,0,38,1789633724934094848,3812341050825129
2,0,39,1789633724934106112,3812341050836487
2,0,40,1789633724934117376,3812341050847860
2,0,41,1789633724934128640,3812341050859303
2,0,42,1789633724934139904,3812341050870657
2,0,43,1789633724934151168,3812341050882064
2,0,44,1789633724934163456,3812341050893417
2,0,45,1789633724934174720,3812341050904740
2,0,46,1789633724934185984,3812341050916187
2,0,47,1789633724934197248,3812341050927560
2,0,48,1789633724934208512,3812341050938957
2,0,49,1789633724934219776,3812341050950320
2,0,50,1789633724934231040,3812341050961655
2,0,51,1789633724934242304,3812341050973072
2,0,52,1789633724934253568,3812341050984420
2,0,53,1789633724934265856,3812341050995841
2,0,54,1789633724934277120,3812341051007164
2,0,55,1789633724934288384,3812341051018507
2,0,56,1789633724934299648,3812341051029963
2,0,57,1789633724934310912,3812341051041297
2,0,58,1789633724934322176,3812341051052715
2,0,59,1789633724934333440,3812341051064057
2,0,60,1789633724934344704,3812341051075383
2,0,61,1789633724934355968,3812341051086803
2,0,62,1789633724934368256,3812341051098240
2,0,63,1789633724934379520,3812341051109652
2,0,64,1789633724934390784,3812341051120972
2,0,65,1789633724934402048,3812341051132400
2,0,66,1789633724934413312,3812341051143724
2,0,67,1789633724934424576,3812341051155076
2,0,68,1789633724934435840,3812341051166524
2,0,69,1789633724934447104,3812341051177860
2,0,70,1789633724934458368,3812341051189252
2,0,71,1789633724934470656,3812341051200683
2,0,72,1789633724934481920,3812341051212064
2,0,73,1789633724934493184,3812341051223420
2,0,74,1789633724934504448,3812341051234767
2,0,75,1789633724934515712,3812341051246203
2,0,76,1789633724934526976,3812341051257556
2,0,77,1789633724934538240,3812341051268976
2,0,78,1789633724934549504,3812341051280324
2,0,79,1789633724934561792,3812341051291696
2,0,80,1789633724934573056,3812341051303124
2,0,81,1789633724934584320,3812341051314456
2,0,82,1789633724934595584,3812341051325903
2,0,83,1789633724934606848,3812341051337249
2,0,84,1789633724934618112,3812341051348616
2,0,85,1789633724934629376,3812341051359976
2,0,86,1789633724934640640,3812341051371340
2,0,87,1789633724934651904,3812341051382700
2,0,88,1789633724934663168,3812341051394120
2,0,89,1789633724934675456,3812341051405456
2,0,90,1789633724934686720,3812341051416812
2,0,91,1789633724934697984,3812341051428136
2,0,92,1789633724934709248,3812341051439616
2,0,93,1789633724934720512,3812341051450969
2,0,94,1789633724934731776,3812341051462336
2,0,95,1789633724934743040,3812341051473660
2,0,96,1789633724934754304,3812341051485003
2,0,97,1789633724934765568,3812341051496436
2,0,98,1789633724934777856,3812341051507915
2,0,99,1789633724934789120,3812341051519264
2,0,100,1789633724934800384,3812341051530607
2,0,101,1789633724934811648,3812341051542067
2,0,102,1789633724934822912,3812341051553444
2,0,103,1789633724934834176,3812341051564795
2,0,104,1789633724934845440,3812341051576184
2,0,105,1789633724934856704,3812341051587536
2,0,106,1789633724934867968,3812341051598884
2,0,107,1789633724934880256,3812341051610249
2,0,108,1789633724934891520,3812341051621615
2,0,109,1789633724934902784,3812341051633049
2,0,110,1789633724934914048,3812341051644452
2,0,111,1789633724934925312,3812341051655816
2,0,112,1789633724934936576,3812341051667164
2,0,113,1789633724934947840,3812341051678504
2,0,114,1789633724934959104,3812341051689883
2,0,115,1789633724934970368,3812341051701240
2,0,116,1789633724934982656,3812341051712736
2,0,117,1789633724934993920,3812341051724080
2,0,118,1789633724935005184,3812341051735444
2,0,119,1789633724935016448,3812341051746892
2,0,120,1789633724935027712,3812341051758244
2,0,121,1789633724935038976,3812341051769584
