sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3812338980406630,1789633722863721472,3812338980414691,8061
1,3812338980414988,1789633722863729664,3812338980422801,7813
2,3812338980423091,1789633722863737856,3812338980430879,7788
3,3812338980431170,1789633722863746048,3812338980438977,7807
4,3812338980439272,1789633722863754240,3812338980447069,7797
5,3812338980447364,1789633722863762432,3812338980455161,7797
6,3812338980455455,1789633722863770624,3812338980463257,7802
7,3812338980463546,1789633722863777792,3812338980471354,7808
8,3812338980471648,1789633722863785984,3812338980479449,7801
9,3812338980479738,1789633722863794176,3812338980487561,7823
10,3812338980487853,1789633722863802368,3812338980495657,7804
11,3812338980495946,1789633722863810560,3812338980503764,7818
12,3812338980504053,1789633722863818752,3812338980511894,7841
13,3812338980512184,1789633722863826944,3812338980519867,7683
14,3812338980520157,1789633722863835136,3812338980527854,7697
15,3812338980528144,1789633722863843328,3812338980535864,7720
16,3812338980536154,1789633722863850496,3812338980543865,7711
17,3812338980544159,1789633722863858688,3812338980551839,7680
18,3812338980552128,1789633722863866880,3812338980559861,7733
19,3812338980560156,1789633722863875072,3812338980567829,7673
20,3812338980568118,1789633722863883264,3812338980575860,7742
21,3812338980576154,1789633722863890432,3812338980584037,7883
22,3812338980584329,1789633722863898624,3812338980592046,7717
23,3812338980592338,1789633722863906816,3812338980600008,7670
24,3812338980600304,1789633722863915008,3812338980608014,7710
25,3812338980608304,1789633722863923200,3812338980616021,7717
26,3812338980616316,1789633722863931392,3812338980624020,7704
27,3812338980624308,1789633722863938560,3812338980632027,7719
28,3812338980632321,1789633722863946752,3812338980640009,7688
29,3812338980640300,1789633722863954944,3812338980648054,7754
30,3812338980648348,1789633722863963136,3812338980656108,7760
31,3812338980656404,1789633722863971328,3812338980664166,7762
32,3812338980664457,1789633722863979520,3812338980672166,7709
33,3812338980672461,1789633722863986688,3812338980680194,7733
34,3812338980680484,1789633722863994880,3812338980688225,7741
35,3812338980688518,1789633722864003072,3812338980696241,7723
36,3812338980696536,1789633722864011264,3812338980704251,7715
37,3812338980704546,1789633722864019456,3812338980712244,7698
38,3812338980712541,1789633722864027648,3812338980720507,7966
39,3812338980720796,1789633722864035840,3812338980728479,7683
40,3812338980728768,1789633722864043008,3812338980736445,7677
41,3812338980736734,1789633722864051200,3812338980744438,7704
42,3812338980744728,1789633722864059392,3812338980752439,7711
43,3812338980752734,1789633722864067584,3812338980760444,7710
44,3812338980760734,1789633722864075776,3812338980768460,7726
45,3812338980768754,1789633722864083968,3812338980776479,7725
46,3812338980776768,1789633722864091136,3812338980784479,7711
47,3812338980784774,1789633722864099328,3812338980792691,7917
48,3812338980792986,1789633722864107520,3812338980800666,7680
49,3812338980800956,1789633722864115712,3812338980808668,7712
50,3812338980808958,1789633722864123904,3812338980816658,7700
51,3812338980816946,1789633722864132096,3812338980824678,7732
52,3812338980824976,1789633722864139264,3812338980832658,7682
53,3812338980832955,1789633722864147456,3812338980840679,7724
54,3812338980840969,1789633722864155648,3812338980848679,7710
55,3812338980848976,1789633722864163840,3812338980856655,7679
56,3812338980856945,1789633722864172032,3812338980864620,7675
57,3812338980864908,1789633722864179200,3812338980872740,7832
58,3812338980873034,1789633722864187392,3812338980880719,7685
59,3812338980881014,1789633722864195584,3812338980888709,7695
60,3812338980889001,1789633722864203776,3812338980896709,7708
61,3812338980897004,1789633722864211968,3812338980904726,7722
62,3812338980905021,1789633722864220160,3812338980912740,7719
63,3812338980913029,1789633722864227328,3812338980920748,7719
64,3812338980921038,1789633722864235520,3812338980928749,7711
65,3812338980929044,1789633722864243712,3812338980936709,7665
66,3812338980936998,1789633722864251904,3812338980944807,7809
67,3812338980945101,1789633722864260096,3812338980952774,7673
68,3812338980953064,1789633722864268288,3812338980960784,7720
69,3812338980961074,1789633722864275456,3812338980968780,7706
70,3812338980969068,1789633722864283648,3812338980976780,7712
71,3812338980977074,1789633722864291840,3812338980984822,7748
72,3812338980985111,1789633722864300032,3812338980992829,7718
73,3812338980993124,1789633722864308224,3812338981000838,7714
74,3812338981001138,1789633722864315392,3812338981008811,7673
75,3812338981009104,1789633722864323584,3812338981016780,7676
76,3812338981017069,1789633722864331776,3812338981024909,7840
77,3812338981025198,1789633722864339968,3812338981032909,7711
78,3812338981033204,1789633722864348160,3812338981040876,7672
79,3812338981041167,1789633722864356352,3812338981048921,7754
80,3812338981049216,1789633722864363520,3812338981056933,7717
81,3812338981057224,1789633722864371712,3812338981064949,7725
82,3812338981065244,1789633722864379904,3812338981072946,7702
83,3812338981073236,1789633722864388096,3812338981080961,7725
84,3812338981081256,1789633722864396288,3812338981088929,7673
85,3812338981089220,1789633722864404480,3812338981097094,7874
86,3812338981097389,1789633722864411648,3812338981105096,7707
87,3812338981105391,1789633722864419840,3812338981113069,7678
88,3812338981113364,1789633722864428032,3812338981121097,7733
89,3812338981121386,1789633722864436224,3812338981129096,7710
90,3812338981129391,1789633722864444416,3812338981137136,7745
91,3812338981137428,1789633722864452608,3812338981145140,7712
92,3812338981145434,1789633722864459776,3812338981153144,7710
93,3812338981153434,1789633722864467968,3812338981161144,7710
94,3812338981161438,1789633722864476160,3812338981169269,7831
95,3812338981169559,1789633722864484352,3812338981177256,7697
96,3812338981177546,1789633722864492544,3812338981185229,7683
97,3812338981185521,1789633722864500736,3812338981193229,7708
98,3812338981193524,1789633722864507904,3812338981201238,7714
99,3812338981201534,1789633722864516096,3812338981209228,7694
100,3812338981209518,1789633722864524288,3812338981217251,7733
101,3812338981217547,1789633722864532480,3812338981225261,7714
102,3812338981225558,1789633722864540672,3812338981233257,7699
103,3812338981233551,1789633722864547840,3812338981241358,7807
104,3812338981241648,1789633722864556032,3812338981249359,7711
105,3812338981249654,1789633722864564224,3812338981257326,7672
106,3812338981257617,1789633722864572416,3812338981265300,7683
107,3812338981265589,1789633722864580608,3812338981273292,7703
108,3812338981273586,1789633722864588800,3812338981281294,7708
109,3812338981281588,1789633722864595968,3812338981289296,7708
110,3812338981289591,1789633722864604160,3812338981297300,7709
111,3812338981297594,1789633722864612352,3812338981305311,7717
112,3812338981305604,1789633722864620544,3812338981313304,7700
113,3812338981313598,1789633722864628736,3812338981321449,7851
114,3812338981321744,1789633722864636928,3812338981329455,7711
115,3812338981329744,1789633722864644096,3812338981337420,7676
116,3812338981337708,1789633722864652288,3812338981345426,7718
117,3812338981345721,1789633722864660480,3812338981353436,7715
118,3812338981353729,1789633722864668672,3812338981361448,7719
119,3812338981361740,1789633722864676864,3812338981369457,7717
120,3812338981369751,1789633722864684032,3812338981377429,7678
121,3812338981377724,1789633722864692224,3812338981385404,7680
122,3812338981385694,1789633722864700416,3812338981393524,7830
123,3812338981393820,1789633722864708608,3812338981401498,7678
124,3812338981401788,1789633722864716800,3812338981409494,7706
125,3812338981409784,1789633722864724992,3812338981417456,7672
126,3812338981417751,1789633722864732160,3812338981425460,7709
127,3812338981425754,1789633722864740352,3812338981433509,7755
128,3812338981433798,1789633722864748544,3812338981441540,7742
129,3812338981441834,1789633722864756736,3812338981449549,7715
130,3812338981449844,1789633722864764928,3812338981457568,7724
131,3812338981457860,1789633722864772096,3812338981465704,7844
132,3812338981465998,1789633722864780288,3812338981473678,7680
133,3812338981473969,1789633722864788480,3812338981481679,7710
134,3812338981481974,1789633722864796672,3812338981489651,7677
135,3812338981489946,1789633722864804864,3812338981497626,7680
136,3812338981497916,1789633722864813056,3812338981505626,7710
137,3812338981505921,1789633722864820224,3812338981513628,7707
138,3812338981513924,1789633722864828416,3812338981521669,7745
139,3812338981521964,1789633722864836608,3812338981529671,7707
140,3812338981529966,1789633722864844800,3812338981537644,7678
141,3812338981537938,1789633722864852992,3812338981545774,7836
142,3812338981546068,1789633722864861184,3812338981553749,7681
143,3812338981554038,1789633722864868352,3812338981561735,7697
144,3812338981562036,1789633722864876544,3812338981569716,7680
145,3812338981570006,1789633722864884736,3812338981581778,11772
146,3812338981582068,1789633722864896000,3812338981588980,6912
147,3812338981589276,1789633722864904192,3812338981597017,7741
148,3812338981597306,1789633722864912384,3812338981605020,7714
149,3812338981605311,1789633722864919552,3812338981613029,7718
150,3812338981613321,1789633722864927744,3812338981621031,7710
151,3812338981621321,1789633722864935936,3812338981629018,7697
152,3812338981629308,1789633722864944128,3812338981637021,7713
153,3812338981637311,1789633722864952320,3812338981645210,7899
154,3812338981645504,1789633722864960512,3812338981653158,7654
155,3812338981653453,1789633722864967680,3812338981661126,7673
156,3812338981661416,1789633722864975872,3812338981669111,7695
157,3812338981669396,1789633722864984064,3812338981677094,7698
158,3812338981677384,1789633722864992256,3812338981685119,7735
159,3812338981685408,1789633722865000448,3812338981693141,7733
160,3812338981693436,1789633722865008640,3812338981701118,7682
161,3812338981701406,1789633722865015808,3812338981709140,7734
162,3812338981709434,1789633722865024000,3812338981717126,7692
163,3812338981717421,1789633722865032192,3812338981725244,7823
164,3812338981725533,1789633722865040384,3812338981733246,7713
165,3812338981733536,1789633722865048576,3812338981741231,7695
166,3812338981741526,1789633722865055744,3812338981749189,7663
167,3812338981749484,1789633722865063936,3812338981757209,7725
168,3812338981757498,1789633722865072128,3812338981765227,7729
169,3812338981765511,1789633722865080320,3812338981773236,7725
170,3812338981773537,1789633722865088512,3812338981781229,7692
171,3812338981781524,1789633722865096704,3812338981789210,7686
172,3812338981789504,1789633722865103872,3812338981797327,7823
173,3812338981797617,1789633722865112064,3812338981805329,7712
174,3812338981805621,1789633722865120256,3812338981813317,7696
175,3812338981813606,1789633722865128448,3812338981821294,7688
176,3812338981821589,1789633722865136640,3812338981829319,7730
177,3812338981829614,1789633722865143808,3812338981837306,7692
178,3812338981837601,1789633722865152000,3812338981845334,7733
179,3812338981845624,1789633722865160192,3812338981853351,7727
180,3812338981853641,1789633722865168384,3812338981861321,7680
181,3812338981861617,1789633722865176576,3812338981869301,7684
182,3812338981869596,1789633722865184768,3812338981877420,7824
183,3812338981877708,1789633722865191936,3812338981885359,7651
184,3812338981885654,1789633722865200128,3812338981893334,7680
185,3812338981893626,1789633722865208320,3812338981901321,7695
186,3812338981901614,1789633722865216512,3812338981909336,7722
187,3812338981909629,1789633722865224704,3812338981917349,7720
188,3812338981917641,1789633722865231872,3812338981925341,7700
189,3812338981925637,1789633722865240064,3812338981933336,7699
190,3812338981933629,1789633722865248256,3812338981941286,7657
191,3812338981941578,1789633722865256448,3812338981949266,7688
192,3812338981949561,1789633722865264640,3812338981957427,7866
193,3812338981957721,1789633722865272832,3812338981965414,7693
194,3812338981965708,1789633722865280000,3812338981973394,7686
195,3812338981973689,1789633722865288192,3812338981981411,7722
196,3812338981981704,1789633722865296384,3812338981989399,7695
197,3812338981989694,1789633722865304576,3812338981997424,7730
198,3812338981997718,1789633722865312768,3812338982005420,7702
199,3812338982005715,1789633722865319936,3812338982013407,7692
200,3812338982013701,1789633722865328128,3812338982021367,7666
201,3812338982021656,1789633722865336320,3812338982029481,7825
202,3812338982029771,1789633722865344512,3812338982037460,7689
203,3812338982037754,1789633722865352704,3812338982045427,7673
204,3812338982045716,1789633722865360896,3812338982053399,7683
205,3812338982053688,1789633722865368064,3812338982061421,7733
206,3812338982061717,1789633722865376256,3812338982069417,7700
207,3812338982069711,1789633722865384448,3812338982077411,7700
208,3812338982077704,1789633722865392640,3812338982085399,7695
209,3812338982085694,1789633722865400832,3812338982093389,7695
210,3812338982093679,1789633722865408000,3812338982101412,7733
211,3812338982101704,1789633722865416192,3812338982109496,7792
212,3812338982109791,1789633722865424384,3812338982117479,7688
213,3812338982117769,1789633722865432576,3812338982125471,7702
214,3812338982125766,1789633722865440768,3812338982133458,7692
215,3812338982133754,1789633722865448960,3812338982141491,7737
216,3812338982141787,1789633722865456128,3812338982149509,7722
217,3812338982149804,1789633722865464320,3812338982157520,7716
218,3812338982157814,1789633722865472512,3812338982165517,7703
219,3812338982165806,1789633722865480704,3812338982173464,7658
220,3812338982173758,1789633722865488896,3812338982196860,23102
221,3812338982197149,1789633722865511424,3812338982204487,7338
222,3812338982204786,1789633722865519616,3812338982212479,7693
223,3812338982212774,1789633722865527808,3812338982220468,7694
224,3812338982220760,1789633722865534976,3812338982228581,7821
225,3812338982228876,1789633722865543168,3812338982236556,7680
226,3812338982236846,1789633722865551360,3812338982244548,7702
227,3812338982244844,1789633722865559552,3812338982252574,7730
228,3812338982252869,1789633722865567744,3812338982260569,7700
229,3812338982260864,1789633722865575936,3812338982268669,7805
230,3812338982268964,1789633722865584128,3812338982276674,7710
231,3812338982276964,1789633722865591296,3812338982284660,7696
232,3812338982284954,1789633722865599488,3812338982292641,7687
233,3812338982292931,1789633722865607680,3812338982300757,7826
234,3812338982301049,1789633722865615872,3812338982308737,7688
235,3812338982309036,1789633722865624064,3812338982316729,7693
236,3812338982317021,1789633722865631232,3812338982324711,7690
237,3812338982325010,1789633722865639424,3812338982332711,7701
238,3812338982333004,1789633722865647616,3812338982340721,7717
239,3812338982341016,1789633722865655808,3812338982348719,7703
240,3812338982349008,1789633722865664000,3812338982356744,7736
241,3812338982357034,1789633722865672192,3812338982364776,7742
242,3812338982365066,1789633722865679360,3812338982372936,7870
243,3812338982373237,1789633722865687552,3812338982380947,7710
244,3812338982381237,1789633722865695744,3812338982388927,7690
245,3812338982389220,1789633722865703936,3812338982396919,7699
246,3812338982397213,1789633722865712128,3812338982404909,7696
247,3812338982405199,1789633722865720320,3812338982412949,7750
248,3812338982413239,1789633722865727488,3812338982420936,7697
249,3812338982421236,1789633722865735680,3812338982428966,7730
250,3812338982429261,1789633722865743872,3812338982436961,7700
251,3812338982437256,1789633722865752064,3812338982445031,7775
252,3812338982445326,1789633722865760256,3812338982453011,7685
253,3812338982453304,1789633722865768448,3812338982460994,7690
254,3812338982461284,1789633722865775616,3812338982469020,7736
255,3812338982469308,1789633722865783808,3812338982477034,7726
256,3812338982477329,1789633722865792000,3812338982485058,7729
257,3812338982485354,1789633722865800192,3812338982493047,7693
258,3812338982493341,1789633722865808384,3812338982501041,7700
259,3812338982501336,1789633722865815552,3812338982509029,7693
260,3812338982509324,1789633722865823744,3812338982517220,7896
261,3812338982517514,1789633722865831936,3812338982525201,7687
262,3812338982525492,1789633722865840128,3812338982533186,7694
263,3812338982533479,1789633722865848320,3812338982541168,7689
264,3812338982541458,1789633722865856512,3812338982549201,7743
265,3812338982549494,1789633722865864704,3812338982557188,7694
266,3812338982557479,1789633722865871872,3812338982565204,7725
267,3812338982565498,1789633722865880064,3812338982573194,7696
268,3812338982573484,1789633722865888256,3812338982581181,7697
269,3812338982581471,1789633722865896448,3812338982589169,7698
270,3812338982589461,1789633722865904640,3812338982597284,7823
271,3812338982597574,1789633722865911808,3812338982605269,7695
272,3812338982605564,1789633722865920000,3812338982613249,7685
273,3812338982613544,1789633722865928192,3812338982621238,7694
274,3812338982621528,1789633722865936384,3812338982629261,7733
275,3812338982629554,1789633722865944576,3812338982637301,7747
276,3812338982637597,1789633722865952768,3812338982645326,7729
277,3812338982645621,1789633722865959936,3812338982653300,7679
278,3812338982653594,1789633722865968128,3812338982661296,7702
279,3812338982661586,1789633722865976320,3812338982669359,7773
280,3812338982669649,1789633722865984512,3812338982677337,7688
281,3812338982677628,1789633722865992704,3812338982685327,7699
282,3812338982685616,1789633722865999872,3812338982693321,7705
283,3812338982693611,1789633722866008064,3812338982701300,7689
284,3812338982701594,1789633722866016256,3812338982709331,7737
285,3812338982709626,1789633722866024448,3812338982717365,7739
286,3812338982717660,1789633722866032640,3812338982725359,7699
287,3812338982725654,1789633722866040832,3812338982733347,7693
288,3812338982733641,1789633722866048000,3812338982741319,7678
289,3812338982741614,1789633722866056192,3812338982749436,7822
290,3812338982749736,1789633722866064384,3812338982757424,7688
291,3812338982757714,1789633722866072576,3812338982765374,7660
292,3812338982765664,1789633722866080768,3812338982773359,7695
293,3812338982773654,1789633722866087936,3812338982781376,7722
294,3812338982781671,1789633722866096128,3812338982789397,7726
295,3812338982789686,1789633722866104320,3812338982797429,7743
296,3812338982797721,1789633722866112512,3812338982805451,7730
297,3812338982805746,1789633722866120704,3812338982813420,7674
298,3812338982813711,1789633722866128896,3812338982821527,7816
299,3812338982821816,1789633722866136064,3812338982829541,7725
300,3812338982829836,1789633722866144256,3812338982837529,7693
301,3812338982837824,1789633722866152448,3812338982845516,7692
302,3812338982845811,1789633722866160640,3812338982853507,7696
303,3812338982853799,1789633722866168832,3812338982861528,7729
304,3812338982861824,1789633722866177024,3812338982869526,7702
305,3812338982869817,1789633722866184192,3812338982877519,7702
306,3812338982877814,1789633722866192384,3812338982885500,7686
307,3812338982885794,1789633722866200576,3812338982893497,7703
308,3812338982893786,1789633722866208768,3812338982901611,7825
309,3812338982901911,1789633722866216960,3812338982909589,7678
310,3812338982909884,1789633722866224128,3812338982917587,7703
311,3812338982917886,1789633722866232320,3812338982925617,7731
312,3812338982925911,1789633722866240512,3812338982933617,7706
313,3812338982933914,1789633722866248704,3812338982941615,7701
314,3812338982941906,1789633722866256896,3812338982949639,7733
315,3812338982949941,1789633722866265088,3812338982957607,7666
316,3812338982957896,1789633722866272256,3812338982965646,7750
317,3812338982965940,1789633722866280448,3812338982973694,7754
318,3812338982973984,1789633722866288640,3812338982981679,7695
319,3812338982981973,1789633722866296832,3812338982989669,7696
320,3812338982989959,1789633722866305024,3812338982997654,7695
321,3812338982997949,1789633722866312192,3812338983005649,7700
322,3812338983005944,1789633722866320384,3812338983013669,7725
323,3812338983013958,1789633722866328576,3812338983021691,7733
324,3812338983021987,1789633722866336768,3812338983029689,7702
325,3812338983029989,1789633722866344960,3812338983037699,7710
326,3812338983037989,1789633722866353152,3812338983045677,7688
