schema_version,trial,sample,gpu_ns,cpu_observed_ns
2,0,0,1789633722878221312,3812338994915482
2,0,1,1789633722878232576,3812338994926499
2,0,2,1789633722878243840,3812338994937562
2,0,3,1789633722878255104,3812338994948585
2,0,4,1789633722878265344,3812338994959639
2,0,5,1789633722878276608,3812338994970690
2,0,6,1789633722878287872,3812338994981790
2,0,7,1789633722878299136,3812338994992828
2,0,8,1789633722878310400,3812338995003925
2,0,9,1789633722878320640,3812338995014905
2,0,10,1789633722878331904,3812338995025945
2,0,11,1789633722878343168,3812338995036985
2,0,12,1789633722878354432,3812338995047905
2,0,13,1789633722878364672,3812338995058825
2,0,14,1789633722878375936,3812338995069742
2,0,15,1789633722878387200,3812338995080762
2,0,16,1789633722878398464,3812338995091730
2,0,17,1789633722878408704,3812338995102662
2,0,18,1789633722878419968,3812338995113610
2,0,19,1789633722878431232,3812338995124608
2,0,20,1789633722878441472,3812338995135565
2,0,21,1789633722878452736,3812338995146545
2,0,22,1789633722878464000,3812338995157531
2,0,23,1789633722878475264,3812338995168534
2,0,24,1789633722878485504,3812338995179507
2,0,25,1789633722878496768,3812338995190419
2,0,26,1789633722878508032,3812338995201362
2,0,27,1789633722878518272,3812338995212267
2,0,28,1789633722878529536,3812338995223371
2,0,29,1789633722878540800,3812338995234367
2,0,30,1789633722878552064,3812338995245330
2,0,31,1789633722878562304,3812338995256345
2,0,32,1789633722878573568,3812338995267307
2,0,33,1789633722878584832,3812338995278282
2,0,34,1789633722878595072,3812338995289285
2,0,35,1789633722878606336,3812338995300211
2,0,36,1789633722878617600,3812338995311190
2,0,37,1789633722878628864,3812338995322131
2,0,38,1789633722878639104,3812338995333105
2,0,39,1789633722878650368,3812338995344107
2,0,40,1789633722878661632,3812338995355087
2,0,41,1789633722878671872,3812338995366067
2,0,42,1789633722878683136,3812338995377034
2,0,43,1789633722878694400,3812338995387985
2,0,44,1789633722878705664,3812338995398971
2,0,45,1789633722878715904,3812338995409879
2,0,46,1789633722878727168,3812338995420797
2,0,47,1789633722878738432,3812338995431705
2,0,48,1789633722878748672,3812338995442671
2,0,49,1789633722878759936,3812338995453594
2,0,50,1789633722878771200,3812338995464551
2,0,51,1789633722878781440,3812338995475517
2,0,52,1789633722878792704,3812338995486530
2,0,53,1789633722878803968,3812338995497490
2,0,54,1789633722878815232,3812338995508419
2,0,55,1789633722878825472,3812338995519339
2,0,56,1789633722878836736,3812338995530287
2,0,57,1789633722878848000,3812338995541270
2,0,58,1789633722878858240,3812338995552167
2,0,59,1789633722878869504,3812338995563005
2,0,60,1789633722878879744,3812338995573939
2,0,61,1789633722878891008,3812338995584859
2,0,62,1789633722878902272,3812338995595771
2,0,63,1789633722878912512,3812338995606745
2,0,64,1789633722878923776,3812338995617671
2,0,65,1789633722878935040,3812338995628630
2,0,66,1789633722878946304,3812338995639542
2,0,67,1789633722878956544,3812338995650634
2,0,68,1789633722878967808,3812338995661531
2,0,69,1789633722878979072,3812338995672467
2,0,70,1789633722878989312,3812338995683350
2,0,71,1789633722879000576,3812338995694391
2,0,72,1789633722879011840,3812338995705307
2,0,73,1789633722879022080,3812338995716259
2,0,74,1789633722879033344,3812338995727205
2,0,75,1789633722879044608,3812338995738234
2,0,76,1789633722879055872,3812338995749139
2,0,77,1789633722879066112,3812338995760134
2,0,78,1789633722879077376,3812338995771022
2,0,79,1789633722879088640,3812338995781997
2,0,80,1789633722879098880,3812338995793014
2,0,81,1789633722879110144,3812338995803947
2,0,82,1789633722879121408,3812338995814862
2,0,83,1789633722879131648,3812338995826019
2,0,84,1789633722879142912,3812338995836979
2,0,85,1789633722879154176,3812338995847945
2,0,86,1789633722879165440,3812338995858890
2,0,87,1789633722879175680,3812338995869834
2,0,88,1789633722879186944,3812338995880805
2,0,89,1789633722879198208,3812338995891757
2,0,90,1789633722879209472,3812338995902687
2,0,91,1789633722879219712,3812338995913765
