sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3812338638338826,1789633722521659392,3812338638346873,8047
1,3812338638347146,1789633722521667584,3812338638355265,8119
2,3812338638355539,1789633722521676800,3812338638363573,8034
3,3812338638363849,1789633722521684992,3812338638371882,8033
4,3812338638372158,1789633722521693184,3812338638380207,8049
5,3812338638380473,1789633722521701376,3812338638388640,8167
6,3812338638388914,1789633722521709568,3812338638396994,8080
7,3812338638397268,1789633722521717760,3812338638405310,8042
8,3812338638405586,1789633722521726976,3812338638413814,8228
9,3812338638414091,1789633722521735168,3812338638422153,8062
10,3812338638422421,1789633722521743360,3812338638430502,8081
11,3812338638430778,1789633722521751552,3812338638438857,8079
12,3812338638439133,1789633722521759744,3812338638447167,8034
13,3812338638447443,1789633722521767936,3812338638455520,8077
14,3812338638455788,1789633722521777152,3812338638463867,8079
15,3812338638464136,1789633722521785344,3812338638472344,8208
16,3812338638472621,1789633722521793536,3812338638480697,8076
17,3812338638480966,1789633722521801728,3812338638489047,8081
18,3812338638489323,1789633722521809920,3812338638497425,8102
19,3812338638497700,1789633722521819136,3812338638505743,8043
20,3812338638506018,1789633722521827328,3812338638514053,8035
21,3812338638514329,1789633722521835520,3812338638522410,8081
22,3812338638522683,1789633722521843712,3812338638530853,8170
23,3812338638531129,1789633722521851904,3812338638539193,8064
24,3812338638539468,1789633722521860096,3812338638547527,8059
25,3812338638547801,1789633722521868288,3812338638555842,8041
26,3812338638556118,1789633722521877504,3812338638564196,8078
27,3812338638564473,1789633722521885696,3812338638572560,8087
28,3812338638572836,1789633722521893888,3812338638580893,8057
29,3812338638581169,1789633722521902080,3812338638589375,8206
30,3812338638589651,1789633722521910272,3812338638597700,8049
31,3812338638597973,1789633722521918464,3812338638606017,8044
32,3812338638606283,1789633722521927680,3812338638614365,8082
33,3812338638614640,1789633722521935872,3812338638622720,8080
34,3812338638622996,1789633722521944064,3812338638631083,8087
35,3812338638631359,1789633722521952256,3812338638639400,8041
36,3812338638639673,1789633722521960448,3812338638647925,8252
37,3812338638648203,1789633722521968640,3812338638656243,8040
38,3812338638656511,1789633722521977856,3812338638664593,8082
39,3812338638664869,1789633722521986048,3812338638672903,8034
40,3812338638673178,1789633722521994240,3812338638681257,8079
41,3812338638681533,1789633722522002432,3812338638689595,8062
42,3812338638689863,1789633722522010624,3812338638697940,8077
43,3812338638698213,1789633722522018816,3812338638706427,8214
44,3812338638706703,1789633722522028032,3812338638714753,8050
45,3812338638715030,1789633722522036224,3812338638723095,8065
46,3812338638723368,1789633722522044416,3812338638731417,8049
47,3812338638731693,1789633722522052608,3812338638739810,8117
48,3812338638740086,1789633722522060800,3812338638748127,8041
49,3812338638748403,1789633722522068992,3812338638756570,8167
50,3812338638756839,1789633722522078208,3812338638764942,8103
51,3812338638765220,1789633722522086400,3812338638773260,8040
52,3812338638773536,1789633722522094592,3812338638781620,8084
53,3812338638781890,1789633722522102784,3812338638789933,8043
54,3812338638790200,1789633722522110976,3812338638798320,8120
55,3812338638798593,1789633722522119168,3812338638806655,8062
56,3812338638806923,1789633722522128384,3812338638815015,8092
57,3812338638815289,1789633722522136576,3812338638823457,8168
58,3812338638823733,1789633722522144768,3812338638831775,8042
59,3812338638832050,1789633722522152960,3812338638840140,8090
60,3812338638840413,1789633722522161152,3812338638848447,8034
61,3812338638848713,1789633722522169344,3812338638856833,8120
62,3812338638857109,1789633722522178560,3812338638865173,8064
63,3812338638865448,1789633722522186752,3812338638873535,8087
64,3812338638873810,1789633722522194944,3812338638881980,8170
65,3812338638882256,1789633722522203136,3812338638890290,8034
66,3812338638890556,1789633722522211328,3812338638898615,8059
67,3812338638898891,1789633722522219520,3812338638906932,8041
68,3812338638907209,1789633722522227712,3812338638915377,8168
69,3812338638915653,1789633722522236928,3812338638923740,8087
70,3812338638924016,1789633722522245120,3812338638932103,8087
71,3812338638932378,1789633722522253312,3812338638940510,8132
72,3812338638940786,1789633722522261504,3812338638948827,8041
73,3812338638949103,1789633722522269696,3812338638957190,8087
74,3812338638957466,1789633722522278912,3812338638965543,8077
75,3812338638965811,1789633722522287104,3812338638973902,8091
76,3812338638974173,1789633722522295296,3812338638982253,8080
77,3812338638982521,1789633722522303488,3812338638990603,8082
78,3812338638990879,1789633722522311680,3812338638999040,8161
79,3812338638999316,1789633722522319872,3812338639007350,8034
80,3812338639007623,1789633722522328064,3812338639015715,8092
81,3812338639015988,1789633722522337280,3812338639024075,8087
82,3812338639024351,1789633722522345472,3812338639032435,8084
83,3812338639032703,1789633722522353664,3812338639040777,8074
84,3812338639041053,1789633722522361856,3812338639049132,8079
85,3812338639049408,1789633722522370048,3812338639057578,8170
86,3812338639057853,1789633722522379264,3812338639065903,8050
87,3812338639066178,1789633722522387456,3812338639074264,8086
88,3812338639074541,1789633722522395648,3812338639082583,8042
89,3812338639082858,1789633722522403840,3812338639090939,8081
90,3812338639091213,1789633722522412032,3812338639099297,8084
91,3812338639099566,1789633722522420224,3812338639107640,8074
92,3812338639107916,1789633722522428416,3812338639116085,8169
93,3812338639116361,1789633722522437632,3812338639124448,8087
94,3812338639124723,1789633722522445824,3812338639132800,8077
95,3812338639133078,1789633722522454016,3812338639141116,8038
96,3812338639141389,1789633722522462208,3812338639149423,8034
97,3812338639149699,1789633722522470400,3812338639157784,8085
98,3812338639158061,1789633722522478592,3812338639166147,8086
99,3812338639166423,1789633722522487808,3812338639174629,8206
100,3812338639174906,1789633722522496000,3812338639196789,21883
101,3812338639197061,1789633722522517504,3812338639204600,7539
102,3812338639204873,1789633722522525696,3812338639212933,8060
103,3812338639213209,1789633722522533888,3812338639221453,8244
104,3812338639221728,1789633722522543104,3812338639229765,8037
105,3812338639230038,1789633722522551296,3812338639238125,8087
106,3812338639238401,1789633722522559488,3812338639246525,8124
107,3812338639246801,1789633722522567680,3812338639254797,7996
108,3812338639255073,1789633722522575872,3812338639263157,8084
109,3812338639263426,1789633722522584064,3812338639271515,8089
110,3812338639271791,1789633722522592256,3812338639279953,8162
111,3812338639280229,1789633722522601472,3812338639288269,8040
112,3812338639288546,1789633722522609664,3812338639296633,8087
113,3812338639296908,1789633722522617856,3812338639304943,8035
114,3812338639305208,1789633722522626048,3812338639313327,8119
115,3812338639313603,1789633722522634240,3812338639321645,8042
116,3812338639321921,1789633722522642432,3812338639330022,8101
117,3812338639330298,1789633722522651648,3812338639338502,8204
118,3812338639338781,1789633722522659840,3812338639346825,8044
119,3812338639347096,1789633722522668032,3812338639355175,8079
120,3812338639355453,1789633722522676224,3812338639363489,8036
121,3812338639363763,1789633722522684416,3812338639371884,8121
122,3812338639372153,1789633722522692608,3812338639380198,8045
123,3812338639380473,1789633722522701824,3812338639388560,8087
124,3812338639388836,1789633722522710016,3812338639397005,8169
125,3812338639397281,1789633722522718208,3812338639405320,8039
126,3812338639405588,1789633722522726400,3812338639413677,8089
127,3812338639413953,1789633722522734592,3812338639422017,8064
128,3812338639422293,1789633722522742784,3812338639430373,8080
129,3812338639430648,1789633722522752000,3812338639438732,8084
130,3812338639439001,1789633722522760192,3812338639447083,8082
131,3812338639447359,1789633722522768384,3812338639455520,8161
132,3812338639455796,1789633722522776576,3812338639463845,8049
133,3812338639464120,1789633722522784768,3812338639472205,8085
134,3812338639472473,1789633722522792960,3812338639480540,8067
135,3812338639480816,1789633722522802176,3812338639488902,8086
136,3812338639489179,1789633722522810368,3812338639497265,8086
137,3812338639497540,1789633722522818560,3812338639505625,8085
138,3812338639505903,1789633722522826752,3812338639514073,8170
139,3812338639514348,1789633722522834944,3812338639522395,8047
140,3812338639522663,1789633722522843136,3812338639530745,8082
141,3812338639531020,1789633722522852352,3812338639539069,8049
142,3812338639539346,1789633722522860544,3812338639547432,8086
143,3812338639547708,1789633722522868736,3812338639555773,8065
144,3812338639556048,1789633722522876928,3812338639564134,8086
145,3812338639564411,1789633722522885120,3812338639572573,8162
146,3812338639572849,1789633722522893312,3812338639580925,8076
147,3812338639581193,1789633722522902528,3812338639589253,8060
148,3812338639589529,1789633722522910720,3812338639597593,8064
149,3812338639597869,1789633722522918912,3812338639605998,8129
150,3812338639606266,1789633722522927104,3812338639614369,8103
151,3812338639614646,1789633722522935296,3812338639622735,8089
152,3812338639623009,1789633722522943488,3812338639631129,8120
153,3812338639631399,1789633722522952704,3812338639639440,8041
154,3812338639639709,1789633722522960896,3812338639647752,8043
155,3812338639648029,1789633722522969088,3812338639656107,8078
156,3812338639656383,1789633722522977280,3812338639664485,8102
157,3812338639664761,1789633722522985472,3812338639672843,8082
158,3812338639673113,1789633722522993664,3812338639681200,8087
159,3812338639681479,1789633722523002880,3812338639689640,8161
160,3812338639689916,1789633722523011072,3812338639697977,8061
161,3812338639698246,1789633722523019264,3812338639706375,8129
162,3812338639706646,1789633722523027456,3812338639714727,8081
163,3812338639715003,1789633722523035648,3812338639723053,8050
164,3812338639723329,1789633722523043840,3812338639731395,8066
165,3812338639731668,1789633722523053056,3812338639739717,8049
166,3812338639739993,1789633722523061248,3812338639748165,8172
167,3812338639748438,1789633722523069440,3812338639756525,8087
168,3812338639756800,1789633722523077632,3812338639764877,8077
169,3812338639765149,1789633722523085824,3812338639773185,8036
170,3812338639773459,1789633722523094016,3812338639781545,8086
171,3812338639781821,1789633722523103232,3812338639789887,8066
172,3812338639790160,1789633722523111424,3812338639798247,8087
173,3812338639798523,1789633722523119616,3812338639806697,8174
174,3812338639806966,1789633722523127808,3812338639815025,8059
175,3812338639815300,1789633722523136000,3812338639823389,8089
176,3812338639823663,1789633722523144192,3812338639831697,8034
177,3812338639831963,1789633722523153408,3812338639840052,8089
178,3812338639840329,1789633722523161600,3812338639848392,8063
179,3812338639848669,1789633722523169792,3812338639856769,8100
180,3812338639857036,1789633722523177984,3812338639865200,8164
181,3812338639865473,1789633722523186176,3812338639873517,8044
182,3812338639873793,1789633722523194368,3812338639881872,8079
183,3812338639882148,1789633722523202560,3812338639890197,8049
184,3812338639890473,1789633722523211776,3812338639898599,8126
185,3812338639898873,1789633722523219968,3812338639906935,8062
186,3812338639907203,1789633722523228160,3812338639915277,8074
187,3812338639915553,1789633722523236352,3812338639923745,8192
188,3812338639924021,1789633722523244544,3812338639932097,8076
189,3812338639932366,1789633722523253760,3812338639940445,8079
190,3812338639940714,1789633722523261952,3812338639948755,8041
191,3812338639949023,1789633722523270144,3812338639957115,8092
192,3812338639957389,1789633722523278336,3812338639965429,8040
193,3812338639965706,1789633722523286528,3812338639973795,8089
194,3812338639974069,1789633722523294720,3812338639982252,8183
195,3812338639982529,1789633722523303936,3812338639990653,8124
196,3812338639990928,1789633722523312128,3812338639999057,8129
197,3812338639999326,1789633722523320320,3812338640007384,8058
198,3812338640007660,1789633722523328512,3812338640015717,8057
199,3812338640015993,1789633722523336704,3812338640024073,8080
200,3812338640024349,1789633722523344896,3812338640032397,8048
201,3812338640032673,1789633722523353088,3812338640040797,8124
202,3812338640041073,1789633722523362304,3812338640049122,8049
203,3812338640049381,1789633722523370496,3812338640057459,8078
204,3812338640057729,1789633722523378688,3812338640065773,8044
205,3812338640066046,1789633722523386880,3812338640074177,8131
206,3812338640074446,1789633722523395072,3812338640082483,8037
207,3812338640082758,1789633722523403264,3812338640090800,8042
208,3812338640091073,1789633722523412480,3812338640099116,8043
209,3812338640099369,1789633722523420672,3812338640107533,8164
210,3812338640107808,1789633722523428864,3812338640115983,8175
211,3812338640116250,1789633722523437056,3812338640124415,8165
212,3812338640124691,1789633722523445248,3812338640132840,8149
213,3812338640133113,1789633722523454464,3812338640141283,8170
214,3812338640141558,1789633722523462656,3812338640149720,8162
215,3812338640149996,1789633722523470848,3812338640158157,8161
216,3812338640158433,1789633722523479040,3812338640166645,8212
217,3812338640166913,1789633722523488256,3812338640175130,8217
218,3812338640175406,1789633722523496448,3812338640183540,8134
219,3812338640183813,1789633722523504640,3812338640191990,8177
220,3812338640192266,1789633722523512832,3812338640200399,8133
221,3812338640200673,1789633722523522048,3812338640208817,8144
222,3812338640209086,1789633722523530240,3812338640217258,8172
223,3812338640217533,1789633722523538432,3812338640225683,8150
224,3812338640225955,1789633722523546624,3812338640234186,8231
225,3812338640234461,1789633722523555840,3812338640242627,8166
226,3812338640242896,1789633722523564032,3812338640251065,8169
227,3812338640251333,1789633722523572224,3812338640259542,8209
228,3812338640259818,1789633722523580416,3812338640267965,8147
229,3812338640268241,1789633722523589632,3812338640276407,8166
230,3812338640276676,1789633722523597824,3812338640284877,8201
231,3812338640285153,1789633722523606016,3812338640293292,8139
232,3812338640293569,1789633722523614208,3812338640301741,8172
233,3812338640302015,1789633722523623424,3812338640310265,8250
234,3812338640310531,1789633722523631616,3812338640318703,8172
