sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3812373113407297,1789633756996090880,3812373113414902,7605
1,3812373113414980,1789633756996099072,3812373113422593,7613
2,3812373113422660,1789633756996106240,3812373113430323,7663
3,3812373113430398,1789633756996114432,3812373113438015,7617
4,3812373113438088,1789633756996121600,3812373113445741,7653
5,3812373113445813,1789633756996129792,3812373113453443,7630
6,3812373113453515,1789633756996136960,3812373113461168,7653
7,3812373113461245,1789633756996145152,3812373113468865,7620
8,3812373113468940,1789633756996152320,3812373113476563,7623
9,3812373113476631,1789633756996160512,3812373113484291,7660
10,3812373113484363,1789633756996167680,3812373113492005,7642
11,3812373113492073,1789633756996175872,3812373113499730,7657
12,3812373113499798,1789633756996184064,3812373113507448,7650
13,3812373113507515,1789633756996191232,3812373113515169,7654
14,3812373113515245,1789633756996199424,3812373113522865,7620
15,3812373113522940,1789633756996206592,3812373113530581,7641
16,3812373113530653,1789633756996214784,3812373113538283,7630
17,3812373113538360,1789633756996221952,3812373113546009,7649
18,3812373113546085,1789633756996230144,3812373113553771,7686
19,3812373113553843,1789633756996237312,3812373113561585,7742
20,3812373113561658,1789633756996245504,3812373113569395,7737
21,3812373113569471,1789633756996253696,3812373113577203,7732
22,3812373113577278,1789633756996260864,3812373113584905,7627
23,3812373113584980,1789633756996269056,3812373113592603,7623
24,3812373113592670,1789633756996276224,3812373113600339,7669
25,3812373113600415,1789633756996284416,3812373113608025,7610
26,3812373113608098,1789633756996291584,3812373113615741,7643
27,3812373113615809,1789633756996299776,3812373113631515,15706
28,3812373113631589,1789633756996315136,3812373113638522,6933
29,3812373113638592,1789633756996322304,3812373113646245,7653
30,3812373113646319,1789633756996330496,3812373113653973,7654
31,3812373113654048,1789633756996337664,3812373113661684,7636
32,3812373113661753,1789633756996345856,3812373113669416,7663
33,3812373113669491,1789633756996353024,3812373113677131,7640
34,3812373113677203,1789633756996361216,3812373113684863,7660
35,3812373113684935,1789633756996368384,3812373113692576,7641
36,3812373113692651,1789633756996376576,3812373113700306,7655
37,3812373113700378,1789633756996383744,3812373113708033,7655
38,3812373113708103,1789633756996391936,3812373113715768,7665
39,3812373113715835,1789633756996400128,3812373113723491,7656
40,3812373113723568,1789633756996407296,3812373113731294,7726
41,3812373113731361,1789633756996415488,3812373113739093,7732
42,3812373113739160,1789633756996422656,3812373113746902,7742
43,3812373113746968,1789633756996430848,3812373113754716,7748
44,3812373113754783,1789633756996439040,3812373113762518,7735
45,3812373113762595,1789633756996446208,3812373113770324,7729
46,3812373113770390,1789633756996454400,3812373113778131,7741
47,3812373113778198,1789633756996461568,3812373113785908,7710
48,3812373113785988,1789633756996469760,3812373113793731,7743
49,3812373113793798,1789633756996477952,3812373113801526,7728
50,3812373113801598,1789633756996485120,3812373113809324,7726
51,3812373113809390,1789633756996493312,3812373113817136,7746
52,3812373113817210,1789633756996501504,3812373113824940,7730
53,3812373113825012,1789633756996508672,3812373113832756,7744
54,3812373113832828,1789633756996516864,3812373113840556,7728
55,3812373113840628,1789633756996524032,3812373113848353,7725
56,3812373113848421,1789633756996532224,3812373113856161,7740
57,3812373113856228,1789633756996540416,3812373113863954,7726
58,3812373113864021,1789633756996547584,3812373113871772,7751
59,3812373113871843,1789633756996555776,3812373113879571,7728
60,3812373113879642,1789633756996563968,3812373113887371,7729
61,3812373113887443,1789633756996571136,3812373113895182,7739
62,3812373113895258,1789633756996579328,3812373113902983,7725
63,3812373113903058,1789633756996586496,3812373113910756,7698
64,3812373113910828,1789633756996594688,3812373113918553,7725
65,3812373113918620,1789633756996602880,3812373113926321,7701
66,3812373113926395,1789633756996610048,3812373113934148,7753
67,3812373113934225,1789633756996618240,3812373113941822,7597
68,3812373113941893,1789633756996625408,3812373113949546,7653
69,3812373113949618,1789633756996633600,3812373113957371,7753
70,3812373113957445,1789633756996640768,3812373113965174,7729
71,3812373113965240,1789633756996648960,3812373113972772,7532
72,3812373113972838,1789633756996657152,3812373113980372,7534
73,3812373113980443,1789633756996664320,3812373113988003,7560
74,3812373113988070,1789633756996671488,3812373113995646,7576
75,3812373113995712,1789633756996679680,3812373114003256,7544
76,3812373114003331,1789633756996686848,3812373114010888,7557
77,3812373114010960,1789633756996695040,3812373114018506,7546
78,3812373114018573,1789633756996702208,3812373114026105,7532
79,3812373114026178,1789633756996710400,3812373114033701,7523
80,3812373114033768,1789633756996717568,3812373114041421,7653
81,3812373114041492,1789633756996725760,3812373114049031,7539
82,3812373114049098,1789633756996732928,3812373114056641,7543
83,3812373114056715,1789633756996740096,3812373114064255,7540
84,3812373114064323,1789633756996748288,3812373114071868,7545
85,3812373114071935,1789633756996755456,3812373114079518,7583
86,3812373114079585,1789633756996763648,3812373114087168,7583
87,3812373114087235,1789633756996770816,3812373114094818,7583
88,3812373114094885,1789633756996779008,3812373114102456,7571
89,3812373114102528,1789633756996786176,3812373114110138,7610
90,3812373114110212,1789633756996794368,3812373114117731,7519
91,3812373114117798,1789633756996801536,3812373114125341,7543
92,3812373114125415,1789633756996809728,3812373114133146,7731
93,3812373114133218,1789633756996816896,3812373114140756,7538
94,3812373114140823,1789633756996825088,3812373114148534,7711
95,3812373114148608,1789633756996832256,3812373114156123,7515
96,3812373114156190,1789633756996840448,3812373114163751,7561
97,3812373114163818,1789633756996847616,3812373114171371,7553
98,3812373114171438,1789633756996854784,3812373114179003,7565
99,3812373114179078,1789633756996862976,3812373114186641,7563
100,3812373114186708,1789633756996870144,3812373114194272,7564
101,3812373114194343,1789633756996878336,3812373114201882,7539
