sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3812373210787817,1789633757093607424,3812373210933552,145735
1,3812373210933626,1789633757093615616,3812373210940337,6711
2,3812373210940410,1789633757093621760,3812373210947152,6742
3,3812373210947226,1789633757093628928,3812373210953967,6741
4,3812373210953990,1789633757093636096,3812373210960764,6774
5,3812373210960840,1789633757093642240,3812373210967635,6795
6,3812373210967708,1789633757093649408,3812373210974486,6778
7,3812373210974551,1789633757093656576,3812373210981290,6739
8,3812373210981361,1789633757093662720,3812373210988100,6739
9,3812373210988171,1789633757093669888,3812373210994895,6724
10,3812373210994966,1789633757093677056,3812373211001692,6726
11,3812373211001761,1789633757093683200,3812373211008462,6701
12,3812373211008538,1789633757093690368,3812373211015267,6729
13,3812373211015341,1789633757093696512,3812373211022067,6726
14,3812373211022138,1789633757093703680,3812373211028880,6742
15,3812373211028953,1789633757093710848,3812373211035597,6644
16,3812373211035669,1789633757093716992,3812373211042414,6745
17,3812373211042486,1789633757093724160,3812373211049137,6651
18,3812373211049207,1789633757093730304,3812373211055865,6658
19,3812373211055938,1789633757093737472,3812373211062590,6652
20,3812373211062660,1789633757093744640,3812373211069313,6653
21,3812373211069381,1789633757093750784,3812373211076023,6642
22,3812373211076093,1789633757093757952,3812373211082757,6664
23,3812373211082828,1789633757093764096,3812373211089453,6625
24,3812373211089518,1789633757093771264,3812373211096177,6659
25,3812373211096250,1789633757093777408,3812373211102905,6655
26,3812373211102980,1789633757093784576,3812373211109597,6617
27,3812373211109670,1789633757093791744,3812373211116335,6665
28,3812373211116407,1789633757093797888,3812373211123030,6623
29,3812373211123097,1789633757093805056,3812373211129736,6639
30,3812373211129813,1789633757093811200,3812373211136430,6617
31,3812373211136503,1789633757093818368,3812373211143150,6647
32,3812373211143223,1789633757093824512,3812373211149847,6624
33,3812373211149920,1789633757093831680,3812373211156583,6663
34,3812373211156656,1789633757093837824,3812373211163355,6699
35,3812373211163428,1789633757093844992,3812373211170055,6627
36,3812373211170121,1789633757093852160,3812373211176844,6723
37,3812373211176916,1789633757093858304,3812373211183685,6769
38,3812373211183756,1789633757093865472,3812373211190467,6711
39,3812373211190541,1789633757093872640,3812373211197184,6643
40,3812373211197257,1789633757093878784,3812373211203910,6653
41,3812373211203976,1789633757093885952,3812373211210572,6596
42,3812373211210643,1789633757093892096,3812373211217285,6642
43,3812373211217356,1789633757093899264,3812373211223964,6608
44,3812373211224032,1789633757093905408,3812373211230692,6660
45,3812373211230760,1789633757093912576,3812373211237490,6730
46,3812373211237561,1789633757093918720,3812373211244205,6644
47,3812373211244279,1789633757093925888,3812373211250963,6684
48,3812373211251030,1789633757093933056,3812373211257694,6664
49,3812373211257766,1789633757093939200,3812373211264387,6621
50,3812373211264456,1789633757093946368,3812373211271080,6624
51,3812373211271146,1789633757093952512,3812373211277790,6644
52,3812373211277863,1789633757093959680,3812373211284485,6622
53,3812373211284557,1789633757093965824,3812373211291220,6663
54,3812373211291292,1789633757093972992,3812373211297955,6663
55,3812373211298026,1789633757093979136,3812373211304687,6661
56,3812373211304762,1789633757093986304,3812373211311402,6640
57,3812373211311473,1789633757093993472,3812373211318097,6624
58,3812373211318171,1789633757093999616,3812373211324827,6656
59,3812373211324897,1789633757094006784,3812373211331540,6643
60,3812373211331610,1789633757094012928,3812373211338265,6655
61,3812373211338331,1789633757094020096,3812373211344955,6624
62,3812373211345020,1789633757094026240,3812373211351677,6657
63,3812373211351748,1789633757094033408,3812373211358450,6702
64,3812373211358520,1789633757094040576,3812373211365145,6625
65,3812373211365211,1789633757094046720,3812373211371905,6694
66,3812373211371976,1789633757094053888,3812373211378644,6668
67,3812373211378711,1789633757094060032,3812373211385335,6624
68,3812373211385401,1789633757094067200,3812373211392025,6624
69,3812373211392090,1789633757094073344,3812373211398734,6644
70,3812373211398809,1789633757094080512,3812373211405427,6618
71,3812373211405500,1789633757094086656,3812373211412160,6660
72,3812373211412233,1789633757094093824,3812373211418905,6672
73,3812373211418971,1789633757094100992,3812373211425627,6656
