sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3812373199936027,1789633757082758144,3812373200083653,147626
1,3812373200083726,1789633757082766336,3812373200091336,7610
2,3812373200091403,1789633757082773504,3812373200099060,7657
3,3812373200099128,1789633757082781696,3812373200106786,7658
4,3812373200106808,1789633757082788864,3812373200114510,7702
5,3812373200114577,1789633757082797056,3812373200122208,7631
6,3812373200122279,1789633757082804224,3812373200129939,7660
7,3812373200130006,1789633757082812416,3812373200137666,7660
8,3812373200137738,1789633757082819584,3812373200145400,7662
9,3812373200145475,1789633757082827776,3812373200153176,7701
10,3812373200153248,1789633757082834944,3812373200160779,7531
11,3812373200160853,1789633757082843136,3812373200168386,7533
12,3812373200168458,1789633757082850304,3812373200175988,7530
13,3812373200176055,1789633757082858496,3812373200183591,7536
14,3812373200183665,1789633757082865664,3812373200191228,7563
15,3812373200191303,1789633757082873856,3812373200198866,7563
16,3812373200198938,1789633757082881024,3812373200206470,7532
17,3812373200206543,1789633757082889216,3812373200214059,7516
18,3812373200214125,1789633757082896384,3812373200221686,7561
19,3812373200221753,1789633757082903552,3812373200229286,7533
20,3812373200229358,1789633757082911744,3812373200237063,7705
21,3812373200237140,1789633757082918912,3812373200244658,7518
22,3812373200244725,1789633757082927104,3812373200252258,7533
23,3812373200252330,1789633757082934272,3812373200259878,7548
24,3812373200259955,1789633757082942464,3812373200267500,7545
25,3812373200267575,1789633757082949632,3812373200275116,7541
26,3812373200275183,1789633757082957824,3812373200282745,7562
27,3812373200282817,1789633757082964992,3812373200290360,7543
28,3812373200290436,1789633757082972160,3812373200297960,7524
29,3812373200298028,1789633757082980352,3812373200305565,7537
30,3812373200305633,1789633757082987520,3812373200313218,7585
31,3812373200313290,1789633757082995712,3812373200320985,7695
32,3812373200321053,1789633757083002880,3812373200328796,7743
33,3812373200328868,1789633757083011072,3812373200336580,7712
34,3812373200336653,1789633757083019264,3812373200344396,7743
35,3812373200344468,1789633757083026432,3812373200352210,7742
36,3812373200352283,1789633757083034624,3812373200359993,7710
37,3812373200360060,1789633757083041792,3812373200367813,7753
38,3812373200367888,1789633757083049984,3812373200375618,7730
39,3812373200375690,1789633757083058176,3812373200383425,7735
40,3812373200383497,1789633757083065344,3812373200391226,7729
41,3812373200391298,1789633757083073536,3812373200399038,7740
42,3812373200399106,1789633757083081728,3812373200406841,7735
43,3812373200406913,1789633757083088896,3812373200414638,7725
44,3812373200414705,1789633757083097088,3812373200422440,7735
45,3812373200422513,1789633757083104256,3812373200430240,7727
46,3812373200430313,1789633757083112448,3812373200438046,7733
47,3812373200438113,1789633757083120640,3812373200445860,7747
48,3812373200445927,1789633757083127808,3812373200453663,7736
49,3812373200453740,1789633757083136000,3812373200461450,7710
50,3812373200461525,1789633757083144192,3812373200469263,7738
51,3812373200469340,1789633757083151360,3812373200477050,7710
52,3812373200477125,1789633757083159552,3812373200484863,7738
