schema_version,trial,sample,gpu_ns,cpu_observed_ns
2,0,0,1789633757009982464,3812373127306271
2,0,1,1789633757009993728,3812373127317145
2,0,2,1789633757010003968,3812373127328052
2,0,3,1789633757010015232,3812373127338879
2,0,4,1789633757010026496,3812373127349772
2,0,5,1789633757010036736,3812373127360577
2,0,6,1789633757010048000,3812373127371426
2,0,7,1789633757010058240,3812373127382242
2,0,8,1789633757010069504,3812373127393051
2,0,9,1789633757010080768,3812373127403866
2,0,10,1789633757010091008,3812373127414644
2,0,11,1789633757010102272,3812373127425446
2,0,12,1789633757010112512,3812373127436252
2,0,13,1789633757010123776,3812373127447082
2,0,14,1789633757010134016,3812373127457897
2,0,15,1789633757010145280,3812373127468771
2,0,16,1789633757010155520,3812373127479539
2,0,17,1789633757010166784,3812373127490335
2,0,18,1789633757010177024,3812373127501139
2,0,19,1789633757010188288,3812373127511948
2,0,20,1789633757010199552,3812373127522737
2,0,21,1789633757010209792,3812373127533422
2,0,22,1789633757010221056,3812373127544166
2,0,23,1789633757010231296,3812373127554879
2,0,24,1789633757010242560,3812373127565626
2,0,25,1789633757010252800,3812373127576306
2,0,26,1789633757010263040,3812373127587088
2,0,27,1789633757010274304,3812373127597825
2,0,28,1789633757010285568,3812373127608578
2,0,29,1789633757010295808,3812373127619282
2,0,30,1789633757010306048,3812373127630015
2,0,31,1789633757010317312,3812373127640693
2,0,32,1789633757010327552,3812373127651493
2,0,33,1789633757010338816,3812373127662211
2,0,34,1789633757010349056,3812373127672922
2,0,35,1789633757010360320,3812373127683662
2,0,36,1789633757010370560,3812373127694335
2,0,37,1789633757010381824,3812373127705028
2,0,38,1789633757010392064,3812373127715731
2,0,39,1789633757010403328,3812373127726437
2,0,40,1789633757010413568,3812373127737202
2,0,41,1789633757010424832,3812373127747875
2,0,42,1789633757010435072,3812373127758668
2,0,43,1789633757010446336,3812373127769402
2,0,44,1789633757010456576,3812373127780126
2,0,45,1789633757010467840,3812373127790829
2,0,46,1789633757010478080,3812373127801522
2,0,47,1789633757010488320,3812373127812265
2,0,48,1789633757010499584,3812373127822973
2,0,49,1789633757010509824,3812373127833692
2,0,50,1789633757010521088,3812373127844395
2,0,51,1789633757010531328,3812373127855079
2,0,52,1789633757010542592,3812373127865817
2,0,53,1789633757010552832,3812373127876513
2,0,54,1789633757010564096,3812373127887250
2,0,55,1789633757010574336,3812373127897948
2,0,56,1789633757010585600,3812373127908698
2,0,57,1789633757010595840,3812373127919415
2,0,58,1789633757010607104,3812373127930135
2,0,59,1789633757010617344,3812373127940873
2,0,60,1789633757010627584,3812373127951613
2,0,61,1789633757010638848,3812373127962335
2,0,62,1789633757010649088,3812373127973097
2,0,63,1789633757010660352,3812373127983801
2,0,64,1789633757010670592,3812373127994535
2,0,65,1789633757010681856,3812373128005225
2,0,66,1789633757010692096,3812373128015946
2,0,67,1789633757010703360,3812373128026651
2,0,68,1789633757010713600,3812373128037391
2,0,69,1789633757010724864,3812373128048099
2,0,70,1789633757010735104,3812373128058800
2,0,71,1789633757010746368,3812373128069545
2,0,72,1789633757010756608,3812373128080286
2,0,73,1789633757010767872,3812373128091031
2,0,74,1789633757010778112,3812373128101771
2,0,75,1789633757010789376,3812373128112511
2,0,76,1789633757010799616,3812373128123221
2,0,77,1789633757010810880,3812373128133961
2,0,78,1789633757010821120,3812373128144711
2,0,79,1789633757010832384,3812373128155425
2,0,80,1789633757010842624,3812373128166204
2,0,81,1789633757010853888,3812373128176914
2,0,82,1789633757010864128,3812373128187645
2,0,83,1789633757010874368,3812373128198326
2,0,84,1789633757010885632,3812373128209046
2,0,85,1789633757010895872,3812373128219777
2,0,86,1789633757010907136,3812373128230524
2,0,87,1789633757010917376,3812373128241231
2,0,88,1789633757010928640,3812373128252004
2,0,89,1789633757010938880,3812373128262745
2,0,90,1789633757010950144,3812373128273513
2,0,91,1789633757010960384,3812373128284221
2,0,92,1789633757010971648,3812373128294961
2,0,93,1789633757010981888,3812373128305701
2,0,94,1789633757010993152,3812373128316437
2,0,95,1789633757011003392,3812373128327131
2,0,96,1789633757011014656,3812373128337839
2,0,97,1789633757011024896,3812373128348506
2,0,98,1789633757011036160,3812373128359237
2,0,99,1789633757011046400,3812373128369991
2,0,100,1789633757011057664,3812373128380705
2,0,101,1789633757011067904,3812373128391502
2,0,102,1789633757011079168,3812373128402214
2,0,103,1789633757011089408,3812373128412945
2,0,104,1789633757011100672,3812373128423705
2,0,105,1789633757011110912,3812373128434426
2,0,106,1789633757011122176,3812373128445228
2,0,107,1789633757011132416,3812373128455960
2,0,108,1789633757011142656,3812373128466691
2,0,109,1789633757011153920,3812373128477438
2,0,110,1789633757011164160,3812373128488217
2,0,111,1789633757011175424,3812373128498926
2,0,112,1789633757011185664,3812373128509666
2,0,113,1789633757011196928,3812373128520406
2,0,114,1789633757011207168,3812373128531161
