sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3812364387546372,1789633748270533632,3812364387695431,149059
1,3812364387695511,1789633748270541824,3812364387703097,7586
2,3812364387703176,1789633748270550016,3812364387710882,7706
3,3812364387710956,1789633748270557184,3812364387718682,7726
4,3812364387718706,1789633748270565376,3812364387726459,7753
5,3812364387726533,1789633748270572544,3812364387734135,7602
6,3812364387734206,1789633748270580736,3812364387741820,7614
7,3812364387741893,1789633748270587904,3812364387749605,7712
8,3812364387749682,1789633748270596096,3812364387757269,7587
9,3812364387757343,1789633748270603264,3812364387764942,7599
10,3812364387765021,1789633748270611456,3812364387772645,7624
11,3812364387772723,1789633748270619648,3812364387780306,7583
12,3812364387780376,1789633748270626816,3812364387787980,7604
13,3812364387788059,1789633748270633984,3812364387795657,7598
14,3812364387795741,1789633748270642176,3812364387803342,7601
15,3812364387803411,1789633748270649344,3812364387811015,7604
16,3812364387811093,1789633748270657536,3812364387818692,7599
17,3812364387818771,1789633748270664704,3812364387826355,7584
18,3812364387826426,1789633748270672896,3812364387834042,7616
19,3812364387834113,1789633748270680064,3812364387841717,7604
20,3812364387841796,1789633748270688256,3812364387849395,7599
21,3812364387849466,1789633748270695424,3812364387857175,7709
22,3812364387857253,1789633748270703616,3812364387864834,7581
23,3812364387864913,1789633748270711808,3812364387872532,7619
24,3812364387872613,1789633748270718976,3812364387880209,7596
25,3812364387880283,1789633748270727168,3812364387887906,7623
26,3812364387887983,1789633748270734336,3812364387895572,7589
27,3812364387895643,1789633748270742528,3812364387903267,7624
28,3812364387903339,1789633748270749696,3812364387910957,7618
29,3812364387911033,1789633748270757888,3812364387918637,7604
30,3812364387918716,1789633748270765056,3812364387926335,7619
31,3812364387926413,1789633748270773248,3812364387934035,7622
32,3812364387934113,1789633748270780416,3812364387941717,7604
33,3812364387941796,1789633748270788608,3812364387949419,7623
34,3812364387949493,1789633748270795776,3812364387957096,7603
35,3812364387957176,1789633748270803968,3812364387964795,7619
36,3812364387964873,1789633748270811136,3812364387972474,7601
37,3812364387972553,1789633748270819328,3812364387980179,7626
38,3812364387980251,1789633748270826496,3812364387987875,7624
39,3812364387987946,1789633748270834688,3812364387995695,7749
40,3812364387995773,1789633748270841856,3812364388003360,7587
41,3812364388003433,1789633748270850048,3812364388011049,7616
42,3812364388011121,1789633748270857216,3812364388018855,7734
43,3812364388018933,1789633748270865408,3812364388026642,7709
44,3812364388026713,1789633748270873600,3812364388034337,7624
45,3812364388034409,1789633748270880768,3812364388041986,7577
46,3812364388042063,1789633748270888960,3812364388049682,7619
47,3812364388049763,1789633748270896128,3812364388057343,7580
48,3812364388057419,1789633748270904320,3812364388065035,7616
49,3812364388065106,1789633748270911488,3812364388072722,7616
50,3812364388072793,1789633748270919680,3812364388080392,7599
51,3812364388080471,1789633748270926848,3812364388088070,7599
52,3812364388088149,1789633748270935040,3812364388095732,7583
53,3812364388095813,1789633748270942208,3812364388103409,7596
54,3812364388103484,1789633748270950400,3812364388111099,7615
55,3812364388111176,1789633748270957568,3812364388118781,7605
56,3812364388118862,1789633748270965760,3812364388126479,7617
57,3812364388126556,1789633748270972928,3812364388134202,7646
58,3812364388134281,1789633748270981120,3812364388141867,7586
59,3812364388141946,1789633748270988288,3812364388149542,7596
60,3812364388149621,1789633748270996480,3812364388157234,7613
61,3812364388157313,1789633748271003648,3812364388164909,7596
62,3812364388164983,1789633748271011840,3812364388172577,7594
63,3812364388172649,1789633748271019008,3812364388180262,7613
64,3812364388180341,1789633748271027200,3812364388187954,7613
65,3812364388188033,1789633748271034368,3812364388195617,7584
66,3812364388195688,1789633748271042560,3812364388203315,7627
67,3812364388203393,1789633748271049728,3812364388211017,7624
68,3812364388211095,1789633748271057920,3812364388218679,7584
69,3812364388218750,1789633748271065088,3812364388226368,7618
70,3812364388226439,1789633748271073280,3812364388234038,7599
71,3812364388234116,1789633748271080448,3812364388241702,7586
72,3812364388241780,1789633748271088640,3812364388249385,7605
73,3812364388249455,1789633748271095808,3812364388257077,7622
74,3812364388257156,1789633748271104000,3812364388264782,7626
75,3812364388264853,1789633748271111168,3812364388272437,7584
76,3812364388272515,1789633748271119360,3812364388280119,7604
77,3812364388280191,1789633748271126528,3812364388287792,7601
78,3812364388287863,1789633748271134720,3812364388295467,7604
79,3812364388295545,1789633748271141888,3812364388303147,7602
80,3812364388303225,1789633748271150080,3812364388310812,7587
81,3812364388310892,1789633748271157248,3812364388318479,7587
82,3812364388318553,1789633748271165440,3812364388326157,7604
83,3812364388326233,1789633748271172608,3812364388333807,7574
84,3812364388333883,1789633748271180800,3812364388341489,7606
85,3812364388341565,1789633748271187968,3812364388349150,7585
86,3812364388349221,1789633748271196160,3812364388356882,7661
87,3812364388356956,1789633748271203328,3812364388364555,7599
88,3812364388364625,1789633748271211520,3812364388372225,7600
89,3812364388372302,1789633748271218688,3812364388380005,7703
90,3812364388380075,1789633748271226880,3812364388387825,7750
91,3812364388387903,1789633748271234048,3812364388395627,7724
92,3812364388395699,1789633748271242240,3812364388403269,7570
