schema_version,trial,sample,gpu_ns,cpu_observed_ns
2,0,0,1789633728776863744,3812344893665583
2,0,1,1789633728776875008,3812344893676338
2,0,2,1789633728776886272,3812344893687180
2,0,3,1789633728776896512,3812344893698014
2,0,4,1789633728776907776,3812344893708754
2,0,5,1789633728776918016,3812344893719591
2,0,6,1789633728776929280,3812344893730434
2,0,7,1789633728776940544,3812344893741255
2,0,8,1789633728776950784,3812344893751998
2,0,9,1789633728776962048,3812344893762840
2,0,10,1789633728776972288,3812344893773735
2,0,11,1789633728776983552,3812344893784578
2,0,12,1789633728776993792,3812344893795400
2,0,13,1789633728777005056,3812344893806231
2,0,14,1789633728777016320,3812344893816978
2,0,15,1789633728777026560,3812344893827827
2,0,16,1789633728777037824,3812344893838658
2,0,17,1789633728777048064,3812344893849407
2,0,18,1789633728777059328,3812344893860235
2,0,19,1789633728777069568,3812344893871038
2,0,20,1789633728777080832,3812344893881875
2,0,21,1789633728777091072,3812344893892580
2,0,22,1789633728777102336,3812344893903380
2,0,23,1789633728777112576,3812344893914215
2,0,24,1789633728777123840,3812344893925020
2,0,25,1789633728777135104,3812344893935846
2,0,26,1789633728777145344,3812344893946554
2,0,27,1789633728777156608,3812344893957391
2,0,28,1789633728777166848,3812344893968206
2,0,29,1789633728777178112,3812344893978975
2,0,30,1789633728777188352,3812344893989780
2,0,31,1789633728777199616,3812344894000603
2,0,32,1789633728777209856,3812344894011347
2,0,33,1789633728777221120,3812344894022191
2,0,34,1789633728777231360,3812344894032947
2,0,35,1789633728777242624,3812344894043794
2,0,36,1789633728777253888,3812344894054683
2,0,37,1789633728777264128,3812344894065514
2,0,38,1789633728777275392,3812344894076291
2,0,39,1789633728777285632,3812344894087107
2,0,40,1789633728777296896,3812344894097854
2,0,41,1789633728777307136,3812344894108667
2,0,42,1789633728777318400,3812344894119511
2,0,43,1789633728777328640,3812344894130267
2,0,44,1789633728777339904,3812344894141098
2,0,45,1789633728777351168,3812344894151874
2,0,46,1789633728777361408,3812344894162655
2,0,47,1789633728777372672,3812344894173478
2,0,48,1789633728777382912,3812344894184255
2,0,49,1789633728777394176,3812344894195111
2,0,50,1789633728777404416,3812344894205907
2,0,51,1789633728777415680,3812344894216734
2,0,52,1789633728777425920,3812344894227558
2,0,53,1789633728777437184,3812344894238307
2,0,54,1789633728777448448,3812344894249134
2,0,55,1789633728777458688,3812344894259955
2,0,56,1789633728777469952,3812344894270718
2,0,57,1789633728777480192,3812344894281531
2,0,58,1789633728777491456,3812344894292358
2,0,59,1789633728777501696,3812344894303098
2,0,60,1789633728777512960,3812344894313935
2,0,61,1789633728777523200,3812344894324755
2,0,62,1789633728777534464,3812344894335607
2,0,63,1789633728777545728,3812344894346351
2,0,64,1789633728777555968,3812344894357180
2,0,65,1789633728777567232,3812344894367951
2,0,66,1789633728777577472,3812344894378657
2,0,67,1789633728777588736,3812344894389478
2,0,68,1789633728777598976,3812344894400206
2,0,69,1789633728777610240,3812344894411030
2,0,70,1789633728777620480,3812344894421775
2,0,71,1789633728777631744,3812344894432498
2,0,72,1789633728777641984,3812344894443247
2,0,73,1789633728777653248,3812344894454007
2,0,74,1789633728777663488,3812344894464726
2,0,75,1789633728777674752,3812344894475470
2,0,76,1789633728777684992,3812344894486194
2,0,77,1789633728777696256,3812344894496994
2,0,78,1789633728777706496,3812344894507675
2,0,79,1789633728777717760,3812344894518467
2,0,80,1789633728777728000,3812344894529150
2,0,81,1789633728777739264,3812344894539890
2,0,82,1789633728777749504,3812344894550654
2,0,83,1789633728777760768,3812344894561398
2,0,84,1789633728777771008,3812344894572107
2,0,85,1789633728777782272,3812344894582867
2,0,86,1789633728777792512,3812344894593587
2,0,87,1789633728777802752,3812344894604326
2,0,88,1789633728777814016,3812344894615047
2,0,89,1789633728777824256,3812344894625787
2,0,90,1789633728777835520,3812344894636526
2,0,91,1789633728777845760,3812344894647338
2,0,92,1789633728777857024,3812344894658058
2,0,93,1789633728777867264,3812344894668774
2,0,94,1789633728777878528,3812344894679467
2,0,95,1789633728777888768,3812344894690178
2,0,96,1789633728777900032,3812344894700927
2,0,97,1789633728777910272,3812344894711680
2,0,98,1789633728777921536,3812344894722414
2,0,99,1789633728777931776,3812344894733150
2,0,100,1789633728777943040,3812344894743907
2,0,101,1789633728777953280,3812344894754735
2,0,102,1789633728777964544,3812344894765467
2,0,103,1789633728777974784,3812344894776174
2,0,104,1789633728777986048,3812344894786914
2,0,105,1789633728777996288,3812344894797650
2,0,106,1789633728778007552,3812344894808483
2,0,107,1789633728778017792,3812344894819380
2,0,108,1789633728778029056,3812344894830210
2,0,109,1789633728778039296,3812344894840950
2,0,110,1789633728778050560,3812344894851760
