schema_version,trial,sample,gpu_ns,cpu_observed_ns
2,0,0,1789633752774220800,3812368891466383
2,0,1,1789633752774232064,3812368891477217
2,0,2,1789633752774243328,3812368891487943
2,0,3,1789633752774253568,3812368891498805
2,0,4,1789633752774264832,3812368891509665
2,0,5,1789633752774276096,3812368891520440
2,0,6,1789633752774286336,3812368891531237
2,0,7,1789633752774297600,3812368891542017
2,0,8,1789633752774307840,3812368891552889
2,0,9,1789633752774319104,3812368891563643
2,0,10,1789633752774329344,3812368891574420
2,0,11,1789633752774340608,3812368891585172
2,0,12,1789633752774350848,3812368891595952
2,0,13,1789633752774362112,3812368891606745
2,0,14,1789633752774372352,3812368891617468
2,0,15,1789633752774383616,3812368891628197
2,0,16,1789633752774393856,3812368891638928
2,0,17,1789633752774405120,3812368891649665
2,0,18,1789633752774415360,3812368891660392
2,0,19,1789633752774426624,3812368891671128
2,0,20,1789633752774436864,3812368891681863
2,0,21,1789633752774448128,3812368891692525
2,0,22,1789633752774458368,3812368891703256
2,0,23,1789633752774469632,3812368891713989
2,0,24,1789633752774479872,3812368891724728
2,0,25,1789633752774491136,3812368891735363
2,0,26,1789633752774501376,3812368891746092
2,0,27,1789633752774511616,3812368891756729
2,0,28,1789633752774522880,3812368891767463
2,0,29,1789633752774533120,3812368891778108
2,0,30,1789633752774544384,3812368891788829
2,0,31,1789633752774554624,3812368891799557
2,0,32,1789633752774565888,3812368891810208
2,0,33,1789633752774576128,3812368891820949
2,0,34,1789633752774587392,3812368891831692
2,0,35,1789633752774597632,3812368891842425
2,0,36,1789633752774608896,3812368891853068
2,0,37,1789633752774619136,3812368891863816
2,0,38,1789633752774629376,3812368891874443
2,0,39,1789633752774640640,3812368891885189
2,0,40,1789633752774650880,3812368891895820
2,0,41,1789633752774662144,3812368891906572
2,0,42,1789633752774672384,3812368891917309
2,0,43,1789633752774683648,3812368891928063
2,0,44,1789633752774693888,3812368891938800
2,0,45,1789633752774705152,3812368891949465
2,0,46,1789633752774715392,3812368891960220
2,0,47,1789633752774726656,3812368891970960
2,0,48,1789633752774736896,3812368891981689
2,0,49,1789633752774748160,3812368891992440
2,0,50,1789633752774758400,3812368892003143
2,0,51,1789633752774769664,3812368892013863
2,0,52,1789633752774779904,3812368892024605
2,0,53,1789633752774791168,3812368892035328
2,0,54,1789633752774801408,3812368892046069
2,0,55,1789633752774812672,3812368892056803
2,0,56,1789633752774822912,3812368892067536
2,0,57,1789633752774833152,3812368892078256
2,0,58,1789633752774844416,3812368892088972
2,0,59,1789633752774854656,3812368892099705
2,0,60,1789633752774865920,3812368892110463
2,0,61,1789633752774876160,3812368892121197
2,0,62,1789633752774887424,3812368892131923
2,0,63,1789633752774897664,3812368892142643
2,0,64,1789633752774908928,3812368892153360
2,0,65,1789633752774919168,3812368892164100
2,0,66,1789633752774930432,3812368892174820
2,0,67,1789633752774940672,3812368892185563
2,0,68,1789633752774951936,3812368892196280
2,0,69,1789633752774962176,3812368892207003
2,0,70,1789633752774973440,3812368892217728
2,0,71,1789633752774983680,3812368892228445
2,0,72,1789633752774994944,3812368892239192
2,0,73,1789633752775005184,3812368892249912
2,0,74,1789633752775016448,3812368892260660
2,0,75,1789633752775026688,3812368892271380
2,0,76,1789633752775036928,3812368892282109
2,0,77,1789633752775048192,3812368892292829
2,0,78,1789633752775058432,3812368892303569
2,0,79,1789633752775069696,3812368892314288
