schema_version,trial,mode,run_kind,force,bypass,graph,bg_present,trial_state,T_cpu_trigger,T_int_submit_begin,T_int_submit_end,T_ipc_send,T_ipc_received,T_ipc_ack,T_rm_call_begin,T_rm_call_end,rm_syscall_result,rm_errno,rm_status,operation_seq,T_int_graph_entry_observed,T_int_main_entry_observed,T_int_graph_done_observed,T_bg_main_observed,T_int_graph_entry_gpu_ns,T_int_main_entry_gpu_ns,T_int_graph_done_gpu_ns,T_bg_main_gpu_ns,T_bg_done_gpu_ns,int_entry_node,int_main_node,launch_id,bg_done_before_interaction,bg_done_before_control_observed,control_target_running,application_valid,control_status,gpu_overlap,ordering_relative_to_rm,correctness_status,bg_correct,int_correct,diagnostic_progress_correct,observer_max_poll_gap_ns,heartbeat_overflow,T_bg_preempted_observed,T_bg_resumed_observed,failure,T_bg_done_observed,bg_done_at_owner_check,setup_status,measurement_contract,batch_id,pair_id,pair_order,condition,run_id,local_trial_id,planned_delay_us,actual_delay_ns,trigger_lateness_ns,T_owner_received,T_owner_prepare_begin,T_owner_prepare_end,T_owner_action_end,preparation_seq
2,0,group-preempt-wait,performance,0,0,0,1,complete,3812368893310232,3812368893310272,3812368893349406,3812368893350383,3812368893350682,3812368893872787,3812368893399705,3812368893871999,0,0,0,3,3812368893737757,3812368893742585,3812368893999752,3812368891455142,1789633752776492032,1789633752776492032,1789633752776754176,1789633752774205440,1789633752841275392,0,0,0,0,0,unknown,1,CONTROL_ACCEPTED_EFFECT_UNVERIFIED,lifetime_overlap,ordering_ambiguous,PASS,1,1,,17045,0,,,"",3812368958522022,0,BG_MAIN_OBSERVED_RESIDENCY_UNKNOWN,group-preparation-v1,phase6-20260917-a,7,CT,treatment,phase6-20260917-a-p07-T,0,1855,1855090,90,3812368893350682,3812368893351152,3812368893398274,3812368893872079,2
