sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3812368877216589,1789633752759977984,3812368877223369,6780
1,3812368877223456,1789633752759986176,3812368877231010,7554
2,3812368877231100,1789633752759994368,3812368877238660,7560
3,3812368877238750,1789633752760001536,3812368877246304,7554
4,3812368877246388,1789633752760008704,3812368877253948,7560
5,3812368877254035,1789633752760016896,3812368877261626,7591
6,3812368877261710,1789633752760024064,3812368877269258,7548
7,3812368877269338,1789633752760032256,3812368877276926,7588
8,3812368877277010,1789633752760039424,3812368877284558,7548
9,3812368877284638,1789633752760047616,3812368877292226,7588
10,3812368877292311,1789633752760054784,3812368877299926,7615
11,3812368877300006,1789633752760062976,3812368877307576,7570
12,3812368877307656,1789633752760070144,3812368877315295,7639
13,3812368877315380,1789633752760078336,3812368877322953,7573
14,3812368877323038,1789633752760085504,3812368877330626,7588
15,3812368877330710,1789633752760093696,3812368877338260,7550
16,3812368877338350,1789633752760100864,3812368877345908,7558
17,3812368877345996,1789633752760109056,3812368877353553,7557
18,3812368877353638,1789633752760116224,3812368877361198,7560
19,3812368877361286,1789633752760124416,3812368877368848,7562
20,3812368877368936,1789633752760131584,3812368877376498,7562
21,3812368877376586,1789633752760139776,3812368877384138,7552
22,3812368877384223,1789633752760146944,3812368877391811,7588
23,3812368877391900,1789633752760155136,3812368877399453,7553
24,3812368877399538,1789633752760162304,3812368877407110,7572
25,3812368877407201,1789633752760170496,3812368877414786,7585
26,3812368877414868,1789633752760177664,3812368877422433,7565
27,3812368877422518,1789633752760184832,3812368877430071,7553
28,3812368877430158,1789633752760193024,3812368877437716,7558
29,3812368877437795,1789633752760200192,3812368877445365,7570
30,3812368877445445,1789633752760208384,3812368877452998,7553
31,3812368877453086,1789633752760215552,3812368877460591,7505
32,3812368877460670,1789633752760223744,3812368877468253,7583
33,3812368877468340,1789633752760230912,3812368877475933,7593
34,3812368877476020,1789633752760239104,3812368877483610,7590
35,3812368877483700,1789633752760246272,3812368877491256,7556
36,3812368877491338,1789633752760254464,3812368877498926,7588
37,3812368877499010,1789633752760261632,3812368877506726,7716
38,3812368877506811,1789633752760269824,3812368877514373,7562
39,3812368877514453,1789633752760276992,3812368877522066,7613
40,3812368877522148,1789633752760285184,3812368877529720,7572
41,3812368877529806,1789633752760292352,3812368877537400,7594
42,3812368877537485,1789633752760300544,3812368877545033,7548
43,3812368877545113,1789633752760307712,3812368877552700,7587
44,3812368877552785,1789633752760315904,3812368877560388,7603
45,3812368877560473,1789633752760323072,3812368877568048,7575
46,3812368877568136,1789633752760331264,3812368877575698,7562
47,3812368877575785,1789633752760338432,3812368877583358,7573
48,3812368877583438,1789633752760346624,3812368877590991,7553
49,3812368877591078,1789633752760353792,3812368877598629,7551
50,3812368877598715,1789633752760361984,3812368877606283,7568
51,3812368877606370,1789633752760369152,3812368877627490,21120
52,3812368877627516,1789633752760389632,3812368877634660,7144
53,3812368877634750,1789633752760397824,3812368877642303,7553
54,3812368877642388,1789633752760404992,3812368877649963,7575
55,3812368877650050,1789633752760413184,3812368877657603,7553
56,3812368877657690,1789633752760420352,3812368877665246,7556
57,3812368877665336,1789633752760428544,3812368877672899,7563
58,3812368877672980,1789633752760435712,3812368877680553,7573
59,3812368877680638,1789633752760443904,3812368877688213,7575
60,3812368877688302,1789633752760451072,3812368877695934,7632
61,3812368877696013,1789633752760459264,3812368877703601,7588
62,3812368877703685,1789633752760466432,3812368877711321,7636
63,3812368877711403,1789633752760474624,3812368877718999,7596
64,3812368877719088,1789633752760481792,3812368877726634,7546
65,3812368877726718,1789633752760489984,3812368877734323,7605
66,3812368877734410,1789633752760497152,3812368877741966,7556
67,3812368877742048,1789633752760505344,3812368877749623,7575
68,3812368877749710,1789633752760512512,3812368877757269,7559
69,3812368877757348,1789633752760519680,3812368877764899,7551
