sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3815432242262367,1789636816068769728,3815432242271473,9106
1,3815432242271614,1789636816068779200,3815432242280399,8785
2,3815432242280538,1789636816068788128,3815432242289404,8866
3,3815432242289542,1789636816068797184,3815432242298354,8812
4,3815432242298491,1789636816068806080,3815432242307266,8775
5,3815432242307403,1789636816068815008,3815432242316203,8800
6,3815432242316343,1789636816068824064,3815432242325256,8913
7,3815432242325396,1789636816068833024,3815432242334183,8787
8,3815432242334319,1789636816068841952,3815432242343117,8798
9,3815432242343256,1789636816068850848,3815432242352041,8785
10,3815432242352179,1789636816068859712,3815432242360916,8737
11,3815432242361056,1789636816068868672,3815432242369848,8792
12,3815432242369986,1789636816068877600,3815432242378787,8801
13,3815432242378924,1789636816068886560,3815432242387768,8844
14,3815432242387907,1789636816068895552,3815432242396756,8849
15,3815432242396893,1789636816068904480,3815432242405672,8779
16,3815432242405811,1789636816068913440,3815432242414602,8791
17,3815432242414740,1789636816068922304,3815432242423519,8779
18,3815432242423656,1789636816068931264,3815432242432439,8783
19,3815432242432578,1789636816068940192,3815432242441491,8913
20,3815432242441631,1789636816068949248,3815432242450416,8785
21,3815432242450556,1789636816068958144,3815432242459404,8848
22,3815432242459539,1789636816068967136,3815432242468316,8777
23,3815432242468455,1789636816068976064,3815432242477263,8808
24,3815432242477402,1789636816068984960,3815432242486183,8781
25,3815432242486320,1789636816068993888,3815432242495239,8919
26,3815432242495378,1789636816069003008,3815432242504167,8789
27,3815432242504303,1789636816069011904,3815432242513089,8786
28,3815432242513226,1789636816069020832,3815432242521992,8766
29,3815432242522127,1789636816069029728,3815432242530899,8772
30,3815432242531036,1789636816069038656,3815432242539843,8807
31,3815432242539983,1789636816069047616,3815432242548782,8799
32,3815432242548918,1789636816069056544,3815432242557768,8850
33,3815432242557906,1789636816069065536,3815432242566729,8823
34,3815432242566868,1789636816069074496,3815432242575659,8791
35,3815432242575796,1789636816069083424,3815432242584591,8795
36,3815432242584730,1789636816069092320,3815432242593650,8920
37,3815432242593787,1789636816069101376,3815432242602581,8794
38,3815432242602716,1789636816069110304,3815432242611500,8784
39,3815432242611638,1789636816069119264,3815432242620409,8771
40,3815432242620546,1789636816069128128,3815432242629423,8877
41,3815432242629563,1789636816069137184,3815432242638349,8786
42,3815432242638512,1789636816069146080,3815432242647405,8893
43,3815432242647543,1789636816069155136,3815432242656327,8784
44,3815432242656466,1789636816069164064,3815432242665249,8783
45,3815432242665389,1789636816069172960,3815432242674175,8786
46,3815432242674312,1789636816069181888,3815432242683117,8805
47,3815432242683256,1789636816069190848,3815432242692039,8783
48,3815432242692176,1789636816069199776,3815432242700970,8794
49,3815432242701109,1789636816069208736,3815432242709899,8790
50,3815432242710040,1789636816069217664,3815432242718835,8795
51,3815432242718971,1789636816069226592,3815432242727770,8799
52,3815432242727908,1789636816069235552,3815432242736730,8822
53,3815432242736869,1789636816069244480,3815432242745821,8952
54,3815432242745959,1789636816069253536,3815432242754746,8787
55,3815432242754884,1789636816069262496,3815432242763660,8776
56,3815432242763799,1789636816069271424,3815432242772576,8777
57,3815432242772716,1789636816069280320,3815432242781480,8764
58,3815432242781619,1789636816069289248,3815432242790412,8793
59,3815432242790551,1789636816069298144,3815432242799399,8848
60,3815432242799536,1789636816069307136,3815432242808322,8786
61,3815432242808460,1789636816069316064,3815432242817239,8779
62,3815432242817375,1789636816069324960,3815432242826169,8794
63,3815432242826306,1789636816069333888,3815432242835059,8753
64,3815432242835198,1789636816069342784,3815432242843972,8774
65,3815432242844109,1789636816069351712,3815432242852859,8750
66,3815432242852996,1789636816069360608,3815432242861785,8789
67,3815432242861923,1789636816069369536,3815432242870702,8779
68,3815432242870839,1789636816069378432,3815432242879627,8788
69,3815432242879767,1789636816069387360,3815432242888549,8782
70,3815432242888684,1789636816069396256,3815432242897505,8821
71,3815432242897645,1789636816069405248,3815432242906444,8799
72,3815432242906583,1789636816069414208,3815432242915554,8971
73,3815432242915693,1789636816069423264,3815432242924471,8778
74,3815432242924611,1789636816069432192,3815432242933422,8811
75,3815432242933560,1789636816069441184,3815432242942363,8803
76,3815432242942502,1789636816069450080,3815432242951280,8778
77,3815432242951419,1789636816069459008,3815432242960212,8793
78,3815432242960352,1789636816069467968,3815432242969095,8743
79,3815432242969233,1789636816069476832,3815432242978026,8793
80,3815432242978166,1789636816069485728,3815432242986949,8783
81,3815432242987089,1789636816069494656,3815432242995866,8777
82,3815432242996007,1789636816069503616,3815432243004784,8777
83,3815432243004920,1789636816069512480,3815432243013691,8771
84,3815432243013828,1789636816069521376,3815432243022591,8763
85,3815432243022731,1789636816069530304,3815432243031505,8774
86,3815432243031643,1789636816069539264,3815432243040437,8794
87,3815432243040573,1789636816069548192,3815432243049392,8819
88,3815432243049531,1789636816069557152,3815432243058317,8786
89,3815432243058455,1789636816069566080,3815432243067285,8830
