schema_version,trial,cta,start_gpu_ns,end_gpu_ns
2,0,107,1789636816590573760,1789636816634102560
2,0,108,1789636816590573728,1789636816641002176
2,0,109,1789636816590573696,1789636816646079200
2,0,110,1789636816590574048,1789636816646084672
2,0,111,1789636816590573696,1789636816646081248
2,0,112,1789636816590573728,1789636816646078816
2,0,113,1789636816590574048,1789636816646082400
2,0,114,1789636816590574048,1789636816646082528
2,0,115,1789636816590573760,1789636816646081120
2,0,116,1789636816590573760,1789636816646081856
2,0,117,1789636816590574080,1789636816646079328
2,0,118,1789636816590573696,1789636816646081632
2,0,119,1789636816590573728,1789636816646083168
2,0,120,1789636816590574080,1789636816646082464
2,0,121,1789636816590574080,1789636816646083552
2,0,122,1789636816590573856,1789636816646083328
2,0,123,1789636816590573792,1789636816646081376
2,0,124,1789636816590574112,1789636816646082368
2,0,125,1789636816590573760,1789636816646077600
2,0,126,1789636816590573856,1789636816646080512
2,0,127,1789636816590574080,1789636816646082976
2,0,128,1789636816590574080,1789636816646082336
2,0,129,1789636816590573792,1789636816646080608
2,0,130,1789636816590573728,1789636816646083520
2,0,131,1789636816590574048,1789636816646082848
2,0,132,1789636816590573728,1789636816646079168
2,0,133,1789636816590573728,1789636816646081504
2,0,134,1789636816590574080,1789636816646082560
2,0,135,1789636816590574112,1789636816646080704
2,0,136,1789636816590573760,1789636816646083456
2,0,137,1789636816590573760,1789636816646079552
2,0,138,1789636816590574080,1789636816646081120
2,0,139,1789636816590573792,1789636816646081856
2,0,140,1789636816590573792,1789636816646078496
2,0,141,1789636816590574048,1789636816646081216
2,0,142,1789636816590574048,1789636816646080480
2,0,143,1789636816590573824,1789636816646081536
2,0,144,1789636816590573792,1789636816646083424
2,0,145,1789636816590574112,1789636816646083264
2,0,146,1789636816590573792,1789636816646080928
2,0,147,1789636816590573792,1789636816646081696
2,0,148,1789636816590574112,1789636816646078144
2,0,149,1789636816590574112,1789636816646081088
2,0,150,1789636816590573760,1789636816646083808
2,0,151,1789636816590573728,1789636816646083552
2,0,152,1789636816590574080,1789636816646081408
2,0,153,1789636816590573728,1789636816646081024
2,0,154,1789636816590573760,1789636816646081760
2,0,155,1789636816590574080,1789636816646082240
2,0,156,1789636816590574080,1789636816646081824
2,0,157,1789636816590573760,1789636816646082272
2,0,158,1789636816590573792,1789636816646078624
2,0,159,1789636816590574112,1789636816646083360
2,0,160,1789636816590573792,1789636816646080928
2,0,161,1789636816590573824,1789636816646082016
2,0,162,1789636816590573728,1789636816646084352
2,0,163,1789636816590573696,1789636816646081280
2,0,164,1789636816590574048,1789636816646081056
2,0,165,1789636816590573696,1789636816646082336
2,0,166,1789636816590573728,1789636816646078400
2,0,167,1789636816590574048,1789636816646084096
2,0,168,1789636816590574048,1789636816646081568
2,0,169,1789636816590573792,1789636816646080896
2,0,170,1789636816590573760,1789636816646080384
2,0,171,1789636816590574112,1789636816646083744
2,0,172,1789636816590573728,1789636816646080608
2,0,173,1789636816590573760,1789636816646081312
2,0,174,1789636816590574080,1789636816646080736
2,0,175,1789636816590574080,1789636816646081952
2,0,176,1789636816590573856,1789636816646080192
2,0,177,1789636816590573824,1789636816646081312
2,0,178,1789636816590574144,1789636816646081792
2,0,179,1789636816590573792,1789636816646078976
2,0,180,1789636816590573856,1789636816646082144
2,0,181,1789636816590574144,1789636816646085056
2,0,182,1789636816590574176,1789636816646087360
2,0,183,1789636816590573760,1789636816646078400
2,0,184,1789636816590573760,1789636816646079296
2,0,185,1789636816590574112,1789636816646082560
2,0,186,1789636816590573728,1789636816646080896
2,0,187,1789636816590573760,1789636816646081696
2,0,188,1789636816590574080,1789636816646078688
2,0,189,1789636816590574048,1789636816646084192
2,0,190,1789636816590573824,1789636816646080416
2,0,191,1789636816590573792,1789636816646084096
2,0,192,1789636816590574144,1789636816646086560
2,0,193,1789636816590573760,1789636816646078048
2,0,194,1789636816590573792,1789636816646081152
2,0,195,1789636816590574080,1789636816646080448
2,0,196,1789636816590574048,1789636816646078272
2,0,197,1789636816590573856,1789636816646078976
2,0,198,1789636816590573824,1789636816646084576
2,0,199,1789636816590574176,1789636816646080544
2,0,200,1789636816590573824,1789636816646081632
2,0,201,1789636816590573856,1789636816646080544
2,0,202,1789636816590574144,1789636816646081088
2,0,203,1789636816590574144,1789636816646081568
2,0,204,1789636816590573760,1789636816646080352
2,0,205,1789636816590573760,1789636816646081984
2,0,206,1789636816590574112,1789636816646083616
2,0,207,1789636816590573728,1789636816646082304
2,0,208,1789636816590573760,1789636816646082144
2,0,209,1789636816590574112,1789636816646082976
2,0,210,1789636816590574112,1789636816646083584
2,0,211,1789636816590573824,1789636816646082112
2,0,212,1789636816590573760,1789636816646080448
2,0,213,1789636816590574080,1789636816646084064
2,0,214,1789636816590573760,1789636816646084160
2,0,215,1789636816590573792,1789636816646081152
