sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3815432837857409,1789636816664515616,3815432838026614,169205
1,3815432838026742,1789636816664523424,3815432838034215,7473
2,3815432838034345,1789636816664531040,3815432838041825,7480
3,3815432838041955,1789636816664538624,3815432838049495,7540
4,3815432838049513,1789636816664546304,3815432838057091,7578
5,3815432838057219,1789636816664553920,3815432838064702,7483
6,3815432838064828,1789636816664561504,3815432838072316,7488
7,3815432838072445,1789636816664569120,3815432838079942,7497
8,3815432838080070,1789636816664576768,3815432838087571,7501
9,3815432838087699,1789636816664584384,3815432838095202,7503
10,3815432838095330,1789636816664592032,3815432838102845,7515
11,3815432838102974,1789636816664599680,3815432838110446,7472
12,3815432838110575,1789636816664607264,3815432838118055,7480
13,3815432838118184,1789636816664614880,3815432838125722,7538
14,3815432838125848,1789636816664622528,3815432838133364,7516
15,3815432838133493,1789636816664630176,3815432838140965,7472
16,3815432838141090,1789636816664637792,3815432838148704,7614
17,3815432838148831,1789636816664645408,3815432838156202,7371
18,3815432838156329,1789636816664653024,3815432838163887,7558
19,3815432838164015,1789636816664660704,3815432838171515,7500
20,3815432838171640,1789636816664668320,3815432838179139,7499
21,3815432838179268,1789636816664675936,3815432838186762,7494
22,3815432838186890,1789636816664683584,3815432838194377,7487
23,3815432838194505,1789636816664691200,3815432838201994,7489
24,3815432838202120,1789636816664698816,3815432838209592,7472
25,3815432838209720,1789636816664706400,3815432838217254,7534
26,3815432838217382,1789636816664714048,3815432838224865,7483
27,3815432838224991,1789636816664721664,3815432838232466,7475
28,3815432838232595,1789636816664729280,3815432838240062,7467
29,3815432838240190,1789636816664736864,3815432838247712,7522
30,3815432838247840,1789636816664744544,3815432838255339,7499
31,3815432838255467,1789636816664752160,3815432838262975,7508
32,3815432838263104,1789636816664759776,3815432838270606,7502
33,3815432838270735,1789636816664767424,3815432838278209,7474
34,3815432838278338,1789636816664775040,3815432838285831,7493
35,3815432838285959,1789636816664782656,3815432838293486,7527
36,3815432838293614,1789636816664790304,3815432838301142,7528
37,3815432838301270,1789636816664797952,3815432838308942,7672
38,3815432838309071,1789636816664805760,3815432838316544,7473
39,3815432838316672,1789636816664813344,3815432838324152,7480
40,3815432838324277,1789636816664820960,3815432838331771,7494
41,3815432838331899,1789636816664828576,3815432838339391,7492
42,3815432838339520,1789636816664836224,3815432838347026,7506
43,3815432838347155,1789636816664843808,3815432838354662,7507
44,3815432838354790,1789636816664851456,3815432838362301,7511
45,3815432838362429,1789636816664859104,3815432838369895,7466
46,3815432838370023,1789636816664866688,3815432838377490,7467
47,3815432838377615,1789636816664874272,3815432838385179,7564
48,3815432838385309,1789636816664881984,3815432838392826,7517
49,3815432838392955,1789636816664889632,3815432838400426,7471
50,3815432838400555,1789636816664897248,3815432838408045,7490
51,3815432838408174,1789636816664904864,3815432838415657,7483
52,3815432838415785,1789636816664912448,3815432838423274,7489
53,3815432838423402,1789636816664920096,3815432838430897,7495
54,3815432838431025,1789636816664927712,3815432838438559,7534
55,3815432838438685,1789636816664935360,3815432838446190,7505
56,3815432838446315,1789636816664943008,3815432838453805,7490
57,3815432838453934,1789636816664950624,3815432838461439,7505
58,3815432838461565,1789636816664958240,3815432838469071,7506
59,3815432838469199,1789636816664965888,3815432838476707,7508
60,3815432838476835,1789636816664973504,3815432838484310,7475
61,3815432838484435,1789636816664981088,3815432838491910,7475
62,3815432838492035,1789636816664988736,3815432838499540,7505
63,3815432838499669,1789636816664996352,3815432838507174,7505
64,3815432838507302,1789636816665003968,3815432838514786,7484
65,3815432838514915,1789636816665011584,3815432838522425,7510
66,3815432838522551,1789636816665019232,3815432838530074,7523
67,3815432838530202,1789636816665026880,3815432838537717,7515
68,3815432838537845,1789636816665034528,3815432838545332,7487
69,3815432838545457,1789636816665042144,3815432838552949,7492
70,3815432838553078,1789636816665049728,3815432838560599,7521
71,3815432838560727,1789636816665057408,3815432838568202,7475
72,3815432838568329,1789636816665064992,3815432838575817,7488
73,3815432838575945,1789636816665072608,3815432838583431,7486
74,3815432838583559,1789636816665080224,3815432838591057,7498
75,3815432838591185,1789636816665087872,3815432838598684,7499
76,3815432838598812,1789636816665095488,3815432838606327,7515
77,3815432838606456,1789636816665103136,3815432838613965,7509
78,3815432838614093,1789636816665110752,3815432838621567,7474
79,3815432838621695,1789636816665118368,3815432838629162,7467
80,3815432838629290,1789636816665125952,3815432838636845,7555
81,3815432838636974,1789636816665133664,3815432838644489,7515
82,3815432838644618,1789636816665141280,3815432838652092,7474
83,3815432838652220,1789636816665148896,3815432838659692,7472
84,3815432838659819,1789636816665156512,3815432838667325,7506
85,3815432838667451,1789636816665164128,3815432838674949,7498
86,3815432838675075,1789636816665171744,3815432838682582,7507
87,3815432838682710,1789636816665179392,3815432838690210,7500
88,3815432838690335,1789636816665187008,3815432838697801,7466
89,3815432838697929,1789636816665194592,3815432838705412,7483
90,3815432838705540,1789636816665202208,3815432838713012,7472
91,3815432838713140,1789636816665209824,3815432838720732,7592
92,3815432838720860,1789636816665217568,3815432838728544,7684
93,3815432838728672,1789636816665225344,3815432838736325,7653
94,3815432838736454,1789636816665233120,3815432838743981,7527
95,3815432838744109,1789636816665240768,3815432838751549,7440
96,3815432838751677,1789636816665248352,3815432838759175,7498
97,3815432838759303,1789636816665255968,3815432838766812,7509
98,3815432838766940,1789636816665263616,3815432838774449,7509
99,3815432838774576,1789636816665271232,3815432838782075,7499
100,3815432838782200,1789636816665278880,3815432838789697,7497
101,3815432838789825,1789636816665286496,3815432838797342,7517
102,3815432838797471,1789636816665294144,3815432838804942,7471
103,3815432838805070,1789636816665301728,3815432838812544,7474
104,3815432838812672,1789636816665309344,3815432838820222,7550
105,3815432838820348,1789636816665317024,3815432838827852,7504
106,3815432838827979,1789636816665324640,3815432838835462,7483
107,3815432838835590,1789636816665332256,3815432838843077,7487
108,3815432838843205,1789636816665339872,3815432838850694,7489
109,3815432838850822,1789636816665347488,3815432838858317,7495
110,3815432838858445,1789636816665355104,3815432838865945,7500
111,3815432838866074,1789636816665362752,3815432838873615,7541
112,3815432838873741,1789636816665370432,3815432838881236,7495
113,3815432838881366,1789636816665378048,3815432838888852,7486
114,3815432838888980,1789636816665385632,3815432838896452,7472
115,3815432838896578,1789636816665393248,3815432838904105,7527
116,3815432838904235,1789636816665400896,3815432838911748,7513
117,3815432838911878,1789636816665408544,3815432838919332,7454
118,3815432838919460,1789636816665416128,3815432838926942,7482
119,3815432838927070,1789636816665423744,3815432838934592,7522
120,3815432838934718,1789636816665431392,3815432838942212,7494
121,3815432838942340,1789636816665439008,3815432838949845,7505
122,3815432838949974,1789636816665446624,3815432838957448,7474
123,3815432838957578,1789636816665454240,3815432838965044,7466
124,3815432838965173,1789636816665461856,3815432838972649,7476
125,3815432838972778,1789636816665469440,3815432838980247,7469
126,3815432838980376,1789636816665477056,3815432838987991,7615
127,3815432838988120,1789636816665484800,3815432838995642,7522
128,3815432838995768,1789636816665492448,3815432839003254,7486
129,3815432839003382,1789636816665500032,3815432839010848,7466
130,3815432839010977,1789636816665507648,3815432839018475,7498
131,3815432839018600,1789636816665515264,3815432839026099,7499
132,3815432839026228,1789636816665522880,3815432839033712,7484
133,3815432839033838,1789636816665530496,3815432839041364,7526
134,3815432839041492,1789636816665538144,3815432839048991,7499
135,3815432839049120,1789636816665545792,3815432839056586,7466
136,3815432839056715,1789636816665553376,3815432839064187,7472
137,3815432839064315,1789636816665560992,3815432839071885,7570
138,3815432839072015,1789636816665568672,3815432839079522,7507
139,3815432839079648,1789636816665576320,3815432839087124,7476
140,3815432839087252,1789636816665583904,3815432839094725,7473
141,3815432839094853,1789636816665591520,3815432839102362,7509
142,3815432839102490,1789636816665599136,3815432839109990,7500
143,3815432839110118,1789636816665606784,3815432839117621,7503
144,3815432839117748,1789636816665614496,3815432839125337,7589
145,3815432839125465,1789636816665622144,3815432839132955,7490
146,3815432839133083,1789636816665629760,3815432839140555,7472
147,3815432839140683,1789636816665637344,3815432839148151,7468
148,3815432839148278,1789636816665644928,3815432839155754,7476
149,3815432839155882,1789636816665652544,3815432839163414,7532
150,3815432839163542,1789636816665660192,3815432839171012,7470
151,3815432839171140,1789636816665667808,3815432839178628,7488
152,3815432839178756,1789636816665675424,3815432839186255,7499
153,3815432839186383,1789636816665683040,3815432839193885,7502
154,3815432839194011,1789636816665690688,3815432839201510,7499
155,3815432839201635,1789636816665698304,3815432839209134,7499
156,3815432839209262,1789636816665705920,3815432839216772,7510
157,3815432839216898,1789636816665713536,3815432839224365,7467
158,3815432839224490,1789636816665721152,3815432839231961,7471
159,3815432839232090,1789636816665728768,3815432839239655,7565
160,3815432839239783,1789636816665736448,3815432839247297,7514
161,3815432839247426,1789636816665744096,3815432839254902,7476
162,3815432839255030,1789636816665751680,3815432839262502,7472
163,3815432839262630,1789636816665759264,3815432839270136,7506
164,3815432839270265,1789636816665766912,3815432839277765,7500
165,3815432839277891,1789636816665774560,3815432839285386,7495
166,3815432839285515,1789636816665782176,3815432839293012,7497
167,3815432839293140,1789636816665789792,3815432839300647,7507
168,3815432839300776,1789636816665797440,3815432839308248,7472
169,3815432839308375,1789636816665805024,3815432839315846,7471
170,3815432839315976,1789636816665812640,3815432839323535,7559
171,3815432839323660,1789636816665820320,3815432839331174,7514
172,3815432839331302,1789636816665827968,3815432839338777,7475
173,3815432839338905,1789636816665835584,3815432839346391,7486
174,3815432839346518,1789636816665843168,3815432839354025,7507
175,3815432839354154,1789636816665850816,3815432839361651,7497
176,3815432839361778,1789636816665858432,3815432839369350,7572
177,3815432839369475,1789636816665866112,3815432839376955,7480
178,3815432839377085,1789636816665873760,3815432839384585,7500
179,3815432839384710,1789636816665881376,3815432839392188,7478
180,3815432839392318,1789636816665888960,3815432839399790,7472
181,3815432839399915,1789636816665896576,3815432839407415,7500
182,3815432839407540,1789636816665904192,3815432839415076,7536
183,3815432839415205,1789636816665911872,3815432839422677,7472
184,3815432839422805,1789636816665919456,3815432839430279,7474
185,3815432839430408,1789636816665927072,3815432839437905,7497
186,3815432839438034,1789636816665934688,3815432839445537,7503
187,3815432839445666,1789636816665942336,3815432839453160,7494
188,3815432839453285,1789636816665949952,3815432839460792,7507
189,3815432839460920,1789636816665957568,3815432839468391,7471
190,3815432839468518,1789636816665965152,3815432839475991,7473
191,3815432839476118,1789636816665972768,3815432839483580,7462
192,3815432839483708,1789636816665980384,3815432839491306,7598
193,3815432839491435,1789636816665988096,3815432839498955,7520
194,3815432839499082,1789636816665995744,3815432839506555,7473
195,3815432839506683,1789636816666003328,3815432839514157,7474
196,3815432839514285,1789636816666010944,3815432839521780,7495
197,3815432839521908,1789636816666018560,3815432839529416,7508
198,3815432839529544,1789636816666026208,3815432839537048,7504
199,3815432839537176,1789636816666033824,3815432839544675,7499
200,3815432839544804,1789636816666041472,3815432839552297,7493
201,3815432839552425,1789636816666049088,3815432839559915,7490
202,3815432839560039,1789636816666056704,3815432839567498,7459
203,3815432839567626,1789636816666064288,3815432839575175,7549
204,3815432839575300,1789636816666071968,3815432839582842,7542
205,3815432839582968,1789636816666079616,3815432839590654,7686
206,3815432839590782,1789636816666087424,3815432839600139,9357
207,3815432839600268,1789636816666096928,3815432839607788,7520
208,3815432839607918,1789636816666104576,3815432839615417,7499
209,3815432839615546,1789636816666112192,3815432839623044,7498
210,3815432839623173,1789636816666119840,3815432839630667,7494
211,3815432839630798,1789636816666127456,3815432839638271,7473
212,3815432839638397,1789636816666135072,3815432839645874,7477
213,3815432839646002,1789636816666142656,3815432839653469,7467
214,3815432839653597,1789636816666150240,3815432839661065,7468
215,3815432839661193,1789636816666157856,3815432839668862,7669
216,3815432839668987,1789636816666165632,3815432839676462,7475
217,3815432839676591,1789636816666173248,3815432839684057,7466
218,3815432839684185,1789636816666180832,3815432839691659,7474
219,3815432839691788,1789636816666188448,3815432839699333,7545
220,3815432839699461,1789636816666196128,3815432839706950,7489
221,3815432839707075,1789636816666203744,3815432839714579,7504
222,3815432839714708,1789636816666211360,3815432839722205,7497
223,3815432839722334,1789636816666218976,3815432839729815,7481
224,3815432839729940,1789636816666226624,3815432839737415,7475
225,3815432839737540,1789636816666234208,3815432839745026,7486
226,3815432839745155,1789636816666241792,3815432839754948,9793
227,3815432839755076,1789636816666250976,3815432839761800,6724
228,3815432839761925,1789636816666258560,3815432839769422,7497
229,3815432839769548,1789636816666266208,3815432839777048,7500
230,3815432839777176,1789636816666273824,3815432839784669,7493
231,3815432839784798,1789636816666281440,3815432839792271,7473
232,3815432839792399,1789636816666289056,3815432839799871,7472
233,3815432839799998,1789636816666296640,3815432839807474,7476
