sample,cpu_send_ns,gpu_ns,cpu_observed_ns,rtt_ns
0,3812355763743823,1789633739646891008,3812355763892860,149037
1,3812355763892950,1789633739646899200,3812355763900647,7697
2,3812355763900733,1789633739646907392,3812355763908447,7714
3,3812355763908537,1789633739646914560,3812355763916225,7688
4,3812355763916248,1789633739646922752,3812355763924015,7767
5,3812355763924107,1789633739646929920,3812355763931813,7706
6,3812355763931902,1789633739646938112,3812355763939625,7723
7,3812355763939710,1789633739646946304,3812355763947495,7785
8,3812355763947584,1789633739646953472,3812355763955285,7701
9,3812355763955377,1789633739646961664,3812355763963097,7720
10,3812355763963190,1789633739646969856,3812355763970874,7684
11,3812355763970970,1789633739646977024,3812355763978697,7727
12,3812355763978790,1789633739646985216,3812355763986497,7707
13,3812355763986590,1789633739646992384,3812355763994295,7705
14,3812355763994384,1789633739647000576,3812355764002113,7729
15,3812355764002204,1789633739647008768,3812355764009923,7719
16,3812355764010007,1789633739647015936,3812355764017724,7717
17,3812355764017814,1789633739647024128,3812355764025543,7729
18,3812355764025635,1789633739647032320,3812355764033347,7712
19,3812355764033437,1789633739647039488,3812355764041192,7755
20,3812355764041282,1789633739647047680,3812355764049037,7755
21,3812355764049127,1789633739647055872,3812355764056842,7715
22,3812355764056926,1789633739647063040,3812355764064642,7716
23,3812355764064727,1789633739647071232,3812355764072427,7700
24,3812355764072517,1789633739647078400,3812355764080237,7720
25,3812355764080327,1789633739647086592,3812355764088047,7720
26,3812355764088140,1789633739647094784,3812355764095880,7740
27,3812355764095964,1789633739647101952,3812355764103677,7713
28,3812355764103770,1789633739647110144,3812355764111490,7720
29,3812355764111580,1789633739647118336,3812355764119304,7724
30,3812355764119396,1789633739647125504,3812355764127104,7708
31,3812355764127194,1789633739647133696,3812355764134878,7684
32,3812355764134970,1789633739647140864,3812355764142690,7720
33,3812355764142780,1789633739647149056,3812355764150465,7685
34,3812355764150550,1789633739647157248,3812355764158177,7627
35,3812355764158267,1789633739647164416,3812355764165867,7600
36,3812355764165960,1789633739647172608,3812355764173625,7665
37,3812355764173710,1789633739647179776,3812355764181433,7723
38,3812355764181518,1789633739647187968,3812355764189235,7717
39,3812355764189330,1789633739647195136,3812355764197035,7705
40,3812355764197130,1789633739647203328,3812355764204836,7706
41,3812355764204925,1789633739647211520,3812355764212640,7715
42,3812355764212725,1789633739647218688,3812355764220447,7722
43,3812355764220532,1789633739647226880,3812355764228254,7722
44,3812355764228340,1789633739647235072,3812355764236046,7706
45,3812355764236134,1789633739647242240,3812355764243855,7721
46,3812355764243945,1789633739647250432,3812355764251654,7709
47,3812355764251740,1789633739647257600,3812355764259467,7727
48,3812355764259560,1789633739647265792,3812355764267245,7685
49,3812355764267338,1789633739647273984,3812355764275062,7724
50,3812355764275146,1789633739647281152,3812355764282947,7801
51,3812355764283037,1789633739647289344,3812355764290672,7635
52,3812355764290762,1789633739647296512,3812355764298485,7723
53,3812355764298577,1789633739647304704,3812355764306285,7708
54,3812355764306377,1789633739647312896,3812355764314087,7710
55,3812355764314178,1789633739647320064,3812355764321885,7707
56,3812355764321977,1789633739647328256,3812355764329697,7720
57,3812355764329790,1789633739647336448,3812355764337493,7703
58,3812355764337576,1789633739647343616,3812355764345297,7721
59,3812355764345385,1789633739647351808,3812355764353097,7712
60,3812355764353190,1789633739647358976,3812355764360895,7705
61,3812355764360984,1789633739647367168,3812355764368730,7746
62,3812355764368820,1789633739647375360,3812355764376522,7702
63,3812355764376607,1789633739647382528,3812355764384323,7716
64,3812355764384407,1789633739647390720,3812355764392117,7710
65,3812355764392207,1789633739647398912,3812355764399922,7715
66,3812355764400007,1789633739647406080,3812355764407733,7726
67,3812355764407823,1789633739647414272,3812355764415547,7724
68,3812355764415630,1789633739647421440,3812355764423347,7717
69,3812355764423436,1789633739647429632,3812355764431190,7754
70,3812355764431274,1789633739647437824,3812355764438947,7673
71,3812355764439037,1789633739647444992,3812355764446744,7707
72,3812355764446830,1789633739647453184,3812355764454550,7720
73,3812355764454636,1789633739647461376,3812355764462356,7720
74,3812355764462445,1789633739647468544,3812355764470167,7722
75,3812355764470252,1789633739647476736,3812355764477967,7715
76,3812355764478053,1789633739647483904,3812355764485767,7714
77,3812355764485852,1789633739647492096,3812355764493567,7715
78,3812355764493653,1789633739647500288,3812355764501367,7714
79,3812355764501452,1789633739647507456,3812355764509167,7715
80,3812355764509251,1789633739647515648,3812355764516975,7724
81,3812355764517060,1789633739647522816,3812355764524775,7715
82,3812355764524860,1789633739647531008,3812355764532585,7725
83,3812355764532680,1789633739647539200,3812355764540385,7705
84,3812355764540480,1789633739647546368,3812355764548187,7707
85,3812355764548280,1789633739647554560,3812355764555997,7717
86,3812355764556082,1789633739647562752,3812355764563796,7714
87,3812355764563883,1789633739647569920,3812355764571597,7714
88,3812355764571682,1789633739647578112,3812355764579405,7723
89,3812355764579490,1789633739647585280,3812355764587205,7715
90,3812355764587290,1789633739647593472,3812355764595005,7715
91,3812355764595090,1789633739647601664,3812355764602817,7727
92,3812355764602910,1789633739647608832,3812355764610622,7712
93,3812355764610712,1789633739647617024,3812355764618420,7708
94,3812355764618504,1789633739647625216,3812355764626227,7723
95,3812355764626312,1789633739647632384,3812355764634032,7720
96,3812355764634124,1789633739647640576,3812355764641843,7719
97,3812355764641927,1789633739647647744,3812355764649640,7713
98,3812355764649734,1789633739647655936,3812355764657445,7711
99,3812355764657534,1789633739647664128,3812355764665247,7713
100,3812355764665340,1789633739647671296,3812355764673042,7702
101,3812355764673126,1789633739647679488,3812355764680855,7729
102,3812355764680947,1789633739647687680,3812355764688653,7706
103,3812355764688743,1789633739647694848,3812355764696455,7712
104,3812355764696547,1789633739647703040,3812355764704253,7706
105,3812355764704342,1789633739647710208,3812355764712052,7710
106,3812355764712143,1789633739647718400,3812355764719852,7709
107,3812355764719942,1789633739647726592,3812355764727667,7725
108,3812355764727757,1789633739647733760,3812355764735466,7709
109,3812355764735556,1789633739647741952,3812355764743273,7717
110,3812355764743357,1789633739647749120,3812355764751045,7688
111,3812355764751135,1789633739647757312,3812355764758881,7746
112,3812355764758964,1789633739647765504,3812355764766675,7711
113,3812355764766765,1789633739647772672,3812355764774477,7712
114,3812355764774569,1789633739647780864,3812355764782287,7718
115,3812355764782372,1789633739647789056,3812355764790087,7715
116,3812355764790172,1789633739647796224,3812355764797887,7715
117,3812355764797972,1789633739647804416,3812355764805696,7724
118,3812355764805786,1789633739647811584,3812355764813496,7710
119,3812355764813586,1789633739647819776,3812355764821304,7718
120,3812355764821394,1789633739647827968,3812355764829107,7713
121,3812355764829199,1789633739647835136,3812355764836917,7718
122,3812355764837002,1789633739647843328,3812355764844705,7703
123,3812355764844794,1789633739647851520,3812355764852519,7725
124,3812355764852609,1789633739647858688,3812355764860322,7713
125,3812355764860413,1789633739647866880,3812355764868117,7704
126,3812355764868203,1789633739647874048,3812355764875923,7720
127,3812355764876009,1789633739647882240,3812355764883725,7716
128,3812355764883809,1789633739647890432,3812355764891524,7715
129,3812355764891609,1789633739647897600,3812355764899335,7726
130,3812355764899429,1789633739647905792,3812355764907135,7706
131,3812355764907229,1789633739647912960,3812355764914952,7723
132,3812355764915044,1789633739647921152,3812355764922757,7713
133,3812355764922847,1789633739647929344,3812355764930565,7718
134,3812355764930647,1789633739647936512,3812355764938357,7710
135,3812355764938447,1789633739647944704,3812355764946164,7717
136,3812355764946255,1789633739647952896,3812355764953972,7717
137,3812355764954062,1789633739647960064,3812355764961762,7700
138,3812355764961847,1789633739647968256,3812355764969573,7726
139,3812355764969654,1789633739647975424,3812355764977373,7719
140,3812355764977466,1789633739647983616,3812355764985184,7718
141,3812355764985276,1789633739647991808,3812355764992987,7711
142,3812355764993076,1789633739647998976,3812355765000785,7709
143,3812355765000877,1789633739648007168,3812355765008584,7707
144,3812355765008677,1789633739648015360,3812355765016347,7670
145,3812355765016432,1789633739648022528,3812355765024197,7765
146,3812355765024289,1789633739648030720,3812355765032007,7718
147,3812355765032092,1789633739648037888,3812355765039795,7703
148,3812355765039884,1789633739648046080,3812355765047607,7723
149,3812355765047692,1789633739648054272,3812355765055407,7715
150,3812355765055493,1789633739648061440,3812355765063207,7714
151,3812355765063292,1789633739648069632,3812355765071019,7727
152,3812355765071107,1789633739648077824,3812355765078822,7715
153,3812355765078906,1789633739648084992,3812355765086622,7716
154,3812355765086707,1789633739648093184,3812355765094423,7716
155,3812355765094507,1789633739648100352,3812355765102225,7718
156,3812355765102314,1789633739648108544,3812355765110032,7718
157,3812355765110122,1789633739648116736,3812355765117837,7715
158,3812355765117922,1789633739648123904,3812355765125637,7715
159,3812355765125729,1789633739648132096,3812355765133437,7708
160,3812355765133522,1789633739648139264,3812355765141249,7727
161,3812355765141336,1789633739648147456,3812355765149045,7709
162,3812355765149129,1789633739648155648,3812355765156847,7718
163,3812355765156937,1789633739648162816,3812355765164655,7718
164,3812355765164744,1789633739648171008,3812355765172455,7711
165,3812355765172544,1789633739648179200,3812355765180273,7729
166,3812355765180365,1789633739648186368,3812355765188079,7714
167,3812355765188167,1789633739648194560,3812355765195885,7718
168,3812355765195979,1789633739648201728,3812355765203677,7698
169,3812355765203767,1789633739648209920,3812355765211477,7710
170,3812355765211567,1789633739648218112,3812355765219285,7718
171,3812355765219379,1789633739648225280,3812355765227082,7703
172,3812355765227166,1789633739648233472,3812355765234892,7726
173,3812355765234982,1789633739648241664,3812355765242697,7715
174,3812355765242782,1789633739648248832,3812355765250497,7715
175,3812355765250582,1789633739648257024,3812355765258297,7715
176,3812355765258382,1789633739648264192,3812355765266091,7709
177,3812355765266183,1789633739648272384,3812355765273899,7716
178,3812355765273989,1789633739648280576,3812355765281705,7716
179,3812355765281789,1789633739648287744,3812355765289505,7716
180,3812355765289589,1789633739648295936,3812355765297313,7724
181,3812355765297397,1789633739648303104,3812355765305105,7708
182,3812355765305189,1789633739648311296,3812355765312916,7727
183,3812355765313009,1789633739648319488,3812355765320695,7686
184,3812355765320787,1789633739648326656,3812355765328513,7726
185,3812355765328597,1789633739648334848,3812355765336327,7730
186,3812355765336412,1789633739648343040,3812355765344127,7715
187,3812355765344212,1789633739648350208,3812355765351929,7717
188,3812355765352019,1789633739648358400,3812355765359735,7716
189,3812355765359827,1789633739648365568,3812355765367535,7708
190,3812355765367627,1789633739648373760,3812355765375345,7718
191,3812355765375435,1789633739648381952,3812355765383135,7700
192,3812355765383227,1789633739648389120,3812355765390937,7710
193,3812355765391027,1789633739648397312,3812355765398755,7728
194,3812355765398847,1789633739648405504,3812355765406537,7690
195,3812355765406627,1789633739648412672,3812355765414354,7727
196,3812355765414448,1789633739648420864,3812355765422147,7699
197,3812355765422239,1789633739648428032,3812355765429945,7706
198,3812355765430034,1789633739648436224,3812355765437762,7728
199,3812355765437854,1789633739648444416,3812355765445567,7713
200,3812355765445656,1789633739648451584,3812355765453372,7716
201,3812355765453456,1789633739648459776,3812355765461173,7717
202,3812355765461257,1789633739648467968,3812355765468975,7718
203,3812355765469065,1789633739648475136,3812355765476777,7712
204,3812355765476869,1789633739648483328,3812355765484574,7705
205,3812355765484664,1789633739648490496,3812355765492392,7728
206,3812355765492485,1789633739648498688,3812355765500202,7717
207,3812355765500295,1789633739648506880,3812355765508003,7708
208,3812355765508087,1789633739648514048,3812355765515802,7715
209,3812355765515887,1789633739648522240,3812355765523602,7715
210,3812355765523686,1789633739648529408,3812355765531405,7719
211,3812355765531495,1789633739648537600,3812355765539213,7718
212,3812355765539302,1789633739648545792,3812355765547025,7723
213,3812355765547115,1789633739648552960,3812355765554827,7712
214,3812355765554916,1789633739648561152,3812355765562627,7711
215,3812355765562716,1789633739648569344,3812355765570429,7713
216,3812355765570517,1789633739648576512,3812355765578217,7700
217,3812355765578302,1789633739648584704,3812355765586027,7725
218,3812355765586116,1789633739648591872,3812355765597146,11030
219,3812355765597169,1789633739648603136,3812355765604592,7423
220,3812355765604679,1789633739648611328,3812355765612316,7637
221,3812355765612405,1789633739648618496,3812355765620029,7624
222,3812355765620119,1789633739648626688,3812355765627726,7607
223,3812355765627809,1789633739648633856,3812355765635456,7647
224,3812355765635547,1789633739648642048,3812355765643149,7602
225,3812355765643237,1789633739648649216,3812355765650826,7589
226,3812355765650909,1789633739648657408,3812355765658506,7597
227,3812355765658589,1789633739648664576,3812355765666194,7605
228,3812355765666277,1789633739648672768,3812355765673869,7592
229,3812355765673956,1789633739648679936,3812355765681639,7683
230,3812355765681735,1789633739648688128,3812355765689409,7674
231,3812355765689496,1789633739648695296,3812355765697229,7733
232,3812355765697313,1789633739648703488,3812355765705042,7729
233,3812355765705128,1789633739648711680,3812355765712845,7717
234,3812355765712927,1789633739648718848,3812355765720642,7715
235,3812355765720727,1789633739648727040,3812355765728449,7722
236,3812355765728539,1789633739648735232,3812355765736254,7715
237,3812355765736343,1789633739648742400,3812355765744057,7714
238,3812355765744146,1789633739648750592,3812355765751859,7713
239,3812355765751942,1789633739648757760,3812355765759656,7714
240,3812355765759746,1789633739648765952,3812355765767466,7720
241,3812355765767549,1789633739648774144,3812355765775259,7710
242,3812355765775343,1789633739648781312,3812355765783062,7719
243,3812355765783155,1789633739648789504,3812355765790874,7719
244,3812355765790957,1789633739648796672,3812355765798669,7712
245,3812355765798757,1789633739648804864,3812355765806476,7719
246,3812355765806565,1789633739648813056,3812355765814279,7714
247,3812355765814369,1789633739648820224,3812355765822074,7705
248,3812355765822157,1789633739648828416,3812355765829886,7729
249,3812355765829972,1789633739648836608,3812355765837699,7727
250,3812355765837787,1789633739648843776,3812355765845479,7692
251,3812355765845569,1789633739648851968,3812355765853292,7723
252,3812355765853379,1789633739648859136,3812355765861101,7722
253,3812355765861187,1789633739648867328,3812355765868909,7722
254,3812355765868999,1789633739648875520,3812355765876686,7687
255,3812355765876772,1789633739648882688,3812355765884499,7727
256,3812355765884587,1789633739648890880,3812355765892316,7729
257,3812355765892407,1789633739648899072,3812355765900119,7712
258,3812355765900202,1789633739648906240,3812355765907926,7724
259,3812355765908009,1789633739648914432,3812355765915727,7718
260,3812355765915809,1789633739648921600,3812355765923526,7717
261,3812355765923609,1789633739648929792,3812355765931338,7729
262,3812355765931429,1789633739648937984,3812355765939136,7707
263,3812355765939229,1789633739648945152,3812355765946954,7725
264,3812355765947045,1789633739648953344,3812355765954732,7687
265,3812355765954817,1789633739648961536,3812355765962549,7732
266,3812355765962632,1789633739648968704,3812355765970359,7727
267,3812355765970446,1789633739648976896,3812355765978178,7732
268,3812355765978266,1789633739648984064,3812355765985954,7688
269,3812355765986044,1789633739648992256,3812355765993766,7722
270,3812355765993855,1789633739649000448,3812355766001576,7721
271,3812355766001666,1789633739649007616,3812355766009375,7709
272,3812355766009462,1789633739649015808,3812355766017179,7717
273,3812355766017262,1789633739649022976,3812355766024974,7712
274,3812355766025062,1789633739649031168,3812355766032789,7727
275,3812355766032877,1789633739649039360,3812355766040568,7691
276,3812355766040655,1789633739649046528,3812355766048386,7731
277,3812355766048477,1789633739649054720,3812355766056194,7717
278,3812355766056277,1789633739649062912,3812355766063987,7710
279,3812355766064077,1789633739649070080,3812355766071786,7709
280,3812355766071876,1789633739649078272,3812355766079599,7723
281,3812355766079689,1789633739649085440,3812355766087414,7725
282,3812355766087505,1789633739649093632,3812355766095209,7704
283,3812355766095292,1789633739649101824,3812355766103009,7717
284,3812355766103092,1789633739649108992,3812355766110809,7717
285,3812355766110891,1789633739649117184,3812355766118619,7728
286,3812355766118706,1789633739649125376,3812355766126424,7718
287,3812355766126507,1789633739649132544,3812355766134224,7717
288,3812355766134307,1789633739649140736,3812355766142026,7719
289,3812355766142114,1789633739649147904,3812355766149829,7715
290,3812355766149919,1789633739649156096,3812355766157627,7708
291,3812355766157714,1789633739649164288,3812355766165439,7725
292,3812355766165522,1789633739649171456,3812355766173239,7717
293,3812355766173322,1789633739649179648,3812355766181039,7717
294,3812355766181122,1789633739649186816,3812355766188839,7717
295,3812355766188929,1789633739649195008,3812355766196649,7720
296,3812355766196737,1789633739649203200,3812355766204424,7687
297,3812355766204506,1789633739649210368,3812355766212238,7732
298,3812355766212322,1789633739649218560,3812355766220049,7727
299,3812355766220137,1789633739649226752,3812355766227879,7742
300,3812355766227967,1789633739649233920,3812355766235649,7682
301,3812355766235736,1789633739649242112,3812355766243447,7711
302,3812355766243529,1789633739649249280,3812355766251256,7727
303,3812355766251344,1789633739649257472,3812355766259074,7730
304,3812355766259164,1789633739649265664,3812355766266884,7720
305,3812355766266966,1789633739649272832,3812355766274684,7718
306,3812355766274767,1789633739649281024,3812355766282494,7727
307,3812355766282582,1789633739649289216,3812355766290288,7706
308,3812355766290379,1789633739649296384,3812355766298093,7714
309,3812355766298182,1789633739649304576,3812355766305874,7692
310,3812355766305964,1789633739649311744,3812355766313689,7725
311,3812355766313779,1789633739649319936,3812355766321484,7705
312,3812355766321567,1789633739649328128,3812355766329297,7730
313,3812355766329386,1789633739649335296,3812355766337094,7708
314,3812355766337182,1789633739649343488,3812355766344899,7717
315,3812355766344982,1789633739649351680,3812355766352706,7724
316,3812355766352789,1789633739649358848,3812355766360506,7717
317,3812355766360589,1789633739649367040,3812355766368314,7725
318,3812355766368397,1789633739649374208,3812355766376106,7709
319,3812355766376189,1789633739649382400,3812355766383919,7730
320,3812355766384009,1789633739649390592,3812355766391729,7720
321,3812355766391812,1789633739649397760,3812355766399529,7717
322,3812355766399612,1789633739649405952,3812355766407329,7717
323,3812355766407412,1789633739649413120,3812355766415136,7724
324,3812355766415226,1789633739649421312,3812355766422939,7713
325,3812355766423027,1789633739649429504,3812355766430736,7709
326,3812355766430827,1789633739649436672,3812355766438549,7722
327,3812355766438639,1789633739649444864,3812355766446352,7713
328,3812355766446434,1789633739649453056,3812355766454137,7703
329,3812355766454227,1789633739649460224,3812355766461959,7732
330,3812355766462042,1789633739649468416,3812355766469759,7717
331,3812355766469842,1789633739649475584,3812355766477569,7727
332,3812355766477657,1789633739649483776,3812355766485372,7715
333,3812355766485457,1789633739649491968,3812355766493176,7719
334,3812355766493264,1789633739649499136,3812355766500969,7705
335,3812355766501057,1789633739649507328,3812355766508776,7719
336,3812355766508865,1789633739649515520,3812355766516579,7714
337,3812355766516669,1789633739649522688,3812355766524394,7725
338,3812355766524484,1789633739649530880,3812355766532172,7688
339,3812355766532257,1789633739649538048,3812355766540004,7747
340,3812355766540087,1789633739649546240,3812355766547807,7720
341,3812355766547895,1789633739649554432,3812355766555611,7716
