schema_version,trial,mode,run_kind,force,bypass,graph,bg_present,trial_state,T_cpu_trigger,T_int_submit_begin,T_int_submit_end,T_ipc_send,T_ipc_received,T_ipc_ack,T_rm_call_begin,T_rm_call_end,rm_syscall_result,rm_errno,rm_status,operation_seq,T_int_graph_entry_observed,T_int_main_entry_observed,T_int_graph_done_observed,T_bg_main_observed,T_int_graph_entry_gpu_ns,T_int_main_entry_gpu_ns,T_int_graph_done_gpu_ns,T_bg_main_gpu_ns,T_bg_done_gpu_ns,int_entry_node,int_main_node,launch_id,bg_done_before_interaction,bg_done_before_control_observed,control_target_running,application_valid,control_status,gpu_overlap,ordering_relative_to_rm,correctness_status,bg_correct,int_correct,diagnostic_progress_correct,observer_max_poll_gap_ns,heartbeat_overflow,T_bg_preempted_observed,T_bg_resumed_observed,failure,T_bg_done_observed,bg_done_at_owner_check,setup_status,measurement_contract,batch_id,pair_id,pair_order,condition,run_id,local_trial_id,planned_delay_us,actual_delay_ns,trigger_lateness_ns,T_owner_received,T_owner_prepare_begin,T_owner_prepare_end,T_owner_action_end,preparation_seq
2,0,group-preempt-wait,performance,0,0,0,1,complete,3812355683356177,3812355683356217,3812355683396132,3812355683397060,3812355683397402,3812355683917494,3812355683437120,3812355683916667,0,0,0,3,3812355683763117,3812355683767993,3812355684023194,3812355680128120,1789633739566763008,1789633739566763008,1789633739567023104,1789633739563122688,1789633739630157824,0,0,0,0,0,unknown,1,CONTROL_ACCEPTED_EFFECT_UNVERIFIED,lifetime_overlap,ordering_ambiguous,PASS,1,1,,27981,0,,,"",3812355747159611,0,BG_MAIN_OBSERVED_RESIDENCY_UNKNOWN,group-preparation-v1,phase6-20260917-a,4,CT,treatment,phase6-20260917-a-p04-T,0,3228,3228057,57,3812355683397402,3812355683397886,3812355683435840,3812355683916741,2
